sextupole,sextupole_index,sextupole_s_m,nominal_kn2_m3,nominal_k2l_m2,observation_scope,observation_name,observable,value,d_k2,d_x,d_y,d2_k2_k2,d2_k2_x,d2_k2_y,d2_x_x,d2_x_y,d2_y_y
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_25e,alpha_1,0.7483734082714556,0.40672826274761886,19.647926569504854,0.01945795692761169,0.3383379192256589,42.43399421385442,0.049031861222852614,808.1730516107876,1.2939115023447123,199.55496720514262
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_25e,alpha_2,-3.516965405473139,0.12274202917277881,6.678989141879874,0.0026555819722101546,-0.019535008357778407,7.851423763668376,0.003526286197168026,48.768208417538744,-0.13739578748318682,-30.784211308346265
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_25e,c11,0.004945448373955902,-0.0009335545934648107,-0.049267838719852866,9.620999184466525,0.00040463313078475493,-0.044850272977089024,10.76765366056294,1.2275807974226305,-55.672053649049744,-1.2448670922313867
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_25e,c12,-0.05185628188589777,0.006732803954557662,0.3629652677042847,-89.44174432783404,-0.0029545989634864826,0.3296234974127145,-100.22167249049467,-9.563987899792643,372.26265952843755,12.011264122850879
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_25e,c21,-0.0003232468574148086,4.116930195398451e-5,0.0015288569838047686,0.7749545758686325,-1.9087806952495722e-5,0.0011754748820671152,0.8414041360281617,-0.035793075306202474,-4.75211001092229,-0.012469542749710679
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_25e,c22,0.003370197071200306,-0.0005449735196398684,-0.02345931492471523,-3.7664199632171522,0.00024874124628430656,-0.01944578967277375,-3.9688356200654096,0.5976611707932926,35.1944707335577,-0.17677521413114441
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_24e,orbit_x,-0.01439898418248143,-0.00043391006897661454,-0.04180801890781714,1.7804595599668703e-5,6.874134475819572e-6,-0.054928707723195525,2.347586595074788e-5,-2.638752677835457,-0.0006482123653408238,2.6950873559577126
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_24e,orbit_y,-2.2256242055330547e-5,-9.947394926713398e-8,-1.0260968027147148e-5,0.0010223462582929813,2.7165447906334395e-9,-1.3402912492553495e-5,0.0013843667348111834,-0.0006849971664490462,0.06786628527100563,0.0007029690546246015
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_24e,phi_1,7.947312056565713,-0.02976109883373477,-1.4250748872516488,-0.1120823040942941,-0.017461086411682404,-2.7268085324627367,-0.1621505352344922,-39.641831466543195,-0.8045283846332583,-16.275214682303414
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_24e,phi_2,6.945887218705184,-0.0013846577481728562,-0.10014307824145113,0.0009333500345175222,0.00012266195518815767,-0.1280336015061022,0.0011255926027742727,-4.114661015691978,0.03962799703375357,4.963633091729612
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_24e,beta_1,37.28888650523366,-4.518994928113611,-212.28193443293924,-1.8810592328543965,0.9982802099391794,-233.5854143655409,-2.7322726007081233,2900.980531760799,-24.45208842026944,-2917.933049754733
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_24e,beta_2,7.138950080181807,-0.33634641752382716,-16.819896978600212,0.04329305324241691,0.04508704428650672,-20.098725811214727,0.04386031437605255,22.092841345284448,-0.11465589682027044,-111.22885681312704
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_24e,alpha_1,-2.7901491737978787,0.6408169220725616,30.58661565105993,0.13657190821708803,0.11692289536888911,46.25679515421468,0.21140479676439516,254.19189332874683,2.4381615502500247,357.45764274251235
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_24e,alpha_2,0.9511043886297569,-0.04209553824033505,-2.296842213452414,0.00029414755674997883,0.006218045777439488,-2.722836970382692,0.0002210964379178207,-18.535207448272985,0.022416353823507297,9.483810164281481
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_24e,c11,-0.009646252888454493,0.00047214279984217686,0.0325565316564294,-20.33811903016285,-0.0002086533530387383,0.03093876654307655,-22.60012497206298,-0.9583237733399989,70.39608765253621,2.3096048684942376
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_24e,c12,-0.029582599307886325,0.009231762539674388,0.5021301305383167,-121.42831360562401,-0.00393418488474375,0.46467410290064937,-134.94447297978317,-12.42820769255503,833.5795449907412,12.015006111974056
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_24e,c21,-0.000608117708751656,1.0323189326309739e-5,0.0013197933546026605,-1.6084880758574482,-4.273713935856443e-6,0.0013727918219709622,-1.7782928815441643,-0.04228278315128152,6.370291830040135,0.16232217449149855
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_24e,c22,-0.0019722911237300424,0.0006913565757381661,0.0387399105487464,-11.200123337969101,-0.0002926175432071859,0.03620386955859988,-12.418789131985141,-0.9628598604171947,75.08680201031355,1.0058294828559948
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_23e,orbit_x,-0.0073328112498258135,-0.00020656593415153575,-0.01990319347126544,1.014381793490518e-5,3.3503948347824944e-6,-0.026141944032696252,1.3338416795762187e-5,-1.25549781952903,-0.00020637411746950895,1.2819108835975743
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_23e,orbit_y,-1.3165839367774814e-6,-6.062690208546389e-7,-4.433463372399582e-5,-0.021235200130981367,8.867215095483911e-9,-5.808246976675594e-5,-0.028120004775312884,-0.0018889906728056193,-1.347834961472347,0.0019253208063751619
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_23e,phi_1,8.05384624178291,-0.0019769799965758846,-0.09733965254510424,-0.10838050670261683,0.004498181004249296,0.09135493814972362,-0.15435956715674337,10.477935313516753,-0.6385809780198064,-0.8052458549994768
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_23e,phi_2,7.111249078341048,0.0022613207635225983,0.061638874248947095,-0.00012978059747713457,-0.00019878783998150923,0.07242162332148583,1.0898632667265436e-5,-6.418235623775795,0.043784050274095106,8.630985541055368
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_23e,beta_1,5.982946344098278,-1.9149738621912216,-92.10251313629516,-0.0472462343609002,-0.5988429329023316,-151.4390072892886,-0.12099729044656307,-1453.5139694983657,-3.374532949108911,-1002.1144391579712
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_23e,beta_2,23.634324420099293,0.47567055356644766,27.323177615713238,0.04811022671664348,0.002271793270074312,36.042529423020525,0.040350159565348445,550.6790625859873,-1.112689981360065,-267.0321605421461
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_23e,alpha_1,0.6848992408520285,-0.2681910301318837,-12.759431006319094,-0.05587723881646461,-0.10035124829742023,-21.781190566327247,-0.0888362674997138,-220.43215710875006,-1.1070705081544479,-155.55266863151707
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_23e,alpha_2,-1.7355229386649038,-0.07766412708581115,-4.058898315601399,0.004244452630023142,0.0033280034984550103,-5.2077124024849235,0.00519928531926397,-33.191176432298555,0.06329514247412028,-4.617063422542992
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_23e,c11,-0.0011602762568938222,-0.0005257948883169608,-0.025470621491118745,0.6292352307839383,0.00022333359217974145,-0.023049875586498514,0.7482070302184123,0.5635536445122288,-21.135223715959302,0.015405948314856213
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_23e,c12,0.0053829822145736944,0.007969660663775885,0.41056855471823933,-58.83550482658456,-0.0033686691235998503,0.3777651423072037,-65.71160250534506,-9.598774672394098,553.552121400232,4.288098357339883
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_23e,c21,0.000560990877066129,4.061561064554377e-5,0.0017034410992654836,0.5375490919645906,-1.653690206779176e-5,0.0015284230397207977,0.6027365829200257,-0.02954951123999946,2.9839418913331013,-0.08237082563864176
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_23e,c22,-0.003424777478573786,-0.0010641851292851941,-0.05187330741909673,1.3610407394874708,0.00044765168295413766,-0.047210468578897304,1.475039392046328,1.1451850566426094,-79.25175506920004,0.0859309097176819
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_22e,orbit_x,-0.008294345954174049,-0.00019795021091953408,-0.019073438518993423,1.4131600743830386e-5,3.5476655104611895e-6,-0.025019629269826486,1.842312020170842e-5,-1.2000530063803045,6.592744015323449e-5,1.2240839851912193
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_22e,orbit_y,1.396148693891968e-5,-3.061352815108837e-7,-2.0419272100390724e-5,-0.013691343297164761,2.659592132191174e-9,-2.6860942819568433e-5,-0.01816786758660038,-0.0007137116837954529,-0.8726537071318273,0.0007188346254898878
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_22e,phi_1,8.201566933893494,0.01752874441551081,0.8578379317375848,-0.11294266032333224,0.012443046056581076,1.7510301188821682,-0.16131139813842002,32.28934939341894,-0.7102447414890127,7.284662752977098
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_22e,phi_2,7.212106125219115,-0.001793719297210704,-0.1543774500667897,0.00016229301334831468,0.0002664278215084401,-0.18975454802179575,0.0003407225963940634,-7.881943346905155,0.04632197567297351,9.024455534303208
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_22e,beta_1,20.910176770036013,2.8525209325007754,133.78193246209258,1.0616373214646047,4.041478173153909,371.77970477775915,1.7597541363130462,8942.779650276525,24.220469635304635,1889.6476233356125
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_22e,beta_2,6.662215111009437,0.3277290728275893,16.904470799476734,-0.04782945384122361,-0.01017194165963774,22.00374437042445,-0.05340413969876191,133.802853105073,-0.1283274166760818,20.82198124679054
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_22e,alpha_1,-1.8252534835863723,-0.5427342905985427,-25.851602444279315,-0.0859637348765089,-0.5404580900375395,-60.35121617133584,-0.15666749830545196,-1231.1065585308827,-2.679932624582093,-311.9055402887489
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_22e,alpha_2,0.5565641678015025,0.03305065502308913,1.8273711872855267,0.0004399125014418314,-0.0020766565634942192,2.306042482927296,5.503812715896327e-5,24.299208616225528,-0.049264778116373975,-9.50712050014345
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_22e,c11,-0.0005672043322643639,0.0004458383649560551,0.02703424738250472,-11.352293094966068,-0.00018502133970303337,0.025940062672041502,-12.595532358325714,-0.6854034790619454,61.92138919662253,0.8204380981176085
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_22e,c12,-0.016578476350224143,0.004743183243509702,0.23992338237519642,-33.05740270369493,-0.0020722191451255684,0.21577600403675137,-37.99643400397709,-5.953284613896636,27.360647103978533,4.315243214523331
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_22e,c21,-4.3004792493409895e-5,-2.4913966256111927e-5,-0.0009421295121312707,-0.4816215514827604,1.1042417925301383e-5,-0.0007591641710426635,-0.5327614006358687,0.020045524762044048,0.4849858098775379,0.027803415696961972
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_22e,c22,-0.0029341081094226844,0.00025160964727400227,0.013733801814134876,-4.322416935102671,-0.00011541844958951838,0.01221574709605123,-4.91737533813016,-0.4017718325781141,-6.5053612310806965,0.6031401432821831
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_21e,orbit_x,-0.00045824616635734006,1.8730953442560274e-5,0.001804462541477111,3.3224205859445618e-6,-1.1679598411088077e-7,0.002388096339832913,4.222450011512548e-6,0.11554188925764326,0.00027226372698477887,-0.11941579402766592
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_21e,orbit_y,4.674936174579231e-5,-2.6241072540304667e-7,-1.2977602675901538e-5,-0.018563885997696872,-1.7753729787829302e-9,-1.7338226612107323e-5,-0.024698436837574292,-5.864444765287185e-5,-1.1895108240856969,3.2774152114447355e-5
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_21e,phi_1,8.295511660390202,-0.007037506401207396,-0.31662786377394303,-0.11635693839395812,0.0002781392332769951,-0.39882681860702274,-0.16609415352237908,4.089716367239419,-0.7478171932333753,-6.242154853352856
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_21e,phi_2,7.33447578490268,-0.005248872044375984,-0.3221067921332005,0.001077178584991811,0.0004501634210080943,-0.4059574163397096,0.0012864629450344024,-7.951615012244265,0.04313779224089112,7.75457552516519
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_21e,beta_1,8.527973646447263,2.7650472152501586,133.24937731231665,0.11050401449891921,2.664565331232627,305.54663970784964,0.32164422250629815,6292.83532957727,9.40382594470659,1393.1972781425313
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_21e,beta_2,25.136151984439515,-0.11111187134273014,-9.193792824016672,-0.12193206583759321,0.0886816895374429,-7.109320144953138,-0.13299879446633517,-207.5564947848857,0.5651550612767535,348.331141318764
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_21e,alpha_1,0.466176681474852,0.16534575351941366,7.777043955579208,0.055812146284765454,0.1555365735885913,17.792882682305752,0.09000691577689496,339.0395019359365,1.155811686328607,106.60001794433943
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_21e,alpha_2,-2.050786168342788,0.05849124949211769,3.304476841872261,0.0030490192979039875,-0.011259707090605245,3.7751064875123057,0.003466702723723384,30.95119875474054,-0.05393616155394345,-26.0676059771145
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_21e,c11,0.0027735194029162562,-0.0004627270795664726,-0.02254488128810967,1.795381924657751,0.00020795540087918422,-0.019641896856565096,2.108455638207269,0.597931987767518,1.5604233246455763,-0.4805093882899608
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_21e,c12,-0.04056956232402528,0.0049520676388637,0.24996973700549535,-40.192037471787124,-0.0022468269899181136,0.21874117346535377,-46.23288153044724,-6.961085489053821,-60.814300595921296,7.553157230496569
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_21e,c21,7.849210552502858e-5,-2.459499227085292e-5,-0.0018008304491948304,1.2254484827830656,9.97411628782291e-6,-0.0017852364203722465,1.3468417251132625,0.05221185051201746,-8.438393198181425,-0.0920352707440816
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_21e,c22,-0.0007825134565315714,-0.0002359045240948539,-0.006614209776043331,-9.032497628318742,0.00010498724467838761,-0.0047086150247126176,-9.839441177706076,0.04901856024684579,59.63597592416427,0.6622917528915295
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_20e,orbit_x,0.008573465412709267,0.00031008828768167663,0.029877268335353736,-3.3048905431007923e-6,-4.817852493716255e-6,0.0392628254987091,-4.6565059263632805e-6,1.8865917779128971,0.001030095596992972,-1.930428843355448
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_20e,orbit_y,1.982513235103111e-5,7.347204758466904e-8,7.87791433665836e-6,-0.0012065081690265345,-3.329554571448737e-9,1.018550435517862e-5,-0.001643651097781417,0.0005349938473556294,-0.08103713856682979,-0.000555923686557218
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_20e,phi_1,8.381337497647028,-0.029186885413972297,-1.3921343099130428,-0.1151314129927657,-0.010921536526873424,-2.3662952856119635,-0.1662056873092831,-23.602987597412913,-0.8262312037588917,-16.472499068383005
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_20e,phi_2,7.441943131349633,-0.0018286823105695092,-0.13434309103449837,0.0010297883049632136,0.00010965642383842331,-0.17454171446553413,0.0012415501337965527,-5.840240691628,0.040235816828088834,6.769999548503188
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_20e,beta_1,36.53238132645352,5.142047572071462,254.00943841107363,-1.4146889458713885,7.108127424716469,681.5163034188215,-1.6358980993168613,17623.212562691977,2.8111784730650875,1866.4092890497857
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_20e,beta_2,5.515969121495131,-0.2720136853010062,-14.254895801948017,0.032758797554250596,0.036562234734946714,-17.070287996707915,0.03345502735419367,-60.77036533241014,-0.014905967262624008,7.299198810112141
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_20e,alpha_1,-2.8190657202523433,-0.10423263394702706,-5.593729768872796,0.1445167064022876,-0.36129719643253916,-24.964630202159146,0.1899254257995249,-927.4712025731833,0.8637899797317572,14.481257300444607
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_20e,alpha_2,0.5849896041853827,-0.02228920984332556,-1.3052347874688492,-0.0031352911723339836,0.004028325215404914,-1.5067240442256524,-0.003296934590874544,-17.758170747139303,0.04596241847660733,14.982779718417984
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_20e,c11,-0.010169074442336938,0.0003674485518806038,0.023534766262752853,-14.939747587037742,-0.00018316990778739518,0.02068756921017729,-16.777876030862778,-0.9043805535702579,3.551050084810008,2.1091534540452264
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_20e,c12,-0.027598845977430758,0.0072362693189058054,0.37787214758897025,-71.35653700014072,-0.0031675453692578005,0.3408869385418707,-79.83160895565025,-9.854120155347378,424.88566903116634,8.684121919460612
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_20e,c21,-0.0007862272628176581,7.001718855189782e-7,0.0005697963422607826,-1.2835558433671095,-2.1414406479592048e-6,0.000502078894548384,-1.4306006849650204,-0.04339443325385467,1.3927785586124777,0.16921003800269818
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_20e,c22,-0.002188514518777884,0.0006416858505449453,0.034591936540891564,-8.354364642582295,-0.00027857767942863744,0.031592899917810516,-9.298714972219692,-0.9066912701439194,51.850476028228506,0.8738456337881391
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_19e,orbit_x,0.007872284050784871,0.00026040415052389093,0.025090399133596786,-4.710029345073211e-6,-4.218889794183742e-6,0.032955557864879866,-6.37103129377416e-6,1.5827355999475543,0.0007503643790854467,-1.618733211374666
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_19e,orbit_y,5.619204724297213e-6,5.530370032924862e-7,4.0818200140235535e-5,0.018802898060468955,-8.354697999131544e-9,5.34603960494586e-5,0.024895067905418133,0.001769414908656697,1.1930566707023436,-0.0018040357825840185
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_19e,phi_1,8.440239886856496,-0.03064292312089361,-1.4729526996737616,-0.11232396443713853,-0.017395762424798778,-2.787446499234553,-0.16261712850168164,-40.22072020738669,-0.8151847273764354,-15.963221804000689
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_19e,phi_2,7.59547505450864,0.0025437715310995725,0.07978844221146386,-0.00011877864849411517,-0.00020079510025788774,0.09605858325928252,1.4620478530803001e-5,-5.870039607726794,0.04335511013807536,8.237380824662553
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_19e,beta_1,11.789368385246354,-1.103388142115102,-51.112033149707344,-0.6170101965698929,0.5302048758732704,-41.96063973028876,-0.8796834274726065,1495.9338082975462,-7.228889304558696,-795.9085686568518
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_19e,beta_2,21.55475916959192,0.2419113371874652,15.490931629664201,0.08832611091384338,0.01865521476786069,21.16371645622968,0.08233952751638202,512.9052440631286,-1.4218682122625035,-303.33386719240053
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_19e,alpha_1,1.1588873549463574,0.2025853093890907,10.0264630210176,-0.060592814649494384,0.2503215462789337,25.446208874114234,-0.0728730466248208,628.0093756540207,-0.01424501366299108,71.35472692302812
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_19e,alpha_2,-1.9419174001492623,-0.07023549136223041,-3.8857027119975642,-0.00012631443125570192,0.002152344611857717,-5.028849202517976,0.0009237181675990915,-58.79804936079817,0.12450777263865451,23.501698588829274
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_19e,c11,-0.003766373501508676,-0.000647882229369445,-0.030806497635019223,-1.3245686323238217,0.0002676252437512689,-0.028241017077927005,-1.4839958811250833,0.5959099774400662,-41.03788853804564,0.39997481143532454
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_19e,c12,0.017062353785805517,0.00937233497656477,0.4721713671269869,-43.19002944116001,-0.00395646379818766,0.43227305455378967,-47.968290653223356,-10.637707152198127,672.3279131990552,2.3125073097254027
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_19e,c21,0.0005080729944313183,5.604512819136528e-6,2.0452287377407275e-5,0.6683730308905808,-1.1176267258168084e-6,4.347441671951918e-5,0.7566963202945998,0.016710347212194297,2.5918356298367167,-0.09484420663837224
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_19e,c22,-0.0024535904315154877,-0.0004360545216890978,-0.019639011418899843,-3.286964775046103,0.00018183676310255714,-0.01760170550778059,-3.7104528169592452,0.36896048009616356,-32.404195278375276,0.3912139194949315
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_18e,orbit_x,0.015753357445906883,0.0004990848733903635,0.048087990689749276,-1.0975619466242224e-5,-8.192902254549836e-6,0.06315195550578104,-1.4707216224763629e-5,3.0324781624139505,0.0013209367812442646,-3.1001678460818365
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_18e,orbit_y,-9.832558035947722e-6,2.684685669122754e-7,1.8157579380153e-5,0.011628510572886757,-2.958394468341591e-9,2.383669428429679e-5,0.015420363592492572,0.0006536577977887513,0.7401872673048947,-0.0006618754586008831
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_18e,phi_1,8.504953475401093,-0.01749766043559017,-0.8487862158879802,-0.1092939541817714,-0.010014186675367392,-1.6073257085141481,-0.15680169895810567,-24.28968249808817,-0.7075612565861769,-8.19848709627469
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_18e,phi_2,7.69369759896068,-0.0008166583302565995,-0.10072341084160391,-2.5904682952343917e-5,0.00013893160976527832,-0.12510993618543154,0.0001419988691825424,-7.353121426063968,0.04682952850259455,8.669796490712578
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_18e,beta_1,29.863232467889105,-8.658896456098354,-414.3668561673141,-1.0780148630197985,-2.3992371535633175,-666.087691837854,-1.7824988971154403,-5488.228457612798,-25.45648327100754,-4739.395734097544
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_18e,beta_2,4.833342976511866,0.23341289840213744,11.972056416122488,-0.027646501754875416,-0.008527647110326275,15.485907630957161,-0.0309679868489488,80.37158734450594,-0.08686127166147253,33.568848345218875
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_18e,alpha_1,-2.2209687224197876,0.7892670125819117,37.965243213871766,0.04233036655432759,0.2709851093279275,63.5427209426085,0.08430782110230108,651.4033229630215,1.7660003074779889,409.37137056012466
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_18e,alpha_2,0.6934181807930604,0.028500744210482022,1.614569963156406,0.0023562311281409842,-0.0013594368310456035,2.0587646866282836,0.002096811147585676,26.730176226231656,-0.0579384824574595,-13.08867863284226
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_18e,c11,-0.0002669555244488522,0.002097601055976762,0.11081748395194976,-20.952076481644884,-0.0008889814511358428,0.10229603976570485,-23.301719420863314,-2.6593447216926913,170.86189429622436,1.6718401609003268
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_18e,c12,0.023730207197821363,0.005621582421140218,0.26860093328652546,5.405315467545728,-0.0023564965274447828,0.24436915379934845,5.686396723126914,-5.469186062911011,253.0039513774075,-2.231807791428389
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_18e,c21,-3.5632396330529024e-5,0.00015428049651408166,0.008332995393912178,-1.9204441530753353,-6.514378633763144e-5,0.0077475222316733565,-2.1359519226919597,-0.20254568430513184,13.557681863504657,0.14849925546319934
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_18e,c22,0.0009480265058264205,0.0005247424345021047,0.0257113242340592,-1.0814052364322362,-0.00022246721595502576,0.023370068734293124,-1.2612595038689347,-0.5577661352910879,18.909735331573025,0.019631969460465876
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_17e,orbit_x,0.009682454937486982,0.00029589326941417514,0.02851015492958442,-7.100200906376742e-6,-5.057898467040868e-6,0.03742187600833801,-9.47302445695494e-6,1.7960272552762482,0.0007476911692320563,-1.8367414812788234
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_17e,orbit_y,-4.152703600875884e-5,6.979236360568314e-8,-5.070182348147428e-7,0.010910293348138644,2.8010885007177444e-9,-4.661241362455688e-7,0.014530228437219173,-0.00047685731363274474,0.7005176002422396,0.0005024802305330378
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_17e,phi_1,8.575159639189812,0.004574920005473031,0.21483777472435772,-0.10817003605220693,0.010552619084661968,0.7976435603309664,-0.15387235917687128,24.28495289157206,-0.6271564939115721,2.9928879093154457
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_17e,phi_2,7.879697550904727,-0.004280329441677164,-0.2588888732078245,0.0011486797483512723,0.00028391535305297616,-0.33099042703321135,0.0013632435602681716,-6.28290540384047,0.040892730450034366,6.034607365855711
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_17e,beta_1,10.324792426953461,-3.0702755555936942,-148.95132384582027,0.0659426849519876,-0.862449052364816,-239.67904760720148,0.012991384531645502,-2255.590433661984,-3.737214974650795,-1433.830422428198
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_17e,beta_2,19.20462835963818,-0.5703685758918463,-31.25356153229205,-0.01144719450217132,0.10212978592591397,-36.089405217400774,-0.01519587652711325,-215.05630328320248,0.3857711713550013,135.5539718710065
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_17e,alpha_1,0.8661140932441809,-0.3881947437016793,-18.584762956237345,-0.04639862900710227,-0.15745674804952417,-32.278977273248934,-0.07951518649476057,-363.1533101107833,-1.2291365365632554,-211.54086284402302
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_17e,alpha_2,-1.9348811648215696,0.09578861231310337,5.013638315080442,-0.00734306813082272,-0.013146917712191276,5.983650062840719,-0.007395155779805027,19.42714532113786,-0.011338912575176802,2.938031604619371
SEX_38W,326,293.43187277919503,0.754352,0.20518374400000003,detector,det_17e,c11,-0.001195896979357962,0.0006741449461449144,0.03914461169596613,-13.948729839285535,-0.0002843933767077864,0.03689728450195208,-15.444804362980674,-1.0178017987369512,88.31564724145828,1.1337382018410191
