sextupole,observable_family,observation_count,norm_k2_x,norm_k2_y,cosine_x_y,singular_max,singular_min,condition_number
SEX_41E,coupling,396,4.802233905924159,955.9650906399878,0.3772640491563504,955.9668074191908,4.447368386722765,214.95111812035793
SEX_41E,orbit,198,0.0013547130437487594,0.000581771904364491,0.13110295926298593,0.001357330701678168,0.0005756382074643468,2.3579579744317734
SEX_41E,phase,198,7.920430677343941,1.001904129632138,0.15019123968276962,7.921882677283083,0.9903579388014982,7.999009617542836
SEX_41E,tune,3,0.7203570622682686,0.0008999723016493955,-0.9869355856069557,0.7203576098613373,0.00014499922501213334,4968.010069026636
SEX_41W,alpha,198,207.3750126877329,901.8047189867821,0.08840844774181121,902.0013741533705,206.51796071891116,4.367665509640939
SEX_41W,beta,198,1420.0944680979544,1927.8824343006868,0.07757640615571941,1934.6478329696533,1410.8638280122493,1.371250573271382
SEX_41W,coupling,396,6.936140143901705,938.6000602637494,-0.9277164325795292,938.6221176397098,2.589101148373557,362.5281763245678
SEX_41W,orbit,198,0.0013540470996508294,0.001352212998754564,-0.6749224275446204,0.001751205382350664,0.0007714941677677792,2.2698880374138866
SEX_41W,phase,198,12.053392875281647,0.41826568299741135,0.3401328982700441,12.054233321525665,0.3933001623238592,30.648940621589986
SEX_41W,tune,3,0.6709801711442632,0.0020964566344698686,0.6470072192290317,0.670981542191315,0.0015985111102166175,419.7540685847275
SEX_42E,alpha,198,432.6925946659834,552.4392527764526,-0.5524227271718775,625.1636476642194,318.7199760387696,1.9614824757271367
SEX_42E,beta,198,2791.6288360228377,1149.3270979342376,-0.1374349732530622,2796.979860188222,1136.2429308302142,2.461603750656177
SEX_42E,coupling,396,2.584162819586638,835.0685066905725,0.6414263905929617,835.0701517565296,1.9825259713973598,421.2152394492671
SEX_42E,orbit,198,0.16409930235520953,0.12659165898241442,-0.0002535888117246833,0.16409931011045736,0.12659164892937577,1.2962885901107644
SEX_42E,phase,198,16.609206135216233,0.652531763773641,-0.8267324275708302,16.61796911549503,0.3669177309580807,45.29072245187732
SEX_42E,tune,3,0.5494042151016466,0.0021253771724133877,-0.9746403374822995,0.5494081202504394,0.0004756074642399885,1155.1713578094973
SEX_42W,alpha,198,345.81267566815825,519.7923229440927,0.49997833782430484,558.6877256891809,278.6368439539851,2.0050748413639234
SEX_42W,beta,198,2449.464241872394,1085.4929974310226,0.1310761103383734,2454.574567533985,1073.887243661381,2.2856911486956477
SEX_42W,coupling,396,2.2968200733374515,859.0869532367844,-0.9892635705369833,859.0899579994249,0.335661521095378,2559.3936272347255
SEX_42W,orbit,198,0.16813801167867673,0.12248000762812904,-0.00011743146556690264,0.1681380129893541,0.1224800058288583,1.37277926998382
SEX_42W,phase,198,16.96623161981921,0.4024772811260327,0.9003393847933371,16.970101313548316,0.17511352626649956,96.9091404608121
SEX_42W,tune,3,0.5133604736362709,0.0019208182979611008,0.8579475291988667,0.5133631187362211,0.0009867909660889744,520.2349194286538
SEX_43E,alpha,198,341.34879822373176,713.1068467173078,-0.3817003564215196,727.6184353164498,309.2115610250195,2.35314110799879
SEX_43E,beta,198,1478.1656848785478,1504.4960148960163,-0.2578895996881576,1673.0519847483893,1284.2815529002728,1.3027143315810792
SEX_43E,coupling,396,4.566421578349598,906.4352560675146,0.9552209367399085,906.4457512824946,1.3511588085561648,670.8654419765163
SEX_43E,orbit,198,0.1067913775893142,0.20027250050761083,-0.0064751229357610345,0.20027416850424878,0.10678824943282018,1.8754326395268799
SEX_43E,phase,198,9.633168462990692,0.4062790582843502,-0.6096475273711991,9.636355747610363,0.3219397692979235,29.932169513027347
SEX_43E,tune,3,0.5596347211487083,0.0018770071266896351,-0.5392275589651808,0.5596356364086735,0.001580737930538439,354.03441999904913
SEX_43W,alpha,198,368.27996423052616,631.741287773907,0.41247068026319605,656.0067288832169,323.08258757137247,2.030461417975049
SEX_43W,beta,198,1496.744538782358,1332.1922965905783,0.2818172417288285,1617.317810751852,1182.9047419361075,1.3672426472014334
SEX_43W,coupling,396,5.430449168507065,846.1523817999963,-0.793656314392332,846.1633582444512,3.303659857052144,256.12907952318153
SEX_43W,orbit,198,0.1034842441479949,0.1994187024739363,0.007532821115055996,0.19942078747767647,0.10348022615482412,1.9271390765933276
SEX_43W,phase,198,6.683452320509226,0.790841221413415,0.3511518054456147,6.689290836492277,0.7398329965791433,9.041622727591731
SEX_43W,tune,3,0.5906642357123002,0.001590694176440655,0.5368452090149669,0.5906648530216992,0.0013420366660885023,440.12571932423424
SEX_44E,alpha,198,261.8900434544002,1447.4632773688274,0.5577267081556768,1454.9815902577466,216.25195074933734,6.728177874077305
SEX_44E,beta,198,1773.3762990144592,3139.555732201135,0.15115187947573366,3156.060400257622,1743.8338348102222,1.8098400990144163
SEX_44E,coupling,396,6.126791304830441,1274.6458200979912,0.7461077305067155,1274.6540170573958,4.079346077183457,312.4652806945636
SEX_44E,orbit,198,0.10852573819670133,0.18471147993575565,-0.0014855820842744833,0.1847115873913442,0.10852555530641547,1.702010064540301
SEX_44E,phase,198,12.063107181430052,1.232494197347604,0.3243898085669244,12.069793170198507,1.1651994017310123,10.358564510304163
SEX_44E,tune,3,0.6673748882987932,0.0020950703223452717,-0.9937606505451753,0.6673781358794197,0.00023366983770372132,2856.073092007764
SEX_44W,alpha,198,232.36564821537132,1245.2021853879678,-0.4645042414328891,1250.0011669258545,204.98624258599116,6.097975899048359
SEX_44W,beta,198,1862.6781619946535,2712.438310741829,-0.08980996245762114,2722.054172491812,1848.59747018427,1.4724969694026873
SEX_44W,coupling,396,5.003302161098668,1163.6500670986804,-0.4924817793171394,1163.652675935998,4.35447795606911,267.23127035564437
SEX_44W,orbit,198,0.10607594440776223,0.18991727632121003,0.002778954348181407,0.1899176088188697,0.10607534910519172,1.7904028638221512
SEX_44W,phase,198,9.862480252928686,0.7140694049017158,-0.6085028494598579,9.872078941030894,0.5661000233874731,17.438753812369736
SEX_44W,tune,3,0.6917543158481317,0.0018893136346726784,0.90503659653422,0.6917564291349738,0.0008035863095013937,860.8365037530223
SEX_45E,alpha,198,633.1321478623495,1407.721008703088,0.4918554537587344,1447.4481744004215,536.1236214024884,2.699840329015772
SEX_45E,beta,198,4768.458603392734,3079.236648695751,0.08149304740213822,4779.679815822205,3061.7897787344973,1.5610738036357765
SEX_45E,coupling,396,8.50375421340412,1179.2002787191846,0.9961844098835498,1179.2307070325267,0.742131182532222,1588.9787881016932
SEX_45E,orbit,198,0.29319323010564585,0.1377971375381995,-0.0008945476832883067,0.29319326336421153,0.1377970667733815,2.1277177390603805
SEX_45E,phase,198,26.28666739591059,1.292091842207185,0.7648969138956732,26.305258642113657,0.8317162277075065,31.62768473884406
SEX_45E,tune,3,0.8670598437526646,0.00224474871642203,-0.1713184250218493,0.8670599290366222,0.0022115614851981017,392.0577993602357
SEX_45W,alpha,198,576.4465386769459,1520.0157404288473,-0.5708350858080466,1558.7566782996118,461.5366518061687,3.3773193790777034
SEX_45W,beta,198,3808.519929951063,3289.807539038215,-0.10876209978530023,3867.0787526888,3220.7700354495914,1.2006690046558972
SEX_45W,coupling,396,9.681071777431557,1264.1161031742192,-0.970622151990687,1264.1510273201063,2.3292875847664387,542.7200297583112
SEX_45W,orbit,198,0.2968880454584294,0.13900941594962823,0.0012188708447588184,0.2968881073823671,0.1390092836960872,2.1357430200953105
SEX_45W,phase,198,18.623233542699364,0.7321837563625119,-0.6404186683368375,18.62914112915941,0.5621578326992079,33.13863126252525
SEX_45W,tune,3,0.7873590476626019,0.0021498772037181367,0.16361482075083547,0.7873591262355236,0.002120905887403776,371.2371826169706
