trial,element_order,element_index,element_name,element_type,s_m,k2l_m2,projection_numerator,contribution_norm_m
1,855,855,det_21e,Marker,618.30807200000106,0,4.9163994757526311e-27,3.2226863507223645e-21
1,856,856,d390,Drift,618.33082200000104,0,1.2334996252177371e-15,3.6737460027215934e-10
1,857,857,sex_21e,Sextupole,618.48957200000109,-1.026784275544,3.0874236990815798e-12,2.1063957671070911e-06
1,858,858,d391,Drift,618.65907200000106,0,1.8939152795491233e-15,5.5732461230401239e-10
1,859,859,q21e,Quadrupole,618.99257200000113,0,1.2029800890905917e-14,3.8659154203570646e-09
1,860,860,d392,Drift,619.37116150000111,0,2.5100056874988612e-15,8.9530800668127664e-10
1,861,861,b21e,SBend,622.73688200000106,0,1.0866503912675968e-13,3.1763217857298786e-08
1,862,862,d393,Drift,626.26755200000105,0,8.4080417354517039e-15,2.9318593360096032e-09
1,863,863,det_20e,Marker,626.5110910000011,0,2.27472680397105e-27,3.6114211714985737e-21
1,864,864,d394,Drift,626.53449100000103,0,6.9541076381861103e-16,2.7961463725156107e-10
1,865,865,sex_20e,Sextupole,626.69389100000114,0.46110346399200008,1.5784720212060991e-13,1.4850214097740329e-06
1,866,866,d395,Drift,626.86349100000109,0,9.985385326671909e-16,4.0149794068025941e-10
1,867,867,q20e,Quadrupole,627.19709100000114,0,3.3300107189903777e-15,1.1474535522010566e-09
1,868,868,d396,Drift,627.57568050000111,0,1.0695872224109208e-15,3.1984600662697015e-10
1,869,869,b20e,SBend,630.94140100000106,0,4.4617500863145992e-14,1.2357749625044936e-08
1,870,870,d397,Drift,634.49754000000109,0,3.4878660366579402e-15,1.0306029360408439e-09
1,871,871,sex_19e,Sextupole,634.90254800000116,-0.51073970726400009,-5.3019003764190995e-13,2.6305584842798479e-06
1,872,872,d398,Drift,635.07004800000107,0,3.3387173677332231e-16,1.0260640795465282e-10
1,873,873,q19e,Quadrupole,635.40154800000118,0,7.7199503811817076e-15,2.3224687255190742e-09
1,874,874,d399,Drift,635.77324800000122,0,7.0022133008136635e-15,2.0552110711693066e-09
1,875,875,det_19e,Marker,635.84494800000118,0,-4.2946972399423643e-28,1.0384504951915435e-22
1,876,876,d400!s1,Drift,638.04247400000054,0,2.0910062714871518e-13,6.2830008631061307e-08
1,877,877,scw19ea_rfa1_wg1,Marker,640.24000000000001,0,-5.8819602607111406e-29,3.5532447966836847e-23
1,878,878,d400!s2,Drift,640.28899999999999,0,4.6624844166965227e-15,1.4009711024711441e-09
1,879,879,scw19ea_rfa2_wg1,Marker,640.33799999999997,0,1.5735583761558521e-27,6.4139969974841742e-21
1,880,880,d400!s3,Drift,640.41399999999999,0,7.2316084830490439e-15,2.1729347711811384e-09
1,881,881,scw19ea_rfa3_wg1,Marker,640.49000000000001,0,4.0971690601901209e-42,9.9717735220229022e-36
1,882,882,d400!s4,Drift,640.94426650000059,0,4.3224703617976426e-14,1.2988045700414723e-08
1,883,883,det_18e,Marker,641.39853300000118,0,-5.881960216215957e-29,3.5532447978301009e-23
1,884,884,d401,Drift,641.41263300000116,0,1.2846183444479704e-15,4.0097867804109627e-10
1,885,885,sex_18e,Sextupole,641.56273300000123,0.22632810801008005,-1.165366519541429e-12,4.979514328604573e-06
1,886,886,d402,Drift,641.73008300000117,0,2.8562258935125904e-15,8.9153769904279155e-10
1,887,887,q18e,Quadrupole,642.06143300000122,0,2.5334132788746049e-14,7.0320144234650247e-09
1,888,888,d403,Drift,642.44002250000119,0,1.0550388387691601e-14,3.0876880605862818e-09
1,889,889,b18e,SBend,645.80574300000114,0,4.3593786930702591e-13,1.1335799907311304e-07
1,890,890,d404,Drift,649.3375325000012,0,3.4117882420477176e-14,1.0011818608086753e-08
1,891,891,det_17e,Marker,649.58219100000122,0,3.1211012670808388e-28,6.2670060120794825e-22
1,892,892,d405,Drift,649.60459100000128,0,3.1367598203129152e-15,9.1843401270216267e-10
1,893,893,sex_17e,Sextupole,649.76299100000131,-0.81155029449920002,5.7445096295975804e-12,6.3756169188530242e-06
1,894,894,d406,Drift,649.93244100000129,0,4.9902181689779135e-15,1.4480233144080937e-09
1,895,895,q17e,Quadrupole,650.26589100000137,0,2.6993434013916715e-14,8.1118496417197593e-09
1,896,896,d407,Drift,650.64448050000135,0,7.6050984862690089e-15,2.1460835823874529e-09
1,897,897,b17e,SBend,654.0102010000013,0,3.6783224789098478e-13,1.1576111463141197e-07
1,898,898,d408,Drift,657.54094050000128,0,2.3612106486303859e-14,6.6689202895520705e-09
1,899,899,det_16e,Marker,657.78454900000133,0,-2.3165632481197357e-28,6.312151821268046e-23
1,900,900,d409,Drift,657.80954900000131,0,2.3557607644464067e-15,6.8588203211169725e-10
1,901,901,sex_16e,Sextupole,657.97054900000137,0.39623803143200004,6.1632599976840487e-12,4.6914219273658447e-06
1,902,902,d410,Drift,658.1384490000014,0,3.0059507354355768e-15,8.7518547297506647e-10
1,903,903,q16e,Quadrupole,658.47034900000142,0,7.2473868969899555e-15,2.088483078019679e-09
1,904,904,d411,Drift,658.8489385000014,0,2.512842559243665e-15,6.8524128850340317e-10
1,905,905,b16e,SBend,662.21465900000135,0,1.3709032103532048e-13,4.6563818022406861e-08
1,906,906,d412,Drift,665.77122900000131,0,8.6127396659977707e-15,2.3428903262449834e-09
1,907,907,sex_15e,Sextupole,666.17666800000143,-0.49898616016960007,4.0193635159061613e-13,1.4074263305914279e-06
1,908,908,d413,Drift,666.34376800000132,0,1.0172407735290126e-15,2.7425566285849088e-10
1,909,909,q15e,Quadrupole,666.67486800000142,0,5.3557760821165986e-15,1.3372017383075984e-09
1,910,910,d414,Drift,667.00456800000131,0,6.5467227227997351e-16,1.7106360652038039e-10
1,911,911,det_15e,Marker,667.03426800000136,0,-1.8041200791242228e-27,6.5354746046264196e-22
1,912,912,d415!s1,Drift,667.45863400000064,0,9.3646897626799597e-15,2.4430388431506876e-09
1,913,913,d15e_rfa1_cvc3,Marker,667.88300000000004,0,0,0
1,914,914,d415!s2,Drift,668.07899999999995,0,4.3252267935953109e-15,1.128355271765998e-09
1,915,915,d15e_sp3_csp1,Marker,668.27499999999998,0,-1.3037005107833241e-27,4.0231576350260596e-22
1,916,916,d415!s3,Drift,668.28949999999998,0,3.1997851278968353e-16,8.3475262451829752e-11
1,917,917,d15e_sp2_csp1,Marker,668.30399999999997,0,-6.3540020519854432e-28,1.7313330709764113e-22
1,918,918,d415!s4,Drift,668.33799999999997,0,7.5029444378496014e-16,1.9573509816324336e-10
1,919,919,d15e_sp1i_csp1,Marker,668.37199999999996,0,-1.0240727160686519e-27,2.4822261962914412e-22
1,920,920,d15e_sp1o_csp1,Marker,668.37199999999996,0,-1.0240727160686519e-27,2.4822261962914412e-22
1,921,921,d415!s5,Drift,668.80479150000065,0,9.5506193461330621e-15,2.4915437275578077e-09
1,922,922,b15e,SBend,672.52522600000134,0,6.1595742413423819e-14,2.1265684137524883e-08
1,923,923,d416,Drift,675.89172500000132,0,1.7134420365146904e-15,4.5721676166715056e-10
1,924,924,sex_14e,Sextupole,676.10658100000137,0.48127083882080002,-2.432261051197721e-12,1.4748397985860113e-06
1,925,925,d417,Drift,676.27463100000136,0,6.9640632634281144e-16,1.8582983173789676e-10
1,926,926,q14e,Quadrupole,676.60668100000146,0,8.3505424836455982e-15,2.4846177109076227e-09
1,927,927,d418,Drift,676.92488100000139,0,6.0993759599479822e-16,2.7004331107230586e-10
1,928,928,det_14e,Marker,676.94308100000137,0,-1.5885005129962817e-28,4.3283326774409279e-23
1,929,929,d419,Drift,678.36756750000143,0,4.6430331211504774e-14,2.1005258272928387e-08
1,930,930,dog_leg_14e2,Kicker,679.91429400000129,0,3.9843436124530432e-15,1.8025321905717164e-09
1,931,931,d420,Drift,680.10653400000126,0,2.2816103801651673e-15,1.0322092059870975e-09
1,932,932,det_i14e,Marker,680.17653400000131,0,-4.3948514192899203e-27,1.1975053740920261e-21
1,933,933,d421!s1,Drift,680.3317670000007,0,4.9213155658783888e-15,2.2773814193090117e-09
1,934,934,d14be_rfa2_seg,Marker,680.48699999999997,0,3.7826175240500004e-27,1.6513678536592606e-21
1,935,935,d421!s2,Drift,681.32899999999995,0,2.6693729467913447e-14,1.2352754601590345e-08
1,936,936,d14be_rfa1_seg,Marker,682.17100000000005,0,9.1471071690515467e-28,1.1145028065637151e-21
1,937,937,d421!s3,Drift,682.26152700000068,0,2.8699563510249568e-15,1.3280971684380597e-09
1,938,938,dog_leg_14e1,Kicker,682.47429400000124,0,3.8753461878264721e-15,1.793350026720308e-09
1,939,939,d422,Drift,682.72753400000124,0,4.1530624231607614e-15,1.9218656209129779e-09
1,940,940,det_13e,Marker,682.85853400000121,0,-3.7858731829135444e-27,2.7206566834662265e-21
1,941,941,d423,Drift,682.86765900000114,0,2.8135528326620271e-16,1.3331183747489235e-10
1,942,942,sex_13e,Sextupole,683.01278400000126,-0.61291493184000001,-2.5339504222531488e-12,1.321307279049811e-06
1,943,943,d424,Drift,683.17985900000122,0,9.7724719540550169e-16,4.5833854295443221e-10
1,944,944,q13e,Quadrupole,683.51093400000127,0,7.18517654999742e-15,3.6147952205190817e-09
1,945,945,d425,Drift,683.90558800000122,0,2.5752899233538604e-15,1.1617451436463463e-09
1,946,946,b13e,SBend,687.28788500000121,0,8.2498288312411569e-14,2.8664358404015985e-08
1,947,947,d426,Drift,690.87796900000114,0,8.0474739977396026e-15,3.6162594993183754e-09
1,948,948,sex_12e,Sextupole,691.31641000000127,0.4723978777792,-1.8628638533136155e-12,3.3169589540502622e-06
1,949,949,d427,Drift,691.48248500000125,0,8.0024791771991403e-16,3.5960403662625266e-10
1,950,950,q12e,Quadrupole,691.81256000000133,0,5.4199150639399911e-15,1.6070605613484767e-09
1,951,951,d428,Drift,692.55976000000135,0,2.6612610085772281e-14,6.8991749862453585e-09
1,952,952,det_12e,Marker,693.0069600000013,0,3.5269423917528974e-43,1.7962650646240208e-37
1,953,953,d429,Drift,693.39396000000136,0,2.3842640384967382e-14,6.0244795114536255e-09
1,954,954,sk_sex_12e,Sextupole,693.84396000000129,0,3.8813600626458833e-15,9.8072922278740347e-10
1,955,955,d430,Drift,694.01862550000135,0,6.8795874932939367e-15,1.7383114131404522e-09
1,956,956,b12e,SBend,697.41742200000124,0,1.9700770214503356e-13,4.6427148309526151e-08
1,957,957,d431,Drift,700.94796100000121,0,1.5254207790134055e-14,3.8605906468436947e-09
1,958,958,det_11e,Marker,701.19136900000126,0,1.1697556246821114e-42,6.0977586947973502e-37
1,959,959,d432,Drift,701.21609400000125,0,1.5530952064986983e-15,3.9287383863083251e-10
1,960,960,sex_11e,Sextupole,701.37681900000132,-0.50372001022560009,1.5218643621231635e-11,6.9521934891667229e-06
1,961,961,d433,Drift,701.54519400000129,0,2.0450613741531979e-15,5.1713218204784871e-10
1,962,962,q11e,Quadrupole,701.87756900000136,0,1.2488563473719805e-14,3.2607205902815278e-09
1,963,963,d434,Drift,702.25615850000133,0,3.2164569176499273e-15,8.3707193221787099e-10
1,964,964,b11e,SBend,705.62187900000129,0,1.4765126611642102e-13,4.1562666777890388e-08
1,965,965,d435,Drift,709.15081850000126,0,8.3127626456409859e-15,2.2042517013710161e-09
1,966,966,det_10ae,Marker,709.39262700000131,0,6.640723203078707e-29,1.6932475101429806e-22
1,967,967,d436,Drift,709.41932700000132,0,9.1241095815679493e-16,2.4277328225640629e-10
1,968,968,sex_10ae,Sextupole,709.5820270000014,-0.16064063487408001,8.1665526543499018e-12,3.8317160967303517e-06
1,969,969,d437,Drift,709.7500270000013,0,1.0132111622050508e-15,2.7975679899307303e-10
1,970,970,q10ae,Quadrupole,710.0820270000014,0,1.0486446798622302e-14,2.6342850754589153e-09
1,971,971,d438,Drift,711.70651350000128,0,1.4393355541318686e-13,3.68963387693344e-08
1,972,972,sk_q10e,Quadrupole,713.10700000000134,0,8.1091849055292188e-15,2.1055543897234921e-09
1,973,973,d439,Drift,713.27500000000134,0,9.6350118000750341e-15,2.5359262000876199e-09
1,974,974,q10e,Quadrupole,713.66700000000139,0,2.0833053224018906e-14,5.5107230090981206e-09
1,975,975,d440,Drift,714.68942500000128,0,1.9508183623869518e-13,4.9811594885879552e-08
1,976,976,hkick_9ae,Kicker,715.44360000000131,0,8.5208490020425831e-15,2.1773050394234547e-09
1,977,977,d441,Drift,715.50947500000132,0,9.101441223900169e-15,2.327429703013469e-09
1,978,978,det_10e,Marker,715.54360000000133,0,8.593821014386861e-28,5.9333193831255795e-22
1,979,979,d442,Drift,715.71610000000135,0,4.5986821633426308e-14,1.1763910444925019e-08
1,980,980,sex_09ae,Sextupole,716.02460000000144,0.18074049064512002,-6.1586776852141405e-12,3.3250326776625401e-06
1,981,981,d443,Drift,716.22680000000139,0,1.9285261937543844e-14,4.9546653204016426e-09
1,982,982,q09ae,Quadrupole,716.59300000000144,0,3.7991367055284708e-14,1.00380336465427e-08
1,983,983,d444,Drift,716.94270000000131,0,1.8449636107253679e-15,4.2234435322954891e-10
1,984,984,det_9ae,Marker,716.99240000000134,0,-1.6619915705923258e-30,5.9108114173325938e-24
1,985,985,d445,Drift,717.94840000000136,0,3.5530763317842064e-14,8.1287711923812093e-09
1,986,986,rf_e1,RFCavity,719.80440000000135,0,3.3449955763402004e-14,7.6526826385257291e-09
1,987,987,d446,Drift,721.05500000000131,0,1.3030807913614023e-14,2.9811738640240866e-09
1,988,988,rf_e2,RFCavity,722.30560000000128,0,3.3450940542027079e-14,7.6528308645188666e-09
1,989,989,d447,Drift,723.77530000000127,0,2.1174757045874317e-14,4.8442890644612601e-09
1,990,990,q09e,Quadrupole,724.64500000000135,0,1.2515444417727657e-14,3.4044356516366982e-09
1,991,991,d448,Drift,724.95470000000137,0,5.1855870217979093e-16,1.5972722897064884e-10
1,992,992,det_9e,Marker,724.96440000000132,0,3.3308425911471953e-42,4.1287721816885183e-36
1,993,993,det_s1a,Marker,724.96440000000132,0,3.3308425911471953e-42,4.1287721816885183e-36
1,994,994,d449,Drift,725.12632500000132,0,8.6395080252815107e-15,2.6663544279812071e-09
1,995,995,hkick_9e,Kicker,725.3200000000013,0,1.7115701776456713e-15,5.3667087478248349e-10
1,996,996,d450,Drift,725.79007500000137,0,2.3871375177881428e-14,7.602208843618742e-09
1,997,997,id_s1a!s1,Wiggler,726.67070000000069,0,2.519249448797167e-14,7.5615120726064302e-09
1,998,998,sector_1,Marker,727.11300000000006,0,7.4021141240293017e-28,2.0185365805351412e-22
1,999,999,id_s1a!s2,Wiggler,727.2595,0,5.9604645478267961e-15,2.9068259426914874e-09
1,1000,1000,ls_1a1_1a2_1a3,Marker,727.40599999999995,0,-3.7793071747133103e-28,3.5411346242284448e-22
1,1001,1001,id_s1a!s3,Wiggler,727.99470000000065,0,2.3342708490706439e-14,1.182698091853825e-08
1,1002,1002,d451,Drift,728.93115000000137,0,1.8827316102162824e-14,6.0014877644729404e-09
1,1003,1003,girder_1ab_start,Marker,729.27890000000139,0,-7.4134085819629862e-28,2.0199543698706531e-22
1,1004,1004,vx1a,Kicker,729.31700000000137,0,2.0627483637536461e-15,6.5753180108165586e-10
1,1005,1005,d452,Drift,729.4110500000013,0,3.0291540932157532e-15,9.6558803859700979e-10
1,1006,1006,det_s1c,Marker,729.46700000000135,0,-1.8600918723406802e-28,3.5619640636035208e-22
1,1007,1007,d453,Drift,729.48700000000133,0,1.0805560662082583e-15,3.451449932491942e-10
1,1008,1008,qx1a,Quadrupole,729.70700000000124,0,7.5035473979874576e-14,2.1750222400608482e-08
1,1009,1009,d454,Drift,729.91450000000123,0,7.0846983366598908e-15,2.1844760083908182e-09
1,1010,1010,det_x1a,Marker,729.92200000000128,0,-2.6476459221296529e-28,7.2141227495381012e-23
1,1011,1011,d455,Drift,729.95125000000121,0,2.7654377228511656e-14,8.5203644113942772e-09
1,1012,1012,hx1a,Kicker,730.06500000000119,0,7.9890423104588927e-14,2.4614386077337905e-08
1,1013,1013,d456,Drift,730.19437500000117,0,4.2427014636906659e-14,1.307184112686596e-08
1,1014,1014,dqx1b,SBend,731.41300000000115,0,4.2628085347745252e-13,1.8073734262696244e-07
1,1015,1015,d457,Drift,732.70187500000111,0,8.4149597466655039e-14,2.1311459504055237e-08
1,1016,1016,hx1b,Kicker,732.90150000000108,0,6.1764525393545306e-14,1.5642287323280002e-08
1,1017,1017,d458,Drift,733.03950000000111,0,3.9105350397118166e-14,9.903696707643372e-09
1,1018,1018,det_x1b,Marker,733.0930000000011,0,1.4671998788275404e-41,1.3722094375053869e-35
1,1019,1019,d459,Drift,733.10950000000116,0,1.205724148628628e-14,3.0535760014466116e-09
1,1020,1020,vx1b,Kicker,733.26000000000113,0,9.7919415706746126e-14,2.4798738435977915e-08
1,1021,1021,d460,Drift,733.42450000000122,0,2.228762820193062e-14,5.6444889723728106e-09
1,1022,1022,qx1b,Quadrupole,733.6360000000011,0,8.269388615930726e-14,2.1696439921196699e-08
1,1023,1023,girder_1ab_end,Marker,733.81700000000114,0,-2.6460617404235037e-42,1.7203171385452956e-36
1,1024,1024,d461,Drift,734.00050000000113,0,4.9501240984802116e-14,1.3867729496652156e-08
1,1025,1025,girder_1cd_start,Marker,734.18400000000111,0,2.1181167377036177e-28,5.771298199630362e-23
1,1026,1026,qx1c,Quadrupole,734.36500000000103,0,5.4521132744978393e-14,1.3772940640089804e-08
1,1027,1027,d462,Drift,734.59900000000107,0,2.1843543391487832e-14,5.1184284275237301e-09
1,1028,1028,vx1c!s1,Kicker,734.69000000000108,0,1.5661408469336543e-14,3.6698166084078957e-09
1,1029,1029,det_x1c,Marker,734.72800000000109,0,3.3167533362421903e-29,1.6775611773456453e-23
1,1030,1030,vx1c!s2,Kicker,734.82400000000109,0,3.9582962004422219e-14,9.2745813113830368e-09
1,1031,1031,d463,Drift,734.96750000000111,0,1.9585319741790527e-14,4.5889855446980015e-09
1,1032,1032,hx1c,Kicker,735.09950000000106,0,3.4841253014271865e-14,8.1635637584508116e-09
1,1033,1033,d464,Drift,735.29912500000103,0,4.7468630216240531e-14,1.1122251807010213e-08
1,1034,1034,dqx1d,SBend,736.58800000000099,0,1.3576207652860461e-13,3.138822822290563e-08
1,1035,1035,d465,Drift,737.80662500000096,0,5.177522754748172e-15,1.7125675798460389e-09
1,1036,1036,hx1d,Kicker,737.93600000000094,0,9.7493186135009717e-15,3.2247790639876827e-09
1,1037,1037,d466,Drift,738.05725000000098,0,4.2400882726741605e-15,1.402492669847846e-09
1,1038,1038,qx1d,Quadrupole,738.29400000000089,0,9.0927752642469284e-15,2.3518499765890664e-09
1,1039,1039,d467,Drift,738.50600000000099,0,1.0321893197203738e-16,5.6354413424617004e-11
1,1040,1040,det_x1d,Marker,738.51800000000094,0,0,0
1,1041,1041,d468,Drift,738.55800000000102,0,3.4532473255154742e-16,1.8791339907773125e-10
1,1042,1042,det_s2a,Marker,738.59800000000098,0,-1.0648044154572914e-30,3.9426956257229105e-24
1,1043,1043,d469,Drift,738.61045000000104,0,1.0786235859344922e-16,5.8507650327849327e-11
1,1044,1044,vx1d,Kicker,738.66100000000097,0,3.3008480821302628e-16,1.7904750824022478e-10
1,1045,1045,girder_1cd_end,Marker,738.69910000000095,0,-1.0648044931258454e-30,3.9426956263658427e-24
1,1046,1046,d470,Drift,738.81155000000103,0,9.7422668461751908e-16,5.2844861683329311e-10
1,1047,1047,hs2a,SBend,738.97900000000107,0,3.3025535092759172e-16,2.0191910123229427e-10
1,1048,1048,d471,Drift,739.058500000001,0,8.1968234584962184e-17,6.5340004946240653e-11
1,1049,1049,unds2a!s1,Drift,739.45400000000052,0,1.2412332666457306e-15,9.8943436061780791e-10
1,1050,1050,ls_2a,Marker,739.82500000000005,0,-2.4447659078073715e-28,6.7456136555094604e-23
1,1051,1051,unds2a!s2,Drift,740.19600000000059,0,1.2412332666445301e-15,9.8943436062043421e-10
1,1052,1052,d472,Drift,740.67550000000097,0,3.6300218175155987e-16,2.8936287905134577e-10
1,1053,1053,hs2b,SBend,740.80900000000099,0,9.1358830591469857e-17,6.9975436541758416e-11
1,1054,1054,d473!s1,Drift,740.86100000000044,0,1.0700273391208031e-16,7.9153208226531136e-11
1,1055,1055,sector_2,Marker,740.88800000000003,0,-1.99638250334279e-28,5.4368789300508621e-23
1,1056,1056,d473!s2,Drift,741.03500000000054,0,5.8257044021615641e-16,4.3094524478669293e-10
1,1057,1057,unds2b!s1,Drift,741.55300000000045,0,1.4702968253017981e-15,1.0876237130310449e-09
1,1058,1058,ls_2b,Marker,741.92399999999998,0,1.9857344415971403e-28,5.4105920621533367e-23
1,1059,1059,unds2b!s2,Drift,742.29500000000053,0,1.4702968253078378e-15,1.0876237130298768e-09
1,1060,1060,d474,Drift,742.69900000000098,0,1.3078111922803023e-16,9.6742810057291977e-11
1,1061,1061,hs2c,SBend,742.78700000000106,0,1.3487865698269788e-16,1.1740168384243222e-10
1,1062,1062,d475,Drift,742.94795000000101,0,9.9764026243605723e-17,1.4324590401583261e-10
1,1063,1063,girder_2ab_start,Marker,743.05390000000102,0,-5.6067342377921623e-41,2.2161565606824534e-35
1,1064,1064,vx2a,Kicker,743.09200000000101,0,3.5875501648942151e-17,5.1511740850658798e-11
1,1065,1065,d476,Drift,743.18605000000093,0,5.2683315410954329e-17,7.5645194244207249e-11
1,1066,1066,det_s2c,Marker,743.24200000000098,0,1.434826920416653e-28,1.3082378970936845e-22
1,1067,1067,d477,Drift,743.26200000000097,0,1.8625967678194516e-17,2.7023186894089212e-11
1,1068,1068,qx2a,Quadrupole,743.48200000000088,0,1.8180732854264365e-14,4.7511287661567477e-09
1,1069,1069,d478,Drift,743.68950000000086,0,2.0826595423231258e-15,5.2401338524949558e-10
1,1070,1070,det_x2a,Marker,743.69700000000091,0,-7.5250623073359242e-43,2.0503770058262831e-37
1,1071,1071,d479,Drift,743.72625000000085,0,8.122711231369119e-15,2.0436665930765251e-09
1,1072,1072,hx2a,Kicker,743.84000000000083,0,2.3465610223973159e-14,5.9039257133343771e-09
1,1073,1073,d480,Drift,743.96937500000081,0,1.2461766376313399e-14,3.1353688329676668e-09
1,1074,1074,dqx2b,SBend,745.18800000000078,0,1.4450127554631152e-13,4.4520028810364461e-08
1,1075,1075,d481,Drift,746.47637500000076,0,4.7439585951417386e-14,1.4021619903199721e-08
1,1076,1076,hx2b,Kicker,746.67550000000074,0,3.4971821268465808e-14,1.0336548587308303e-08
1,1077,1077,d482,Drift,746.81400000000076,0,2.2348856195234688e-14,6.6056050143744961e-09
1,1078,1078,det_x2b,Marker,746.86800000000073,0,-1.0619946518765777e-29,2.1437565602312223e-23
1,1079,1079,d483,Drift,746.88850000000082,0,8.4836490997869049e-15,2.507813085288472e-09
1,1080,1080,vx2b,Kicker,747.0430000000008,0,5.5454096554597957e-14,1.6392534313598266e-08
1,1081,1081,d484,Drift,747.20350000000076,0,1.0966668348492526e-14,3.241807159031971e-09
1,1082,1082,qx2b,Quadrupole,747.41100000000074,0,7.0838290751412475e-14,1.9708751811554216e-08
1,1083,1083,girder_2ab_end,Marker,747.59200000000078,0,1.8533521454906513e-28,5.0498859246763519e-23
1,1084,1084,d485,Drift,747.77550000000076,0,7.0232866651647635e-14,1.9105066927550608e-08
1,1085,1085,girder_2cd_start,Marker,747.95900000000074,0,-1.1620413366192172e-28,2.4789769213925564e-22
1,1086,1086,qx2c,Quadrupole,748.14000000000067,0,8.6904514437995235e-14,2.4851548550987297e-08
1,1087,1087,d486,Drift,748.37400000000071,0,3.2305044151710927e-14,9.7328857436826275e-09
1,1088,1088,vx2c!s1,Kicker,748.46500000000071,0,2.3162107127605157e-14,6.9782954388676267e-09
1,1089,1089,det_x2c,Marker,748.50300000000072,0,-1.1977632850347947e-56,7.5019988359271986e-51
1,1090,1090,vx2c!s2,Kicker,748.59900000000073,0,5.8519228838600213e-14,1.7628111011226263e-08
1,1091,1091,d487,Drift,748.74200000000076,0,2.8650039118873629e-14,8.6304293492470958e-09
1,1092,1092,hx2c,Kicker,748.87350000000072,0,5.1509112883954864e-14,1.5516410213007193e-08
1,1093,1093,d488,Drift,749.07362500000079,0,7.0482144108973295e-14,2.1231774329926786e-08
1,1094,1094,dqx2d,SBend,750.36300000000074,0,2.3680002837491136e-13,8.6067397328195895e-08
1,1095,1095,d489,Drift,751.58162500000071,0,2.5872276717346766e-14,8.5753635455020283e-09
1,1096,1096,hx2d,Kicker,751.71100000000069,0,4.8717713261756804e-14,1.614748121658025e-08
1,1097,1097,d490,Drift,751.83225000000073,0,2.1187881211432417e-14,7.0227211208265258e-09
1,1098,1098,qx2d,Quadrupole,752.06900000000064,0,5.3287645038733046e-14,1.6778217099896458e-08
1,1099,1099,d491,Drift,752.28100000000074,0,7.9044457937219959e-16,2.1136874333099417e-10
1,1100,1100,det_x2d,Marker,752.29300000000069,0,-1.305478673228374e-41,6.991909825645326e-36
1,1101,1101,d492,Drift,752.33300000000077,0,2.6358524793368914e-15,7.0456307815798961e-10
1,1102,1102,det_s3a,Marker,752.37300000000073,0,-2.3828813299164429e-28,6.4927104745835956e-23
1,1103,1103,d493,Drift,752.38545000000079,0,8.2073088511804028e-16,2.1929543861079828e-10
1,1104,1104,vx2d,Kicker,752.43600000000072,0,2.511634274937819e-15,6.710968844243505e-10
1,1105,1105,girder_2cd_end,Marker,752.4741000000007,0,-2.3868285641204501e-28,6.5283485721940122e-23
1,1106,1106,d494,Drift,752.59155000000078,0,7.7425576270718546e-15,2.0687750413552231e-09
1,1107,1107,hs3a,SBend,752.76400000000081,0,3.5919679409361841e-15,9.6683805242446445e-10
1,1108,1108,d495,Drift,752.84250000000077,0,1.5203291297856347e-15,4.1233572402114623e-10
1,1109,1109,unds3a!s1,Drift,753.23700000000042,0,2.400179179367701e-14,6.5096405792228654e-09
1,1110,1110,ls_3a,Marker,753.60799999999995,0,2.3789340826469817e-28,6.5108730495515145e-23
1,1111,1111,unds3a!s2,Drift,753.97900000000038,0,2.4001791793729018e-14,6.5096405792389185e-09
1,1112,1112,d496,Drift,754.45950000000084,0,7.0840867962515539e-15,1.921309011929648e-09
1,1113,1113,hs3b!s1,SBend,754.5815000000008,0,8.0568590789875265e-16,2.1943893053633278e-10
1,1114,1114,vs3b,Kicker,754.59400000000085,0,-8.8058437170061036e-28,3.3486083320766623e-22
1,1115,1115,hs3b!s2,SBend,754.60650000000078,0,8.0051494227247394e-16,2.1991599741659849e-10
1,1116,1116,d497!s1,Drift,754.64100000000042,0,1.4050850459029142e-15,3.8769555852432849e-10
1,1117,1117,sector_3,Marker,754.66300000000001,0,0,0
1,1118,1118,d497!s2,Drift,754.81450000000041,0,9.6759265663356047e-15,2.6698125962553256e-09
1,1119,1119,unds3b!s1,Drift,755.33700000000044,0,2.3694843274555468e-14,6.5379569188593671e-09
1,1120,1120,ls_3b,Marker,755.70799999999997,0,-4.1316337424816076e-28,1.9999388483029975e-22
1,1121,1121,unds3b!s2,Drift,756.07900000000041,0,2.3694843274622667e-14,6.5379569188737253e-09
1,1122,1122,d498,Drift,756.47350000000085,0,1.5008862990598185e-15,4.1412934661276482e-10
1,1123,1123,hs3c,SBend,756.55200000000093,0,3.504664006199712e-15,9.7488905351875605e-10
1,1124,1124,d499,Drift,756.71795000000088,0,7.0536268792313804e-15,1.9782884911332034e-09
1,1125,1125,girder_3ab_start,Marker,756.82890000000089,0,-5.0240064216303318e-28,2.4590930489829748e-22
1,1126,1126,vx3a,Kicker,756.86700000000087,0,2.4222008481169737e-15,6.7934016685208837e-10
1,1127,1127,d500,Drift,756.9610500000008,0,3.5570114816896118e-15,9.9761370958894626e-10
1,1128,1128,det_s3c,Marker,757.01700000000085,0,-3.762531153667802e-43,1.0251885029131e-37
1,1129,1129,d501,Drift,757.03700000000083,0,1.2709150619091198e-15,3.5660847216382185e-10
