training_case,model,alpha,validation_rmse_2d_um,hidden_scale
with_quadrupole_misalignment,shared_joint_random_feature,316.22776601683796,61.572195587467796,0.5
with_quadrupole_misalignment,shared_joint_random_feature,1000.0,59.73456213271593,0.5
with_quadrupole_misalignment,shared_joint_random_feature,3162.2776601683795,59.31899532668234,0.5
with_quadrupole_misalignment,shared_joint_random_feature,10000.0,59.21443853063075,0.5
with_quadrupole_misalignment,shared_joint_random_feature,0.0001,262.9562203211504,1.0
with_quadrupole_misalignment,shared_joint_random_feature,0.00031622776601683794,259.82644252019605,1.0
with_quadrupole_misalignment,shared_joint_random_feature,0.001,250.4659193552947,1.0
with_quadrupole_misalignment,shared_joint_random_feature,0.0031622776601683794,225.2793806359915,1.0
with_quadrupole_misalignment,shared_joint_random_feature,0.01,172.58261900444026,1.0
with_quadrupole_misalignment,shared_joint_random_feature,0.03162277660168379,106.07301607449793,1.0
with_quadrupole_misalignment,shared_joint_random_feature,0.1,86.62028992309732,1.0
with_quadrupole_misalignment,shared_joint_random_feature,0.31622776601683794,100.60137506006019,1.0
with_quadrupole_misalignment,shared_joint_random_feature,1.0,102.06800458749728,1.0
with_quadrupole_misalignment,shared_joint_random_feature,3.1622776601683795,99.98895271623823,1.0
with_quadrupole_misalignment,shared_joint_random_feature,10.0,92.6190726026738,1.0
with_quadrupole_misalignment,shared_joint_random_feature,31.622776601683793,76.71236752904635,1.0
with_quadrupole_misalignment,shared_joint_random_feature,100.0,64.40432324879016,1.0
with_quadrupole_misalignment,shared_joint_random_feature,316.22776601683796,59.972098038215805,1.0
with_quadrupole_misalignment,shared_joint_random_feature,1000.0,59.181112156086606,1.0
with_quadrupole_misalignment,shared_joint_random_feature,3162.2776601683795,59.137431362755684,1.0
with_quadrupole_misalignment,shared_joint_random_feature,10000.0,59.156291109038975,1.0
with_quadrupole_misalignment,shared_joint_random_feature,0.0001,125.08942082070011,2.0
with_quadrupole_misalignment,shared_joint_random_feature,0.00031622776601683794,124.9129335854892,2.0
with_quadrupole_misalignment,shared_joint_random_feature,0.001,124.36100649349738,2.0
with_quadrupole_misalignment,shared_joint_random_feature,0.0031622776601683794,122.67559130992171,2.0
with_quadrupole_misalignment,shared_joint_random_feature,0.01,117.89325266438757,2.0
with_quadrupole_misalignment,shared_joint_random_feature,0.03162277660168379,106.99551889197234,2.0
with_quadrupole_misalignment,shared_joint_random_feature,0.1,93.99175966910803,2.0
with_quadrupole_misalignment,shared_joint_random_feature,0.31622776601683794,94.87806312054397,2.0
with_quadrupole_misalignment,shared_joint_random_feature,1.0,100.9547296094876,2.0
with_quadrupole_misalignment,shared_joint_random_feature,3.1622776601683795,100.15392185604739,2.0
with_quadrupole_misalignment,shared_joint_random_feature,10.0,90.363147169956,2.0
with_quadrupole_misalignment,shared_joint_random_feature,31.622776601683793,74.19149610034823,2.0
with_quadrupole_misalignment,shared_joint_random_feature,100.0,62.98191881115196,2.0
with_quadrupole_misalignment,shared_joint_random_feature,316.22776601683796,59.332628185586124,2.0
with_quadrupole_misalignment,shared_joint_random_feature,1000.0,58.93916418753947,2.0
with_quadrupole_misalignment,shared_joint_random_feature,3162.2776601683795,59.055515720078226,2.0
with_quadrupole_misalignment,shared_joint_random_feature,10000.0,59.12978645866563,2.0
