training_case,evaluation_case,model,target,target_index,x_rmse_um,y_rmse_um,rmse_2d_um,median_2d_um,p90_2d_um,p95_2d_um,p99_2d_um,max_2d_um
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_19W,11,40.64140374871075,10.648222029536445,42.01319234545294,26.04221339577715,68.79937298657718,72.52165841904923,85.19024231879408,91.97442555586242
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_20W,12,27.52703836221276,19.055952277991487,33.479354208464386,30.349164659405485,47.22607761590429,50.73323447868652,58.4951567025825,60.11915324689465
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_21W,13,12.231941878537468,24.15680652521182,27.077143564571855,15.775068612354902,46.91126325234619,50.082740511118104,57.18481381917828,59.1581907370072
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_22W,14,42.37954233988403,33.95860224431353,54.30665037843449,55.66134746971151,68.13437830895637,70.50449234318641,85.26833398052881,86.55314680596328
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_23W,15,17.062244355498304,13.608176010793153,21.824358794417307,18.308879832674116,31.80312826672479,37.73528314862156,43.503863984574686,44.297790758686176
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_24W,16,31.612783008013004,17.89652955917008,36.327039788206854,33.06036321669032,55.87894953766824,59.82435312625945,65.35673666641989,67.66912450302014
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_25W,17,25.96139411853025,18.186218290540058,31.69751599556077,28.3845706689188,44.8396135439294,51.86154528676654,55.50594631367006,56.06722949074346
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_26W,18,22.100263802233144,13.41842229146151,25.854897348863865,21.27683620795522,40.71938388031522,45.134830654733264,54.2802504076166,58.30919444267873
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_27W,19,16.85720000546529,18.875644879004565,25.307215603905348,22.333855663286855,37.50501076774152,42.10575538744956,52.619203832577575,56.30402108459835
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_28W,20,24.26343289275372,20.798006054452642,31.957334550650682,27.051163855358066,50.32198093805972,54.01730012409402,60.325879159200575,63.01220542681835
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_29W,21,15.838671445328503,44.526086228526665,47.25924108556185,46.63814462237629,63.38725116215744,65.64352385002016,66.67594548407759,67.3019226485641
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_30W,22,18.50261217924425,21.427229047605717,28.310294984582477,24.893125163372474,41.929684508218166,47.47450744641722,56.00089415806679,56.11380101110518
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_31W,23,33.7001600130151,14.405734358983196,36.65004730316743,27.280754768680367,58.649284185065504,68.30198010066897,69.39533101403966,70.13703447388788
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_32W,24,21.348221318971305,27.42839561300773,34.757207013617226,26.301362057764145,55.360823313324275,63.259420503696376,71.86528855700544,73.2105878840191
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_33W,25,12.457400608235934,13.222290322196713,18.1663367600222,14.288869311301585,28.28584513658481,31.28624882986399,35.517344685602076,35.98140180605238
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_34W,26,13.033582661903857,11.258136920008912,17.222657283774435,14.386615966874466,24.238892326210344,28.75117478315743,32.47598734618502,40.1632680374219
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_35W,27,39.91209106099391,32.15236738287762,51.25182671070956,22.00820500204987,88.77366635767417,92.84164426863238,98.06075376077798,99.60404455604402
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_36W,28,20.244277694679994,14.337712439886719,24.807272671299444,19.599441624362715,38.52989488357328,41.27013254387648,55.33441854596644,57.28289624695835
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_37W,29,14.219475434436939,20.712288173381918,25.12354200760259,21.902566175932307,35.87494232471727,40.38957902420665,53.47577413221285,65.41402606570772
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_38W,30,19.71762702477723,27.107870113222223,33.52046296761952,30.23002390025349,46.323021786834886,48.480613715738386,59.17393978853034,68.89911059778913
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_39W,31,32.465966649323114,20.020835926133163,38.14279567173997,28.447966809081667,58.7370147774666,65.56633492139903,73.57353147364664,75.05056006084506
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_40W,32,13.665495741115297,13.647291720034692,19.313061516553194,14.83102660049173,28.057195476761684,35.503705138299715,43.78349746883527,45.58463794979045
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_41W,33,27.037125530491895,10.920829331004265,29.159401060867143,19.18670371797761,53.33002273464048,56.99558628774009,59.76183137764988,60.53842661465882
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_42W,34,36.16942660848297,23.975399894479835,43.3940920090127,42.01438550933033,63.81349628385081,67.63388799944008,70.47523837485649,74.43286059200184
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_43W,35,22.181182922655267,38.83301835599249,44.721451122309794,29.513585593728983,73.76416964371823,78.9668754429273,87.64172954663137,88.0898769497072
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_44W,36,13.241553609833268,13.936020496970487,19.2237199650346,17.571328915020636,27.694986543263255,30.81967538519108,38.07393093861642,45.635956016847004
fixed_nominal_physics,without_quadrupole_misalignment,physics_gls,SEX_45W,37,38.137837158837684,33.07186301016012,50.480122287062834,30.861315330707704,83.10942627935738,89.28715603092701,103.69996496745826,109.95829402670907
