sample_index,beamline_index,s_m,element_name,orbit_x_m,orbit_px,orbit_y_m,orbit_py,orbit_z_m,orbit_pz,tune_1,tune_2,chromaticity_1,chromaticity_2,phi_1_turn,phi_2_turn,accumulated_chromaticity_1,accumulated_chromaticity_2,beta_1_m,beta_2_m,dbeta_1_ddelta_m,dbeta_2_ddelta_m,alpha_1,alpha_2,dalpha_1_ddelta,dalpha_2_ddelta
1207,806,732.1469081369818,"""wig_e""",0.009526680865391218,-0.00024266262129911905,-6.229222169162227e-6,-2.1865654634301413e-6,0.00041523875291935334,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.790273008495644,8.88064411963717,-2.9653600049740962,2.4224595980552674,16.44249138772394,24.54478227227562,106.95402393088774,-722.5559392479391,0.3633014330573149,-1.0903722317859275,43.5883569319001,83.93367782459491
1208,806,732.1591737619818,"""wig_e""",0.00954846344342365,-0.00024266262129911905,-6.2560400303760475e-6,-2.1862839476467055e-6,0.0004152193974126319,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.790391766244653,8.880723610056139,-2.9662475430042785,2.4247222528905406,16.43358945892852,24.571529968021245,105.89384801298611,-724.6411893139978,0.3624569985211067,-1.0903579504464878,43.57106749023835,83.89446952277746
1209,806,732.1714393869819,"""wig_e""",0.009566476680868607,-0.00024266262129911905,-6.282854861884387e-6,-2.1860845523730003e-6,0.0004152060661411865,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.790510588088075,8.88080301394989,-2.9671283212005957,2.426986635520169,16.42470825920829,24.598280754390196,104.83407813457819,-726.7256847107094,0.36161256525014535,-1.0906681108303993,43.55377815217899,83.8749364574128
1210,806,732.1837050119819,"""wig_e""",0.009577525097159109,-0.00024266262129911905,-6.309667938013037e-6,-2.1860000604182044e-6,0.0004152008578571584,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.790629473881475,8.880882331467603,-2.9680023351614317,2.4292527319950192,16.415847793790885,24.625044693383785,103.77471580057316,-728.8100916004803,0.36076813369726657,-1.0914293035242628,43.536489000406654,83.88754451966054
1211,806,732.195970636982,"""wig_e""",0.009579473550444454,-0.00024266262129911905,-6.3364805034968106e-6,-2.185990817495173e-6,0.00041520038024353046,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.79074842364054,8.880961562759865,-2.968869578864454,2.4315205291925306,16.407008055758176,24.651831485644312,102.71576081078858,-730.8952446297716,0.3599237031752821,-1.092484655715868,43.51920007407841,83.93330868978256
1212,806,732.208236261982,"""wig_e""",0.009571572277644347,-0.00024266262129911905,-6.363292968500395e-6,-2.1859659423786333e-6,0.00041519751246879734,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.790867437490494,8.881040707979166,-2.969730042962748,2.433790015047151,16.39818902989899,24.678644231966285,101.6572116053778,-732.981868828801,0.3590792722188642,-1.0934794664884928,43.501911367131406,84.00346536070236
1213,806,732.2205018869821,"""wig_e""",0.009554571031729799,-0.00024266262129911905,-6.390104574670366e-6,-2.1858357938790474e-6,0.0004151854975705348,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.7909865155473,8.881119767280074,-2.9705837131221564,2.4360611786272077,16.38939070156548,24.705476954210294,100.5990662641586,-735.0704038935604,0.35823483942882556,-1.0940667044074492,43.48462284010871,84.08541564842136
1214,806,732.2327675119822,"""wig_e""",0.009530604950362261,-0.00024266262129911905,-6.41691374490581e-6,-2.1855651830255045e-6,0.00041516197945717416,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.791105657799903,8.881198740819036,-2.9714305691533323,2.438334010046778,16.380613065341517,24.73231743268236,99.54132355908091,-737.1609962325383,0.35739040430633334,-1.0941124460797227,43.46733443706687,84.16933959104037
1215,806,732.2450331369822,"""wig_e""",0.009502869518292519,-0.00024266262129911905,-6.4437189292596065e-6,-2.1851959644596365e-6,0.0004151306077312431,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.791224864062844,8.881277628753857,-2.9722705855463145,2.4406085002262614,16.37185612843805,24.75915380340244,98.48398345233751,-739.2536257257655,0.35654596758612,-1.0937804996635117,43.450046098355514,84.25171304696346
1216,806,732.2572987619823,"""wig_e""",0.00947513408621845,-0.00024266262129911905,-6.470519464194263e-6,-2.1848252448083967e-6,0.00041509923600531646,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.791344134027955,8.881356431242938,-2.973103733505776,2.442884640538338,16.36311990681134,24.78598113631554,97.42704678057908,-741.348260478542,0.3557015308672012,-1.0934454721142355,43.43275776461503,84.33398667921053
1217,806,732.2695643869823,"""wig_e""",0.009451168004839946,-0.00024266262129911905,-6.497315947168408e-6,-2.1845513287107943e-6,0.0004150757178919621,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.79146346738629,8.881435148444377,-2.9739299839640094,2.445162422393359,16.354404416245348,24.812804191750885,96.37051436084806,-743.4449265077676,0.35485709574806823,-1.0934835977945512,43.41546937421857,84.4176960131569
1218,806,732.2818300119824,"""wig_e""",0.009434166758913247,-0.00024266262129911905,-6.524109905081502e-6,-2.184418541252641e-6,0.00041506370299372234,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.791582863950406,8.88151378051507,-2.974749310639404,2.447441836827307,16.345709663565643,24.83963475041093,95.31438610325375,-745.5436427547829,0.3540126629620137,-1.0940622025390483,43.398180861289404,84.49947365083729
1219,806,732.2940956369824,"""wig_e""",0.009426265486107354,-0.00024266262129911905,-6.550902943821154e-6,-2.184392978329902e-6,0.0004150608352190271,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.79170232370691,8.881592327609972,-2.975561692221363,2.4497228741549635,16.337035643052864,24.86648505303257,94.25866071272218,-747.6442660401534,0.35316823200820746,-1.095049729796343,43.38089216130123,84.56951587143556
1220,806,732.3063612619825,"""wig_e""",0.009428213939400859,-0.00024266262129911905,-6.577695868331438e-6,-2.184383357488203e-6,0.00041506035760544545,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.791821846769654,8.881670789881602,-2.976367113178846,2.45200552374087,16.328382340074437,24.893361135149195,93.20333620881804,-749.7463580377268,0.3523238014854241,-1.0960980358167083,43.36360322614449,84.61495572391769
1221,806,732.3186268869825,"""wig_e""",0.009439262355718936,-0.00024266262129911905,-6.604488280264662e-6,-2.1842948303798253e-6,0.00041505514932143743,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.79194143326184,8.881749167479867,-2.9771655632749736,2.4542897739226817,16.319749739745017,24.920259884500634,92.1484109969388,-751.8491850909618,0.35147936992681705,-1.096848173819071,43.34631404350705,84.62654870351099
1222,806,732.3308925119826,"""wig_e""",0.009457275593212374,-0.00024266262129911905,-6.631278881276496e-6,-2.184084271168997e-6,0.00041504181804996994,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.7920610831963,8.88182746055227,-2.977957036313345,2.4565756120982414,16.3111378355232,24.9471714586892,91.09388487891782,-753.9518903964856,0.35063493664467943,-1.0971389323959648,43.3290246508075,84.60489523867199
1223,806,732.3431581369827,"""wig_e""",0.009479058171310619,-0.00024266262129911905,-6.658066296462119e-6,-2.1837845904605534e-6,0.0004150224625431976,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.792180796423855,8.88190566924441,-2.9787415287328205,2.458863024962782,16.30254663273952,24.97408556045785,90.03975940165626,-756.0537772871802,0.3497905020926187,-1.0970961307408464,43.31173513474749,84.56242735837034
1224,806,732.3554237619827,"""wig_e""",0.009500840749413328,-0.00024266262129911905,-6.684849926582778e-6,-2.183483735251242e-6,0.00041500310703642535,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.792300572679185,8.88198379370076,-2.979519038411294,2.461151998859857,16.29397614505939,25.000997816687565,88.9860373062611,-758.154571051432,0.3489460675392203,-1.0970509016073495,43.29444561368906,84.51962341386314
1225,806,732.3676893869828,"""wig_e""",0.009518853986918109,-0.00024266262129911905,-6.711630320200015e-6,-2.18327069974672e-6,0.0004149897757649669,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.792420411696138,8.882061834065542,-2.9802895636414277,2.4634425201923795,16.28542638603921,25.027912464861338,87.9327213477881,-760.2545278381166,0.34810163425360935,-1.0973358082129716,43.27715620827338,84.49711875273293
1226,806,732.3799550119828,"""wig_e""",0.009529902403248742,-0.00024266262129911905,-6.738408839804966e-6,-2.1831804514513695e-6,0.0004149845674809775,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.792540313323425,8.882139790483622,-2.981053101978682,2.465734575831114,16.276897360798376,25.054839743215275,86.87981311273691,-762.3543341083645,0.34725720269088045,-1.098079638571479,43.25986701146143,84.50770178529116
1227,806,732.3922206369829,"""wig_e""",0.009531850856548245,-0.00024266262129911905,-6.765186814736886e-6,-2.1831705809720475e-6,0.00041498408986742293,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.792660277571345,8.882217663101251,-2.98180964871238,2.468028153458477,16.268389062735213,25.081789521845444,85.82731246072235,-764.4548473489764,0.3464127721653882,-1.0991227670854566,43.24257806930021,84.55226966348965
1228,806,732.4044862619829,"""wig_e""",0.009523949583733938,-0.00024266262129911905,-6.7919646820394895e-6,-2.183144028104231e-6,0.00041498122209275237,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.7927803045608,8.882295452066552,-2.9825591950469597,2.4703232417954526,16.259901477230375,25.108764955517742,84.77521785928998,-766.5568078585366,0.34556834121238994,-1.1001042998775021,43.22528937817628,84.62160462428906
1229,806,732.416751886983,"""wig_e""",0.00950694833777877,-0.00024266262129911905,-6.8187416313418155e-6,-2.1830051340277466e-6,0.00041496920719450933,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.79290039440349,8.882373157529686,-2.983301726488022,2.4726198306773077,16.251434590169236,25.135759961814735,83.72352737511778,-768.6606579356928,0.34472390843222905,-1.100671163660996,43.208000896263165,84.7025957059601
1230,806,732.429017511983,"""wig_e""",0.009482982256350211,-0.00024266262129911905,-6.8455159796748705e-6,-2.1827164129507328e-6,0.0004149456890811058,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.793020547083149,8.882450779642667,-2.984037222133102,2.4749179109668433,16.24298839628527,25.162762108456764,82.67223972452689,-770.7665362520261,0.3438794733246124,-1.1006871193217111,43.19071256078331,84.78514080797677
1231,806,732.4412831369831,"""wig_e""",0.009455246824208197,-0.00024266262129911905,-6.872286074787247e-6,-2.1823225870152755e-6,0.0004149143173550919,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.793140762407734,8.882528318558846,-2.984765655403835,2.477217474318665,16.23456290243152,25.18975932568899,81.62135477855459,-772.8744124103439,0.34303503662203716,-1.100318844014296,43.17342430182301,84.8657940539025
1232,806,732.4535487619831,"""wig_e""",0.009427511392061575,-0.00024266262129911905,-6.8990512112509164e-6,-2.18192726196825e-6,0.0004148829456290764,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.793261040061537,8.882605774432157,-2.985486996267495,2.4795185128305914,16.226158123854333,25.21674659878738,80.57087326298858,-774.9842499039798,0.342190599920844,-1.0999474691554545,43.156136047889035,84.94634656854444
1233,806,732.4658143869832,"""wig_e""",0.009403545310621311,-0.00024266262129911905,-6.925812028501935e-6,-2.1816352399933037e-6,0.0004148594275156809,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.793381379728078,8.882683147416238,-2.9862012144154026,2.4818210186354137,16.217774075627737,25.243728771949876,79.52079588550643,-777.0960792709714,0.34134616481681596,-1.0999557632974066,43.13884772519682,85.02867501056062
1234,806,732.4780800119833,"""wig_e""",0.009386544064653184,-0.00024266262129911905,-6.952570155774352e-6,-2.181493710428268e-6,0.0004148474126174607,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.793501781213374,8.882760437663551,-2.986908282487668,2.484124983495176,16.209410764219246,25.27071783133752,78.4711224692063,-779.2099296817344,0.3405017320409166,-1.100513942299111,43.1215592575402,85.10949153904347
1235,807,732.4903456369833,"""d403""",0.00937864279183268,-0.00024266262129911905,-6.979327304786007e-6,-2.181466470658661e-6,0.0004148445448428335,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.793622244498843,8.88283764532465,-2.9876081784475077,2.4864303984596474,16.201068184058915,25.29772623052009,77.4218516691975,-781.3256656933117,0.3396573010907259,-1.1014881480365029,43.10427057346748,85.17871063038316
1236,808,732.8643456369833,"""vkick_07e""",0.009287886968794509,-0.00024266262129911905,-7.795195788835556e-6,-2.181466470658661e-6,0.0004148335324298182,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.797324688285835,8.885152716758613,-3.0054530055063085,2.5573668535143006,15.956634304547153,26.13387702023417,45.62142953961907,-846.5472827280563,0.3139091639405061,-1.1342090848231905,42.57710496651513,86.97499447734182
1237,809,733.1183456369833,"""d404""",0.009226250661169654,-0.00024266262129911905,-8.349288288698084e-6,-2.181466470658661e-6,0.0004148260534113533,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.79987064545335,8.886682660113639,-3.0135916516554406,2.6061484853598964,15.801610058076314,26.715699701543805,24.23820816065184,-891.6222528166915,0.2964224611700374,-1.1564313253146834,42.219083404575855,88.19493056591998
1238,810,733.3491456369834,"""sk_sex_07e""",0.009170244126524707,-0.00024266262129911905,-8.85277076495112e-6,-2.181466470658661e-6,0.00041481925751583475,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.802205220709888,8.888043984100351,-3.0180862573161167,2.6508094997803178,15.668448733020702,27.2541688444454,4.95811261334588,-933.1273332026847,0.28053296904632075,-1.1766238178557713,41.89376302467307,89.303439421212
1239,811,733.4753456369834,"""d405""",0.009139620102815035,-0.00024266262129911905,-9.128071841654761e-6,-2.181466470658661e-6,0.00041481554156256597,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.803489994002735,8.88877694992588,-3.019346758279409,2.6753409029751585,15.598738665800868,27.552542095331106,-5.523720525440308,-956.0423806735454,0.27184469389028537,-1.1876649467928824,41.71587987067121,89.90956514711314
1240,812,733.5233456369834,"""det_07e""",0.009127972296649708,-0.00024266262129911905,-9.23278223532957e-6,-2.181466470658661e-6,0.0004148141282047458,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.80398014963472,8.889053645119851,-3.0196005966937243,2.684689207192428,15.572800192436436,27.66675950855578,-9.499261294630873,-964.7989795544354,0.26854012013838596,-1.1918644253109594,41.6482222526674,90.14010425046709
1241,813,733.5233456369834,"""d406""",0.009127972296649708,-0.00024266262129911905,-9.23278223532957e-6,-2.181466470658661e-6,0.0004148141282047458,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.80398014963472,8.889053645119851,-3.0196005966937243,2.684689207192428,15.572800192436436,27.66675950855578,-9.499261294630873,-964.7989795544354,0.26854012013838596,-1.1918644253109594,41.6482222526674,90.14010425046709
1242,814,733.7397456369835,"""q07e""",0.00907546010385436,-0.00024266262129911905,-9.704851593480164e-6,-2.181466470658661e-6,0.00041480775631657334,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.806199910629,8.89028697859219,-3.0191799640574213,2.726938859197253,15.459799971627252,28.186695472382898,-27.345614910570433,-1004.556455228198,0.25364200014024024,-1.210797074296623,41.343199158167515,91.1794513747551
1243,815,734.3397456369835,"""d407""",0.009333344648865195,0.001108624691161856,-1.0567051200580441e-5,-6.712481838538659e-7,0.0004147068199079767,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.812255338132287,8.893687877050706,-3.0047894741333927,2.848183667794723,16.575524608445832,27.15773238165695,-83.06062908849974,-1021.7166485160135,-2.167861513316343,2.8747068146925394,52.38603324786038,-61.715021812290225
1244,816,734.6377556369835,"""b07e""",0.009663726096105921,0.001108624691161856,-1.0767089994779526e-5,-6.712481838538659e-7,0.000414523685269612,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.81500915895625,8.89549114274916,-2.9916632258284612,2.9151067009689324,17.89815392039026,25.47464311592173,-116.70030360190691,-983.3012929599557,-2.2703347672825314,2.7730507485768046,56.05854675912266,-61.54423560681684
1245,817,737.8756586369834,"""d408""",0.013197752791124728,0.0010715938346805443,-1.29413133329944e-5,-6.712481838538659e-7,-0.0007576656611094634,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.835361384776935,8.92635579762875,-2.7672777399737454,4.302088027931998,35.917287541788504,11.089259599192566,-620.627514706401,-576.9006114942929,-3.2714355959816612,1.6681501095850988,94.0493365750578,-59.755725013789956
1246,818,738.3708096369834,"""q06e""",0.013728353854608983,0.0010715938346805443,-1.3273682733310064e-5,-6.712481838538659e-7,-0.0007579499557167818,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.83746067322254,8.9340282738541,-2.7319756866399367,4.702331658924409,39.236883460893445,9.520919326154127,-719.9820697063907,-516.2969063807151,-3.4327621158337194,1.4992460434283774,99.90611237524459,-59.47197591266146
1247,819,738.9708096369834,"""d409""",0.013325651294936467,-0.002396898429749607,-1.4707636141399096e-5,-4.168942288697326e-6,-0.0007583873927044012,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.839890986777124,8.94450843075058,-2.688443347007866,5.273108343681179,37.39883494427849,9.184076844539348,-726.260932975978,-519.7252370180598,6.339454520441947,-0.9097002480204632,-86.91779870945064,66.03404885078797
1248,820,739.0382096369834,"""det_06e""",0.013164099876702962,-0.002396898429749607,-1.4988623658814692e-5,-4.168942288697326e-6,-0.0007585810047385379,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.840181132122256,8.94566867201708,-2.6830824995703617,5.337735478115344,36.549272301976245,9.30760876670309,-713.738708202827,-528.7592487364986,6.265223833746909,-0.9231123232904577,-86.29919987160824,66.1701642014553
1249,821,739.0382096369834,"""d410""",0.013164099876702962,-0.002396898429749607,-1.4988623658814692e-5,-4.168942288697326e-6,-0.0007585810047385379,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.840181132122256,8.94566867201708,-2.6830824995703617,5.337735478115344,36.54927230197623,9.307608766703089,-713.7387082028268,-528.7592487364985,6.265223833746907,-0.9231123232904573,-86.29919987160822,66.17016420145528
1250,822,739.2672096369835,"""sk_q06e""",0.012615208559559454,-0.002396898429749607,-1.5943314185345427e-5,-4.168942288697326e-6,-0.0007592388260414651,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.841219058186493,8.949496757943658,-2.6636477461231776,5.552648233782632,33.73753121489158,9.740830805973328,-671.8903954989245,-559.6040138335967,6.013015714263197,-0.9686815404541927,-84.19743230714234,66.63263327117424
1251,823,739.4399096369834,"""d411""",0.012201263011652537,-0.002396898429749607,-1.6663292586795164e-5,-4.16894228869708e-6,-0.0007597349209716639,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.84205963365934,8.952270578549431,-2.6476149177203463,5.709776915209715,31.693465921077284,10.081349388730576,-641.043473737555,-583.0194403156328,5.82281334642489,-1.0030474959310558,-82.61238751102567,66.98140361321529
1252,824,739.6831106369834,"""b06e""",0.011618333242130185,-0.002396898429749607,-1.767718643283354e-5,-4.16894228869708e-6,-0.000760433535813119,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.843338020163344,8.956018617436536,-2.6227324282437308,5.923588480997164,28.9263549987193,10.581004870235523,-598.6434154685015,-616.2180821929626,5.554965019494987,-1.0514426015358935,-80.38028282439805,67.47255182364006
1253,825,742.9210136369834,"""d412""",0.0038078059008304632,-0.002422141722766827,-3.117914842378547e-5,-4.16894228869708e-6,-0.0015594965407901284,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.889597181648222,8.992234582397753,-1.3731812265081489,7.9860385347452185,4.399937505813179,19.478884899842274,-148.24013205497505,-1082.8128142175915,1.9889368908096723,-1.6959172496357344,-51.307125173507714,73.98232568681988
1254,826,743.4161636369834,"""q05e""",0.002608478908698763,-0.002422141722766827,-3.3243406253324147e-5,-4.16894228869708e-6,-0.0015609490171968016,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.912513275323885,8.99611231640448,-0.589336364942961,8.195882463725983,2.7064320462992337,21.207144447192455,-98.08430927764338,-1158.2999856936106,1.4312197413947374,-1.7944482509003374,-46.57281829730539,74.98231108840943
1255,827,744.0161636369834,"""d413""",0.001299787068643089,-0.0019889385136618847,-3.347842116523575e-5,3.3943624074624844e-6,-0.0015623809519241985,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.959612631252485,9.00058925412904,1.0303554693788477,8.432927366606016,1.6353904543311375,20.51428044438808,-53.246502159225294,-1091.434903567644,0.43315809350180545,2.8969774256119942,-29.693456912977865,-180.22707561689595
1256,828,744.0775636369834,"""det_05e""",0.001177666002355384,-0.0019889385136618847,-3.327000690118541e-5,3.3943624074624844e-6,-0.0015625023980440566,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.965683904857812,9.001069776759035,1.218066354459148,8.457970277801959,1.5849361146763954,20.160256998622923,-49.52259385315336,-1069.0508069930413,0.3885689467026773,2.8688653354027682,-30.13486589575343,-178.56921691891915
1257,829,744.0775636369834,"""d414""",0.001177666002355384,-0.0019889385136618847,-3.327000690118541e-5,3.3943624074624844e-6,-0.0015625023980440566,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.965683904857812,9.001069776759035,1.218066354459148,8.457970277801959,1.5849361146763954,20.160256998622923,-49.52259385315336,-1069.0508069930413,0.3885689467026773,2.8688653354027682,-30.13486589575343,-178.56921691891915
1258,830,744.3282636369835,"""sk_q05e""",0.0006790381307213841,-0.0019889385136618847,-3.241903856246521e-5,3.3943624074624844e-6,-0.0015629982700676472,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,9.992257580066678,9.003122034769467,1.9261624503857124,8.563957388685049,1.4357492632183873,18.750581330613933,-33.81193564183961,-979.8036256301978,0.20650870073277505,2.754081931242191,-31.937166091654177,-171.80007725191695
1259,831,744.5009636369834,"""d415""",0.0003355477700066182,-0.0019889385136618847,-3.1832831015209584e-5,3.3943624074624264e-6,-0.0015633398620041215,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,10.011790734767494,9.00462602215148,2.2971644280811168,8.640603837790211,1.386080215605922,17.812975134732508,-22.516712994163537,-920.3316346591912,0.08109264776491631,2.6750109543831684,-33.17871872033145,-167.1370121526699
1260,832,744.7284646369834,"""b05e""",-0.00011693862578359576,-0.0019889385136618847,-3.1060608645735385e-5,3.3943624074624264e-6,-0.0015637898475694939,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,10.038025567952303,9.00673047548491,2.553030974841233,8.746337417000833,1.3867690154307892,16.619534331760466,-7.048843621833257,-844.4880636454421,-0.08412030803285575,2.5708492502347817,-34.81423965101366,-160.99426766483327
1261,833,747.9663676369834,"""d416""",-0.006544756343470792,-0.0019783671052827846,-2.007112828578186e-5,3.3943624074624264e-6,-0.0012291578548886406,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,10.212855339802458,9.06594712465494,-1.6199029541358483,10.740716129445975,9.498051035091933,4.772056061351789,284.1742004329964,-73.34057778980502,-2.4131708374044214,1.0885262217725062,-57.30517151952998,-73.60610762036426
1262,834,748.4615186369833,"""q04e""",-0.007524348711057302,-0.0019783671052827846,-1.8390403056225702e-5,3.3943624074624264e-6,-0.0012301268553476007,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,10.220220004842886,9.084479627450865,-1.84139387691756,10.880080303565423,12.063968245498966,3.8063380255129444,340.05123424543245,-6.102401873859118,-2.768889071949267,0.8618205329442261,-60.725038098773325,-60.23651231488724
1263,835,749.0615186369834,"""d417""",-0.008119773783609747,1.869873385819615e-5,-1.7710461184209323e-5,-1.0993969146844175e-6,-0.0012305225202561376,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,10.227498447960794,9.111658798720544,-2.0471967956378374,10.62311379840622,13.572904491186364,3.443308993831517,357.9949145137429,62.93781129617696,0.38209566961484476,-0.22657123959720554,29.826285749357076,-59.96879923773552
1264,836,749.1156186369833,"""det_04e""",-0.00811876218210784,1.869873385819615e-5,-1.7769938557304184e-5,-1.0993969146844175e-6,-0.0012305225297466658,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,10.228133785075773,9.114150308882717,-2.064540300019003,10.572921115334776,13.531808858210816,3.4687176355006852,354.80695629385315,69.40689716403463,0.37752786003342775,-0.24308941963904585,29.860482615899503,-60.077311183287236
1265,837,749.1156186369833,"""d418""",-0.00811876218210784,1.869873385819615e-5,-1.7769938557304184e-5,-1.0993969146844175e-6,-0.0012305225297466658,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,10.228133785075773,9.114150308882717,-2.064540300019003,10.572921115334776,13.531808858210816,3.4687176355006852,354.80695629385315,69.40689716403463,0.37752786003342775,-0.24308941963904585,29.860482615899503,-60.077311183287236
1266,838,749.3579186369833,"""sk_q04e""",-0.008114231478893206,1.869873385819615e-5,-1.803632242977895e-5,-1.0993969146844175e-6,-0.0012305225722523034,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,10.23100269192268,9.125064973245825,-2.1416029992421164,10.303247496778503,13.353815841569928,3.604444288103334,340.47745038128335,98.50239226981562,0.3570698145329221,-0.31707010400388663,30.013641594887183,-60.56330830726434
1267,839,749.5306186369833,"""d419""",-0.00811100220755533,1.869873385819615e-5,-1.822618827697787e-5,-1.0993969146844175e-6,-0.001230522602548315,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,10.23307041704279,9.132570892725367,-2.195832536475217,10.072689038099538,13.233002157611743,3.7230667624912197,330.212700478747,119.36215873849567,0.3424882856103577,-0.36980004288051915,30.122806083831446,-60.90970411127082
1268,840,749.7738176369833,"""b04e""",-0.008106454694178953,1.869873385819615e-5,-1.8493560507279107e-5,-1.0993969146844175e-6,-0.0012305226452116603,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,10.236013593178534,9.142708303180262,-2.2710459670915415,9.707057191973425,13.071410376611762,3.9209955476406875,315.6852345551648,148.90922025649954,0.32195433510405347,-0.44405521604124953,30.27653332498245,-61.39750441896327
1269,841,753.0117206369832,"""d420""",-0.008003669387625367,4.4750856422162046e-5,-2.2052394442820774e-5,-1.0993969146844175e-6,-0.0004058589649318378,0.0,-0.469846098091189,-0.42092375657744185,-1.172337815327994,-0.966075323253681,10.278003126382476,9.229198687511962,-3.038026231059053,5.08580610568921,11.747016164740645,9.99529927619928,112.23991845585277,561.43444861818,0.08577538008953257,-1.432421995257582,32.68949557128968,-67.89935577016772
