sextupole,sextupole_s_m,quadrupole,quadrupole_inventory_index,quadrupole_ring_index,quadrupole_s_m,quadrupole_k1_m2,delta_k1_m2,optics_leverage,delta_log_beta_x,delta_log_beta_y,delta_phi_x_rad,delta_phi_y_rad,max_abs_tune_shift,max_detector_beta_beating,allowed,closed_orbit_seconds,twiss_seconds,selected,selected_rank
SEX_37E,483.2036200000002,Q13E,95,944,683.5109340000012,-0.26698034744,0.00026698034744,0.0050222467390738015,0.0009549564682932468,-0.0030074570177446103,-0.0002966834633640282,0.003895921156900809,0.0005956869686722377,0.004953193179860316,1,0.053723099999999996,2.3277224,0,
SEX_36E,491.21897400000023,Q13E,95,944,683.5109340000012,-0.26698034744,0.00026698034744,0.004769738980703479,-3.80865325664331e-5,0.002004472515022696,-0.0010639082713791716,0.004195133905692272,0.0005956869686722377,0.004953193179860316,1,0.053723099999999996,2.3277224,0,
SEX_35E,502.1918880000002,Q13E,95,944,683.5109340000012,-0.26698034744,0.00026698034744,0.004226705401049831,-0.001036600554000738,0.004041465707612964,-0.0004094723524170616,0.0005379453183211672,0.0005956869686722377,0.004953193179860316,1,0.053723099999999996,2.3277224,0,
SEX_34E,510.11032700000015,Q13E,95,944,683.5109340000012,-0.26698034744,0.00026698034744,0.001705176521667754,-0.0001103801338568973,0.001660201057046215,-2.33064297349197e-6,-0.00037305524307082715,0.0005956869686722377,0.004953193179860316,1,0.053723099999999996,2.3277224,0,
SEX_33E,516.0587210000001,Q13E,95,944,683.5109340000012,-0.26698034744,0.00026698034744,0.0009529569275679908,0.0005631527679343071,-0.0005782703268023236,-8.013556229818346e-5,-0.0005001675584869944,0.0005956869686722377,0.004953193179860316,1,0.053723099999999996,2.3277224,0,
SEX_32E,524.4910650000002,Q13E,95,944,683.5109340000012,-0.26698034744,0.00026698034744,0.003745709757598757,0.0008463252345377462,-0.0035397203346360187,-0.0008544821617747952,0.0002330565882529706,0.0005956869686722377,0.004953193179860316,1,0.053723099999999996,2.3277224,0,
SEX_31E,532.6925710000002,Q13E,95,944,683.5109340000012,-0.26698034744,0.00026698034744,0.005453196021309021,-0.0008580142253543459,-0.004264850584574385,-0.0008462459274804792,0.003177432258505025,0.0005956869686722377,0.004953193179860316,1,0.053723099999999996,2.3277224,0,
SEX_30E,541.1213150000002,Q13E,95,944,683.5109340000012,-0.26698034744,0.00026698034744,0.004786152480383229,-0.0007193371183617449,0.0023319814117959683,-0.00013985540180001208,0.00411486486257459,0.0005956869686722377,0.004953193179860316,1,0.053723099999999996,2.3277224,0,
SEX_29E,550.4060380000002,Q13E,95,944,683.5109340000012,-0.26698034744,0.00026698034744,0.005183808210544079,0.0009222261510553947,0.004857067321819034,-0.00026600653714847956,0.001536067721008979,0.0005956869686722377,0.004953193179860316,1,0.053723099999999996,2.3277224,0,
SEX_28E,558.8351820000003,Q13E,95,944,683.5109340000012,-0.26698034744,0.00026698034744,0.001770912870384964,-0.00027881487963940364,0.0013358314216366568,-0.0010456693961545772,-0.0004248818474596056,0.0005956869686722377,0.004953193179860316,1,0.053723099999999996,2.3277224,0,
