response,target_index,target,target_amplitude,off_target_rms,off_target_max,offdiag_l2_over_target,target_energy_fraction,participation_count,observations_for_50pct_energy,observations_for_90pct_energy,observations_for_99pct_energy
source_normal,23,SEX_31W,0.1304836969394881,0.8486070928440204,1.7722229437807997,56.32238490111134,0.00031513819506343157,34.758037712152586,13,38,58
source_normal,24,SEX_32W,0.621871502112265,1.704138254450044,3.9459518056351808,23.732025264090332,0.0017723927817439027,30.33717320985703,11,37,61
source_normal,25,SEX_33W,0.5491303811016801,1.6118966260994492,3.34059221560776,25.420983331426147,0.0015450544198849637,31.42596908105888,12,35,57
source_normal,26,SEX_34W,1.5782226189600435,2.795504503100698,6.123955786363138,15.339901272447115,0.004231683467212086,31.359555723727446,12,35,58
source_normal,27,SEX_35W,0.23909908525597284,1.13128436799704,2.463293418570368,40.97552278549279,0.0005952404097509076,29.155402186822187,10,38,61
source_normal,28,SEX_36W,0.4323440075749468,1.6102919095499693,3.6523665078833223,32.25565005517235,0.0009602209640678239,34.42078099085967,13,39,59
source_normal,29,SEX_37W,0.20166367789262724,1.0087941877298576,2.1162128440704526,43.321702891350704,0.0005325466011299512,31.106125199118203,12,37,58
source_normal,30,SEX_38W,1.1022640486374682,2.494317751690847,5.352650192846818,19.59732371517475,0.0025970309400326842,30.820869875632493,11,36,57
source_normal,31,SEX_39W,0.06271315649007174,0.6519885989769588,1.446777393050437,90.03512521033133,0.00012334526511671663,35.967871848423506,14,37,57
source_normal,32,SEX_40W,0.9984803875253722,2.3542563084357395,5.241460353142455,20.419487409043523,0.0023925994064758734,30.71636331933793,11,37,62
source_normal,33,SEX_41W,0.11100044099713743,0.7400959090979716,1.6708102025760676,57.74228036916638,0.00029983470632271203,29.587763334081345,11,36,57
source_normal,34,SEX_42W,0.5141264110665783,2.002702696985215,4.066267728404972,33.73472699484028,0.0008779386100060846,36.14541773328513,14,38,57
source_normal,35,SEX_43W,0.17379912200978212,1.0176361857455722,2.282251565873896,50.70789647696621,0.0003887585391046745,30.108191002635177,11,38,62
source_normal,36,SEX_44W,0.16526440855316657,1.0140728551342426,2.2213547922409815,53.13986608023619,0.0003540016779937943,30.451826910462383,11,36,60
