lambda2,rho,trial,active_rms_rad,max_closure_norm,y_even_rmse_m,y_odd_nl_rmse_m,y_odd_over_rho3_rmse_m
0,1.1299999999999999,32,5.6500000000000001e-06,5.2578917968141563e-14,1.0394987317603539e-08,6.3088938486609036e-08,4.372379905607196e-08
0,1.6000000000000001,32,8.0000000000000013e-06,8.6232723249318692e-14,2.0845719281913618e-08,1.7914246266524362e-07,4.3735952799131732e-08
0,2.2599999999999998,32,1.13e-05,6.4815357844299934e-14,4.1611379786302623e-08,5.0513067484387408e-07,4.3760112021498615e-08
0,0.40000000000000002,33,2.0000000000000003e-06,9.9242423240989005e-14,6.3863477980734567e-11,6.4167053937918391e-11,1.0026102177799747e-09
0,0.56999999999999995,33,2.8499999999999998e-06,2.908049816584094e-14,1.2968296665533227e-10,1.8567730289652992e-10,1.0026151252829749e-09
0,0.80000000000000004,33,4.0000000000000007e-06,6.7526933909446203e-14,2.5545452187899319e-10,5.1334333928885235e-10,1.0026237095485395e-09
0,1.1299999999999999,33,5.6500000000000001e-06,2.6699662506346717e-14,5.096727966159817e-10,1.4466982380701541e-09,1.0026344486613768e-09
0,1.6000000000000001,33,8.0000000000000013e-06,6.5261839907733504e-14,1.0218240430319101e-09,4.1068915924511218e-09,1.0026590801882619e-09
0,2.2599999999999998,33,1.13e-05,4.5169051824633455e-14,2.0387058143866038e-09,1.1574414494543703e-08,1.0027062304641034e-09
0,0.40000000000000002,34,2.0000000000000003e-06,2.3398417708884228e-14,1.3411049497942569e-10,3.2535416803421887e-11,5.0836588755346689e-10
0,0.56999999999999995,34,2.8499999999999998e-06,3.6644771851507298e-14,2.7232793747561543e-10,9.4145629077968542e-11,5.0836494402039254e-10
0,0.80000000000000004,34,4.0000000000000007e-06,9.0630955065927933e-14,5.3644239114061998e-10,2.6028319891499318e-10,5.0836562288084591e-10
0,1.1299999999999999,34,5.6500000000000001e-06,6.3643668560910285e-14,1.0702904354547105e-09,7.3352331660678205e-10,5.0836845360880393e-10
0,1.6000000000000001,34,8.0000000000000013e-06,6.4505124551251256e-14,2.1457962816445618e-09,2.0822993994905022e-09,5.0837387682873572e-10
0,2.2599999999999998,34,1.13e-05,1.949604354737527e-14,4.2812715116010668e-09,5.8683737028937169e-09,5.0838466838708164e-10
0,0.40000000000000002,35,2.0000000000000003e-06,7.8332181893930675e-14,2.1756634638939318e-10,6.6475115393266175e-10,1.0386736780197837e-08
0,0.56999999999999995,35,2.8499999999999998e-06,7.8490348139192862e-15,4.4179610379087348e-10,1.9235680098137523e-09,1.0386828928813468e-08
0,0.80000000000000004,35,4.0000000000000007e-06,3.8348492154540435e-14,8.7026758762191018e-10,5.3181476474935633e-09,1.0387007124010864e-08
0,1.1299999999999999,35,5.6500000000000001e-06,8.4308058866200808e-14,1.7363283795833284e-09,1.4987900881055193e-08,1.0387367137817321e-08
0,1.6000000000000001,35,8.0000000000000013e-06,8.8022857400437632e-14,3.4811151822654753e-09,4.2549618570474385e-08,1.038809047130722e-08
0,2.2599999999999998,35,1.13e-05,9.4434107118871361e-14,6.9454857035942533e-09,1.1992815579400074e-07,1.0389528479337124e-08
0,0.40000000000000002,36,2.0000000000000003e-06,3.0700776371822371e-14,7.2683605357334976e-11,1.5059060893205992e-11,2.3529782645634358e-10
0,0.56999999999999995,36,2.8499999999999998e-06,1.4694497996691214e-14,1.4759255003260636e-10,4.3575473911134001e-11,2.3529762956015622e-10
0,0.80000000000000004,36,4.0000000000000007e-06,4.0840453365168175e-14,2.9073301564246966e-10,1.2047266354183126e-10,2.3529817098013915e-10
0,1.1299999999999999,36,5.6500000000000001e-06,4.7246865380702465e-14,5.8005805835180448e-10,3.3951096462339584e-10,2.352981291273015e-10
0,1.6000000000000001,36,8.0000000000000013e-06,6.7641959784368762e-14,1.1629336825755818e-09,9.6378362179042349e-10,2.3529873578867753e-10
0,2.2599999999999998,36,1.13e-05,3.9513172145837186e-14,2.3202406535071602e-09,2.7161056020110968e-09,2.3529967852964363e-10
0,0.40000000000000002,37,2.0000000000000003e-06,9.1052398825355957e-14,2.9577421105415111e-10,2.3055144686087627e-10,3.6023663572011907e-09
0,0.56999999999999995,37,2.8499999999999998e-06,8.9401882199753912e-14,6.0060898428815368e-10,6.6713860518008727e-10,3.602396446842415e-09
0,0.80000000000000004,37,4.0000000000000007e-06,8.8150814061184027e-14,1.1831109571477946e-09,1.8444547291093876e-09,3.6024506427917719e-09
0,1.1299999999999999,37,5.6500000000000001e-06,5.1957442506392105e-14,2.3605306592795856e-09,5.1981235156778132e-09,3.6025603460800148e-09
0,1.6000000000000001,37,8.0000000000000013e-06,3.4724359765882713e-14,4.732684339349241e-09,1.4756996872843641e-08,3.6027824396590911e-09
0,2.2599999999999998,37,1.13e-05,1.865929417825208e-14,9.4430798227212745e-09,4.1592649973320277e-08,3.6032241016961272e-09
0,0.40000000000000002,38,2.0000000000000003e-06,3.8569552363442493e-14,9.219395908439394e-11,1.4326736169173512e-11,2.2385525264333607e-10
0,0.56999999999999995,38,2.8499999999999998e-06,1.3953900115082956e-14,1.8721106816667745e-10,4.145649927511547e-11,2.2385564937721985e-10
0,0.80000000000000004,38,4.0000000000000007e-06,3.6625624638430454e-14,3.6877496071181252e-10,1.1461373402699274e-10,2.2385494927147015e-10
0,1.1299999999999999,38,5.6500000000000001e-06,9.0127322954352304e-14,7.3576391716086968e-10,3.229993063927962e-10,2.2385472171111059e-10
0,1.6000000000000001,38,8.0000000000000013e-06,5.895831456735112e-14,1.4751025586272456e-09,9.1691020952279971e-10,2.2385503162177721e-10
0,2.2599999999999998,38,1.13e-05,4.1372328510715822e-14,2.9430667506054189e-09,2.5839947086543285e-09,2.2385474401969869e-10
0,0.40000000000000002,39,2.0000000000000003e-06,9.4482058082982362e-14,6.9827076383962285e-11,4.4214105983883171e-12,6.9084540599817438e-11
0,0.56999999999999995,39,2.8499999999999998e-06,9.9360560007686073e-14,1.4179174715610776e-10,1.2792827861020822e-11,6.9078355342916986e-11
0,0.80000000000000004,39,4.0000000000000007e-06,1.6997269745476325e-14,2.7930668943661585e-10,3.5369531963776673e-11,6.9081117116751297e-11
0,1.1299999999999999,39,5.6500000000000001e-06,2.6442051091692609e-14,5.5726032546124893e-10,9.9675873377450179e-11,6.9080380219412897e-11
0,1.6000000000000001,39,8.0000000000000013e-06,9.920675412277718e-14,1.1172269420833792e-09,2.8295394941535221e-10,6.9080554056482457e-11
0,2.2599999999999998,39,1.13e-05,3.5120777271386483e-14,2.2290425362438582e-09,7.9740618141823992e-10,6.9080310429143609e-11
0,0.40000000000000002,40,2.0000000000000003e-06,4.6129340311998818e-14,3.1708846066475771e-10,7.6961856608557653e-10,1.2025290095087131e-08
0,0.56999999999999995,40,2.8499999999999998e-06,8.925015030895708e-14,6.4389283528881575e-10,2.2270335204965006e-09,1.2025473535697898e-08
0,0.80000000000000004,40,4.0000000000000007e-06,9.7437049099962252e-14,1.2683877267465163e-09,6.1572269329652332e-09,1.2025833853447719e-08
0,1.1299999999999999,40,5.6500000000000001e-06,3.6162156493653141e-14,2.5307226237976116e-09,1.735307809498758e-08,1.202655358974867e-08
0,1.6000000000000001,40,8.0000000000000013e-06,4.2238088821286012e-14,5.0739894649649641e-09,4.9266530314918051e-08,1.2027961502665538e-08
0,2.2599999999999998,40,1.13e-05,3.8023769839556277e-14,1.0124614826929875e-08,1.3887368006342959e-07,1.2030803313007586e-08
0,0.40000000000000002,41,2.0000000000000003e-06,1.4118290968655728e-14,2.5607855950174206e-11,3.9229319688191017e-12,6.1295812012798446e-11
0,0.56999999999999995,41,2.8499999999999998e-06,1.6128249870171812e-14,5.1999528644428272e-11,1.1350654416003023e-11,6.1290947368437386e-11
0,0.80000000000000004,41,4.0000000000000007e-06,9.7842358306738738e-14,1.024306401065748e-10,3.138155186452687e-11,6.1292093485404022e-11
0,1.1299999999999999,41,5.6500000000000001e-06,3.496054740073044e-14,2.0436466013566419e-10,8.8437668512372155e-11,6.1291740513960581e-11
0,1.6000000000000001,41,8.0000000000000013e-06,1.7809709540434701e-14,4.0972162641179957e-10,2.5105213634206257e-10,6.1292025474136362e-11
0,2.2599999999999998,41,1.13e-05,5.4260704019313328e-14,8.1746084746236151e-10,7.0751295597003884e-10,6.1292746118575951e-11
0,0.40000000000000002,42,2.0000000000000003e-06,9.0485817813591938e-14,1.0297867523598692e-10,4.0161770341117188e-11,6.2752766157995594e-10
0,0.56999999999999995,42,2.8499999999999998e-06,5.93485759863444e-14,2.0911098685068997e-10,1.1621356766437246e-10,6.2752678375733686e-10
0,0.80000000000000004,42,4.0000000000000007e-06,5.0844281441647438e-14,4.1191522150932851e-10,3.212966156926923e-10,6.2753245252478949e-10
0,1.1299999999999999,42,5.6500000000000001e-06,3.8889206988267622e-14,8.2183902725386754e-10,9.054761833839415e-10,6.275404158328293e-10
0,1.6000000000000001,42,8.0000000000000013e-06,1.5291432600809903e-14,1.6476844097055707e-09,2.5704737747686894e-09,6.2755707391813694e-10
0,2.2599999999999998,42,1.13e-05,3.6368413776851112e-14,3.2874488780778513e-09,7.2443807206262482e-09,6.2758990425392899e-10
0,0.40000000000000002,43,2.0000000000000003e-06,7.8603569945250101e-14,5.6295505046330255e-11,3.8139407201719279e-11,5.9592823752686361e-10
0,0.56999999999999995,43,2.8499999999999998e-06,5.8638291678126532e-14,1.1431485659152628e-10,1.1036060726654585e-10,5.9592213132540579e-10
0,0.80000000000000004,43,4.0000000000000007e-06,3.6229030427804707e-14,2.2518181403720616e-10,3.0511328106367318e-10,5.9592437707748654e-10
0,1.1299999999999999,43,5.6500000000000001e-06,9.8312646586124009e-14,4.4927431966472597e-10,8.5986580150402803e-10,5.9593013326940758e-10
0,1.6000000000000001,43,8.0000000000000013e-06,1.1872161005934146e-14,9.0073818876898985e-10,2.4409610642918907e-09,5.9593775983688728e-10
0,2.2599999999999998,43,1.13e-05,7.0939630488568029e-14,1.7971474639604004e-09,6.8792372838493509e-09,5.9595706448982098e-10
0,0.40000000000000002,44,2.0000000000000003e-06,9.8591855403488949e-14,3.2054336825298037e-11,9.8708844916883363e-12,1.5423257018263023e-10
0,0.56999999999999995,44,2.8499999999999998e-06,4.1815888474464892e-14,6.5089823117073482e-11,2.856246933596887e-11,1.5423082587338007e-10
0,0.80000000000000004,44,4.0000000000000007e-06,3.1149472315462667e-14,1.2821616741293718e-10,7.8966476635342947e-11,1.5423139967840415e-10
0,1.1299999999999999,44,5.6500000000000001e-06,7.3442924348438061e-14,2.5581120082763085e-10,2.2254065400091154e-10,1.5423183636871629e-10
0,1.6000000000000001,44,8.0000000000000013e-06,7.3912634331936693e-14,5.1286500410064725e-10,6.3173735518849041e-10,1.54232752731565e-10
0,2.2599999999999998,44,1.13e-05,3.6974046345233934e-14,1.0232505005756998e-09,1.7803577542601805e-09,1.5423465381279652e-10
0,0.40000000000000002,45,2.0000000000000003e-06,1.7048790665936823e-14,1.4583823085003531e-10,3.0251236844058994e-10,4.7267557568842171e-09
0,0.56999999999999995,45,2.8499999999999998e-06,7.0128123424327868e-14,2.9614331687044578e-10,8.7536715218836935e-10,4.7267831515681991e-09
0,0.80000000000000004,45,4.0000000000000007e-06,9.5720557212130127e-14,5.8335788087853551e-10,2.4201454879565861e-09,4.7268466561652061e-09
0,1.1299999999999999,45,5.6500000000000001e-06,3.2670317393935611e-14,1.1639079044325045e-09,6.8205429419020435e-09,4.726978392707204e-09
0,1.6000000000000001,45,8.0000000000000013e-06,6.0928107129192677e-15,2.3335402973783808e-09,1.936279425976774e-08,4.7272446923261075e-09
0,2.2599999999999998,45,1.13e-05,3.7159899708330578e-14,4.6560656314264484e-09,5.4573534445411441e-08,4.727774612932477e-09
0,0.40000000000000002,46,2.0000000000000003e-06,9.417567752336945e-14,2.2974528543040916e-10,2.5198991257045034e-11,3.9373423839132857e-10
0,0.56999999999999995,46,2.8499999999999998e-06,7.1479619432274737e-14,4.6652602836308581e-10,7.2916234676638862e-11,3.9373105180346381e-10
0,0.80000000000000004,46,4.0000000000000007e-06,7.5940531378542985e-14,9.18981294791994e-10,2.0159028769055032e-10,3.9373103064560602e-10
0,1.1299999999999999,46,5.6500000000000001e-06,1.5101674013850515e-14,1.8335161087316915e-09,5.6811575959232872e-10,3.9373271937797984e-10
0,1.6000000000000001,46,8.0000000000000013e-06,2.5389811608817996e-14,3.6759536568211781e-09,1.6127337625379378e-09,3.9373382874461362e-10
0,2.2599999999999998,46,1.13e-05,4.0591360081025868e-14,7.3341788670015101e-09,4.5449733253932298e-09,3.9373681258894704e-10
0,0.40000000000000002,47,2.0000000000000003e-06,7.1421570328871537e-14,2.8996912715346599e-10,2.4430109137699466e-10,3.8172045527655405e-09
0,0.56999999999999995,47,2.8499999999999998e-06,5.0651633332639565e-14,5.8881785405828796e-10,7.0692343520986831e-10,3.8172254632187418e-09
0,0.80000000000000004,47,4.0000000000000007e-06,9.257848016329305e-14,1.1598724900292009e-09,1.954444079057764e-09,3.8172735919096946e-09
0,1.1299999999999999,47,5.6500000000000001e-06,4.2095461834411787e-14,2.3141256644735742e-09,5.5080869735429673e-09,3.8173805708536154e-09
0,1.6000000000000001,47,8.0000000000000013e-06,1.6385293522104885e-14,4.6394642181569992e-09,1.563682402826813e-08,3.8175839912763982e-09
0,2.2599999999999998,47,1.13e-05,6.500265710872694e-14,9.2563732585143381e-09,4.4071692675283399e-08,3.817986720057237e-09
0,0.40000000000000002,48,2.0000000000000003e-06,4.0363579806120655e-14,7.5061726977836758e-10,8.2619645862664252e-10,1.2909319666041287e-08
0,0.56999999999999995,48,2.8499999999999998e-06,1.945142897720505e-14,1.5242412662625037e-09,2.3907508240241822e-09,1.2909509668422579e-08
0,0.80000000000000004,48,4.0000000000000007e-06,3.9330030520925273e-14,3.0025826353346513e-09,6.6098659712695834e-09,1.2909894475135903e-08
0,1.1299999999999999,48,5.6500000000000001e-06,2.4931668396083123e-14,5.9909284970188254e-09,1.8628770690528195e-08,1.2910672550104549e-08
0,1.6000000000000001,48,8.0000000000000013e-06,7.6503314030591368e-14,1.2012183728290169e-08,5.2888537610295192e-08,1.2912240627513472e-08
0,2.2599999999999998,48,1.13e-05,6.1657139628465494e-14,2.3971108824574773e-08,1.4908425965454119e-07,1.2915358793328737e-08
0,0.40000000000000002,49,2.0000000000000003e-06,9.8055989252837112e-14,3.157556514680706e-10,1.3435201986874694e-10,2.0992503104491703e-09
0,0.56999999999999995,49,2.8499999999999998e-06,8.5352669075599964e-14,6.4118307083890743e-10,3.8876729477566075e-10,2.0992548032358719e-09
0,0.80000000000000004,49,4.0000000000000007e-06,7.7909020498129051e-14,1.2630349817224791e-09,1.0748255325868573e-09,2.099268618333705e-09
0,1.1299999999999999,49,5.6500000000000001e-06,8.8638629000078822e-15,2.5199884998166919e-09,3.0290836988489509e-09,2.0993069490399884e-09
0,1.6000000000000001,49,8.0000000000000013e-06,9.5640538420017782e-14,5.0523641557824787e-09,8.599073734200666e-09,2.099383235888834e-09
0,2.2599999999999998,49,1.13e-05,5.578942031232832e-14,1.0080854938607953e-08,2.42353237962861e-08,2.0995368862335728e-09
0,0.40000000000000002,50,2.0000000000000003e-06,2.0790157912011691e-14,1.2143261003424141e-10,1.2819678108038547e-11,2.0030747043810226e-10
0,0.56999999999999995,50,2.8499999999999998e-06,4.2055021818727753e-14,2.465838574535364e-10,3.7095432487030942e-11,2.0030688247952648e-10
0,0.80000000000000004,50,4.0000000000000007e-06,4.2056234826305434e-14,4.8573056857842693e-10,1.0255746311867191e-10,2.0030754515365604e-10
0,1.1299999999999999,50,5.6500000000000001e-06,8.2999095301770136e-14,9.6911056976427279e-10,2.890242270782002e-10,2.0030828747873223e-10
0,1.6000000000000001,50,8.0000000000000013e-06,8.1915605121375523e-14,1.942935000095048e-09,8.2046426792064741e-10,2.0030865916031426e-10
0,2.2599999999999998,50,1.13e-05,8.1049228789098175e-14,3.8764960322711756e-09,2.3122167605083895e-09,2.0031027513644343e-10
0,0.40000000000000002,51,2.0000000000000003e-06,4.8267178280831468e-14,1.9448521760968411e-10,8.0453758005239532e-11,1.2570899688318674e-09
0,0.56999999999999995,51,2.8499999999999998e-06,2.4787977852964808e-14,3.9492589813493642e-10,2.3280382132037399e-10,1.2570875860338891e-09
0,0.80000000000000004,51,4.0000000000000007e-06,6.2772394026400844e-14,7.779385689915216e-10,6.4362602789054652e-10,1.2570820857237233e-09
0,1.1299999999999999,51,5.6500000000000001e-06,3.1223975243897272e-14,1.5520999139947601e-09,1.8138321798467302e-09,1.2570766865872831e-09
0,1.6000000000000001,51,8.0000000000000013e-06,5.8422446082415991e-14,3.1117064567013313e-09,5.1489422650712168e-09,1.2570659826834022e-09
0,2.2599999999999998,51,1.13e-05,5.2986530191682563e-14,6.20822406915034e-09,1.4510276705674798e-08,1.2570437031952734e-09
0,0.40000000000000002,52,2.0000000000000003e-06,6.895389149758049e-14,8.252068823556854e-11,4.0305236209530307e-11,6.2976931577391094e-10
0,0.56999999999999995,52,2.8499999999999998e-06,2.3418539553830323e-14,1.6756844431010957e-10,1.1662894892254859e-10,6.2976974789840115e-10
0,0.80000000000000004,52,4.0000000000000007e-06,9.6757287826057059e-14,3.3008292559617017e-10,3.2244608477822878e-10,6.297775093324779e-10
0,1.1299999999999999,52,5.6500000000000001e-06,9.0974854140863168e-14,6.5856824521716518e-10,9.0871199979805417e-10,6.297829989237309e-10
0,1.6000000000000001,52,8.0000000000000013e-06,9.0485843478144774e-14,1.3203385748697897e-09,2.5796346321963828e-09,6.2979361137606986e-10
0,2.2599999999999998,52,1.13e-05,4.7923357623846938e-14,2.6343005007332142e-09,7.2701058672118457e-09,6.2981850638089972e-10
0,0.40000000000000002,53,2.0000000000000003e-06,6.971445379885677e-14,6.3953821911859478e-11,1.3174193050258927e-11,2.058467664102957e-10
0,0.56999999999999995,53,2.8499999999999998e-06,5.3589662153484772e-15,1.2986563972689456e-10,3.8123397186661664e-11,2.0585765761482167e-10
0,0.80000000000000004,53,4.0000000000000007e-06,8.9651605833982461e-15,2.5581350945310095e-10,1.0539752967450836e-10,2.058545501455241e-10
0,1.1299999999999999,53,5.6500000000000001e-06,8.1589177656265642e-14,5.1038658760371674e-10,2.9702534508503851e-10,2.0585346361177452e-10
0,1.6000000000000001,53,8.0000000000000013e-06,2.0048398243625483e-14,1.023248408731157e-09,8.4317526054061098e-10,2.0585333509292256e-10
0,2.2599999999999998,53,1.13e-05,8.2172424706382415e-14,2.0415274040378367e-09,2.3761831566894052e-09,2.0585176529313996e-10
0,0.40000000000000002,54,2.0000000000000003e-06,9.3498767099129631e-14,4.2090110657987926e-11,1.1860685545058722e-11,1.8532321164154248e-10
0,0.56999999999999995,54,2.8499999999999998e-06,7.3328660460298612e-14,8.5468806366386235e-11,3.4318586227707864e-11,1.8531254544020491e-10
0,0.80000000000000004,54,4.0000000000000007e-06,1.0778962390188983e-14,1.6835951323677161e-10,9.488103544489114e-11,1.8531452235330297e-10
0,1.1299999999999999,54,5.6500000000000001e-06,5.6945239391983651e-14,3.3590340548769785e-10,2.6739083227488386e-10,1.853152596996764e-10
0,1.6000000000000001,54,8.0000000000000013e-06,2.5803646027142007e-14,6.7343874874326431e-10,7.5906083026422314e-10,1.8531758551372632e-10
0,2.2599999999999998,54,1.13e-05,1.3969533623217307e-14,1.3436181471289047e-09,2.1391885435997838e-09,1.8532062091055223e-10
0,0.40000000000000002,55,2.0000000000000003e-06,2.3293198385738537e-14,4.2067585676323663e-10,4.9573608132403781e-10,7.7458762706880896e-09
0,0.56999999999999995,55,2.8499999999999998e-06,9.4303916752333327e-15,8.5423454083439985e-10,1.4344911777965792e-09,7.7459254820461868e-09
0,0.80000000000000004,55,4.0000000000000007e-06,9.8066552416967825e-14,1.6827039976509529e-09,3.965951510824909e-09,7.7459990445798982e-09
0,1.1299999999999999,55,5.6500000000000001e-06,2.7655568200745974e-14,3.3572633392922734e-09,1.1176915056273027e-08,7.746162793514043e-09
0,1.6000000000000001,55,8.0000000000000013e-06,7.1726619465099608e-15,6.7308469512094456e-09,3.1729584783839293e-08,7.7464806601170133e-09
