lambda2,trial,detector,c3_y_m,c5_y_m
0,2,DET_22W,3.0306548125395788e-10,5.9400264032354951e-15
0,2,DET_23W,4.5828394968573362e-10,9.9943120992456519e-15
0,2,DET_24W,-7.8509928354088975e-11,-2.154409604194529e-16
0,2,DET_25W,-4.749454738918646e-10,-6.9872352444016462e-15
0,2,DET_26W,-2.7265315903711818e-10,-3.8952621676965062e-15
0,2,DET_27W,-3.1866799347986357e-10,-4.5216745497703807e-15
0,2,DET_28W,1.9593162131256972e-10,1.9082203615295161e-15
0,2,DET_29W,7.9974433591717688e-10,9.1952684051221254e-15
0,2,DET_30W,6.1825771242334609e-10,7.0952166839981356e-15
0,2,DET_31W,1.0219450254017708e-09,1.1794845503973503e-14
0,2,DET_32W,4.5263719250281816e-10,5.3984026214577209e-15
0,2,DET_33W,2.802241693787139e-10,3.584244501780478e-15
0,2,DET_34W,1.0264561690139574e-10,1.6152978531893836e-15
0,2,DET_35W,-4.9519281615309386e-10,-4.7771728300931974e-15
0,2,DET_36W,-7.0155433287193281e-10,-7.0850480376196822e-15
0,2,DET_37W,-1.3234407078954678e-09,-1.364969709831978e-14
0,2,DET_38W,-6.9029140830251969e-10,-6.9038818096283496e-15
0,2,DET_39W,-7.2610962507622022e-10,-6.9636925342067046e-15
0,2,DET_40W,-2.0889380546977431e-11,-2.8623095760436338e-18
0,2,DET_41W,5.4135654623602559e-10,5.8552918268943424e-15
0,2,DET_42W,6.6147156841991438e-10,6.3161302630390073e-15
0,2,DET_43W,1.2641700531272529e-09,1.170766223784779e-14
0,2,DET_44W,1.3169001389741902e-09,1.1445418634257608e-14
0,2,DET_45W,5.8672545597570101e-10,4.6591151280654906e-15
0,2,DET_46W,1.981425579978632e-10,-1.5180991102643345e-17
0,2,DET_47W,-8.4322300182426902e-10,-9.3689697642277435e-15
0,2,DET_48W,-4.9909263171031856e-10,-4.0182279688567703e-15
0,2,DET_49W,-6.9702031988373792e-10,-4.231741838575576e-15
0,2,DET_49E,-3.6404883654804089e-10,-1.2253591797791444e-15
0,2,DET_48E,2.6553433824784293e-10,2.7891632887297497e-15
0,2,DET_47E,1.7453418231713113e-09,1.3906601810040483e-14
0,2,DET_46E,1.3988096694420706e-09,8.327365663801685e-15
0,2,DET_45E,3.9973164485591022e-10,5.3008709989063541e-16
0,2,DET_44E,1.6044520676135387e-10,-3.5561611314135579e-15
0,2,DET_43E,-6.7152922108152086e-10,-8.5011989671429134e-15
0,2,DET_42E,-8.5437183941476832e-10,-7.3723275486899277e-15
0,2,DET_41E,-1.858786648802201e-09,-1.2943207249500076e-14
0,2,DET_40E,-9.9010896615770384e-10,-5.507224406698074e-15
0,2,DET_39E,-8.862498978106567e-10,-1.8637115441644091e-15
0,2,DET_38E,-1.4713450907845145e-12,2.999105370160614e-15
0,2,DET_37E,9.9764212686690087e-10,1.1517607101944291e-14
0,2,DET_36E,9.639510617821831e-10,8.320763047354436e-15
0,2,DET_35E,2.0109632266407587e-09,1.2858421032827956e-14
0,2,DET_33E,1.7592729018128742e-09,7.5985907303276093e-15
0,2,DET_32E,8.6024905345259988e-10,1.9606255324302364e-15
0,2,DET_31E,5.5169517753798573e-10,-2.7341854345468361e-15
0,2,DET_30E,-2.1987895433402406e-10,-4.5481579858077633e-15
0,2,DET_29E,-1.4703338339465891e-09,-1.2146560751234316e-14
0,2,DET_28E,-1.0072325362308703e-09,-6.1667302314228596e-15
0,2,DET_27E,-1.5299863473706361e-09,-5.7471942924738696e-15
0,2,DET_26E,7.7201711240099953e-11,2.3187915267832975e-15
0,2,DET_25E,2.068669432473834e-09,1.4231090672073995e-14
0,2,DET_24E,9.2117569067531578e-10,4.8478806341086354e-15
0,2,DET_23E,2.8956652592003085e-10,-3.6382925557812055e-15
0,2,DET_22E,-4.5164223801424443e-10,-5.356829058134262e-15
0,2,DET_21E,-1.8268887088404468e-09,-1.3057427012761174e-14
0,2,DET_20E,-8.2574946823625033e-10,-4.197966152209514e-15
0,2,DET_19E,-3.8748350376325372e-10,2.6337245019094576e-15
0,2,DET_18E,3.3057520603979555e-10,4.3397459400167904e-15
0,2,DET_17E,1.6935853229559415e-09,1.0635439510590166e-14
0,2,DET_16E,8.9517745349932143e-10,3.7606144821514148e-15
0,2,DET_15E,9.2196033492769721e-10,-4.4370309935561357e-16
0,2,DET_14E,-1.3363684372250045e-10,-4.3125515667684297e-15
0,2,DET_13E,-1.3196985179449967e-09,-1.3186272745565394e-14
0,2,DET_12E,-1.14844725813618e-09,-8.9345948098003147e-15
0,2,DET_11E,-2.2403532078168599e-09,-1.4107867350527062e-14
0,2,DET_10E,-1.3004378195264843e-09,-6.8001848013121225e-15
0,2,DET_09E,-1.5390383232065095e-09,-5.5322127626987258e-15
0,2,DET_08E,-5.2186396443789921e-10,3.7071986969099698e-16
0,2,DET_07E,6.6961414843386163e-11,4.9004693309259025e-15
0,2,DET_06E,1.1953471742882866e-10,4.2690156835391724e-16
0,2,DET_05E,2.8262201871022298e-10,-2.919589716278489e-15
0,2,DET_04E,1.2611119897002152e-10,-3.6266678423852659e-15
0,2,DET_03E,1.3249766283370512e-10,-7.8746282161639479e-15
0,2,DET_02E,5.6575478120343044e-11,-1.0717358619407299e-14
0,2,DET_01E,1.8345144620987283e-11,-1.3142754500673819e-14
0,2,DET_00E,3.887373010377276e-12,-7.5653343216158997e-15
0,3,DET_00W,-8.1494694002589024e-09,-6.3277627601702737e-13
0,3,DET_01W,-1.3449169543756014e-08,-1.0516502353022698e-12
0,3,DET_02W,-8.5949872692238845e-09,-7.0088753888097202e-13
0,3,DET_03W,-1.2333003217022914e-09,-1.8015540279999002e-13
0,3,DET_04W,4.4371624788965993e-09,2.5116866491422387e-13
0,3,DET_05W,1.2525253079205638e-08,7.930189744689452e-13
0,3,DET_06W,8.5321462815471393e-09,5.7499699134760997e-13
0,3,DET_07W,1.2778402983358352e-08,9.0090822536050881e-13
0,3,DET_08W,4.6010218540492448e-09,3.199236472771885e-13
0,3,DET_09W,-4.3330466789965443e-10,-5.8661576365232091e-14
0,3,DET_10W,-5.0453883872726016e-09,-3.8345512796600142e-13
0,3,DET_11W,-1.3963485000533937e-08,-1.0388076423981774e-12
0,3,DET_12W,-1.1002702566471338e-08,-8.0625076279432591e-13
0,3,DET_13W,-1.9056652965249489e-08,-1.3839464985059072e-12
0,3,DET_14W,-8.5191591987647227e-09,-6.0947889571324564e-13
0,3,DET_15W,-8.0754081932197996e-09,-5.5682021144708487e-13
0,3,DET_16W,1.5078610223792622e-09,1.246104526210677e-13
0,3,DET_17W,1.0679393841851738e-08,7.9263805657289633e-13
0,3,DET_18W,7.1787297111587037e-09,5.1743016566387662e-13
0,3,DET_19W,8.926345328467281e-09,6.2807945670807032e-13
0,3,DET_20W,-3.0398612869570127e-09,-2.316639455015606e-13
0,3,DET_21W,-1.5219011015728286e-08,-1.1171226203119479e-12
0,3,DET_22W,-8.6089945629845108e-09,-6.2128457941285304e-13
0,3,DET_23W,-1.0590748755281976e-08,-7.48722206108517e-13
0,3,DET_24W,3.8112817994237428e-09,2.8702805827817267e-13
0,3,DET_25W,1.6177751026233442e-08,1.1866434252086382e-12
0,3,DET_26W,4.7586784206956981e-09,3.424951154139027e-13
0,3,DET_27W,-8.6805134985637759e-10,-8.1487219995618639e-14
0,3,DET_28W,-6.1755841724415217e-09,-4.5735766015557208e-13
0,3,DET_29W,-1.6370424920229557e-08,-1.1971311314375057e-12
0,3,DET_30W,-8.9487079442854359e-09,-6.4783663679393589e-13
0,3,DET_31W,-1.1193912310854186e-08,-8.0107457165222462e-13
0,3,DET_32W,-2.6479562607678944e-09,-1.8097796065360298e-13
0,3,DET_33W,3.1020196349639988e-09,2.4376375912874076e-13
0,3,DET_34W,4.2445936257690514e-09,3.2384243479906108e-13
0,3,DET_35W,1.3561969971141428e-08,1.0037201474796998e-12
0,3,DET_36W,1.1794775108700172e-08,8.6636306079310787e-13
0,3,DET_37W,1.9241262980946223e-08,1.4081152022840203e-12
0,3,DET_38W,7.5582908587237377e-09,5.4911748690639547e-13
0,3,DET_39W,3.8423642307989841e-09,2.70510690575329e-13
0,3,DET_40W,-4.2262939297512848e-09,-3.1849508642178809e-13
0,3,DET_41W,-1.4377780296044766e-08,-1.0667977868034949e-12
0,3,DET_42W,-1.0439360582898128e-08,-7.699081240024504e-13
0,3,DET_43W,-1.5392857257076073e-08,-1.1295095474415054e-12
0,3,DET_44W,-1.1371719216751346e-08,-8.2822277770580458e-13
0,3,DET_45W,-3.1133158183203756e-09,-2.2246127745058486e-13
0,3,DET_46W,6.4032972020527653e-09,4.8279117238678819e-13
0,3,DET_47W,1.7684786143959262e-08,1.3126728416094332e-12
0,3,DET_48W,5.1008135862620642e-09,3.7816039558527826e-13
0,3,DET_49W,2.0992128950261422e-09,1.5449974102119965e-13
0,3,DET_49E,-2.4083465214347626e-09,-1.8050818977084445e-13
0,3,DET_48E,-5.1117675707626536e-09,-3.8120074036021037e-13
0,3,DET_47E,-1.7229840788841944e-08,-1.2826801142065324e-12
0,3,DET_46E,-5.9973578090224963e-09,-4.4548391190760744e-13
0,3,DET_45E,3.2117265829653144e-09,2.4020889617787341e-13
0,3,DET_44E,1.1367643558037702e-08,8.4819082990941096e-13
0,3,DET_43E,1.5083448891917776e-08,1.1250980497229379e-12
0,3,DET_42E,1.012288373199862e-08,7.5517923992866739e-13
0,3,DET_41E,1.3716847036749853e-08,1.0231753774411776e-12
0,3,DET_40E,3.9077927605815039e-09,2.9208434150636012e-13
0,3,DET_39E,-4.0831736222802421e-09,-3.0245875372526907e-13
0,3,DET_38E,-7.4451180189350735e-09,-5.5458107173831038e-13
0,3,DET_37E,-1.8668748591110772e-08,-1.3915170878221833e-12
0,3,DET_36E,-1.1278375763363171e-08,-8.4315047089914414e-13
0,3,DET_35E,-1.2535398442964427e-08,-9.4281727835180194e-13
0,3,DET_33E,-2.3491009754821048e-09,-1.856258467872621e-13
0,3,DET_32E,2.8762616672687029e-09,2.086042435339377e-13
0,3,DET_31E,1.1071763879405472e-08,8.1939655200166354e-13
0,3,DET_30E,8.5712588130222176e-09,6.3963478724261335e-13
0,3,DET_29E,1.5248048968958603e-08,1.1459538068527842e-12
0,3,DET_28E,5.5683354979678803e-09,4.2273835914520897e-13
0,3,DET_27E,2.1546165418919524e-10,2.9940764820186235e-14
0,3,DET_26E,-4.5151120983147795e-09,-3.3710623672285827e-13
0,3,DET_25E,-1.4619621507818489e-08,-1.1076357654954521e-12
0,3,DET_24E,-3.3190751799844446e-09,-2.563626153401754e-13
0,3,DET_23E,1.0071758791238385e-08,7.4413902279497998e-13
0,3,DET_22E,7.9846619929670571e-09,5.9868077008515551e-13
0,3,DET_21E,1.3828184233897918e-08,1.049312744321347e-12
0,3,DET_20E,2.5845872364225487e-09,2.0365168634199378e-13
0,3,DET_19E,-8.6910458328007168e-09,-6.3584777005470161e-13
0,3,DET_18E,-6.7275926779305259e-09,-5.0251098619414315e-13
0,3,DET_17E,-9.5616822125659764e-09,-7.3381148018127207e-13
0,3,DET_16E,-1.0672299387772442e-09,-9.4463904670312163e-14
0,3,DET_15E,8.1694876594819608e-09,5.8502183278274206e-13
0,3,DET_14E,8.1623155986088479e-09,6.0371740029939383e-13
0,3,DET_13E,1.7850776788682949e-08,1.338729273084937e-12
0,3,DET_12E,1.005927309015271e-08,7.6228712043312032e-13
0,3,DET_11E,1.2471893606042707e-08,9.6062545087924363e-13
0,3,DET_10E,4.2426328044274163e-09,3.3771154162685235e-13
0,3,DET_09E,-4.5772674523851816e-10,-2.2963122558650416e-15
0,3,DET_08E,-4.9421927964735908e-09,-3.526066527789335e-13
0,3,DET_07E,-1.2393648770367577e-08,-9.0072058701973508e-13
0,3,DET_06E,-8.0990311813864049e-09,-5.6334848901929678e-13
0,3,DET_05E,-1.1809417355316905e-08,-7.893984371323517e-13
0,3,DET_04E,-3.0246028853657404e-09,-1.7543216497003212e-13
0,3,DET_03E,1.4492254505733172e-09,1.7290668953417723e-13
0,3,DET_02E,8.669053964180686e-09,6.9826949390444086e-13
0,3,DET_01E,1.3460855729382469e-08,1.0523736996716186e-12
0,3,DET_00E,8.1323276122591606e-09,6.3316685908789706e-13
0,4,DET_00W,1.6136177265460454e-09,5.2910840869655918e-14
0,4,DET_01W,2.5628860933487921e-09,8.5582810230005712e-14
0,4,DET_02W,1.3507141845877747e-09,5.1781850780485584e-14
0,4,DET_03W,-5.9543391742067938e-10,-6.5960108245452701e-16
0,4,DET_04W,-1.7887094239251718e-09,-3.7838879017681938e-14
0,4,DET_05W,-4.2244550113538999e-09,-9.8457406927576798e-14
0,4,DET_06W,-2.5148401178979828e-09,-6.3301677340416781e-14
0,4,DET_07W,-3.3547555233499715e-09,-9.0526065998820718e-14
0,4,DET_08W,-9.5109030297725646e-10,-3.3395313928421872e-14
0,4,DET_09W,6.6488031156070455e-10,-7.8440815195091701e-16
0,4,DET_10W,1.7145460941194316e-09,3.1606024261790497e-14
0,4,DET_11W,4.2772508302076282e-09,9.0801971688399564e-14
0,4,DET_12W,3.1573429308773708e-09,7.3002710686630751e-14
0,4,DET_13W,5.2359158946944654e-09,1.2801759811622214e-13
0,4,DET_14W,2.2003914395691434e-09,5.8383291575981016e-14
0,4,DET_15W,1.7564680058101247e-09,5.7867358935526473e-14
0,4,DET_16W,-6.5579099123484193e-10,-7.7319639613351964e-15
0,4,DET_17W,-3.2150356317073887e-09,-6.8207121022002178e-14
0,4,DET_18W,-1.9319144561962573e-09,-4.8279689678271848e-14
0,4,DET_19W,-2.1705100844512592e-09,-6.2368973572948343e-14
0,4,DET_20W,9.9342738580228019e-10,1.7769187867254211e-14
0,4,DET_21W,4.3609015488450162e-09,9.7398912387985889e-14
0,4,DET_22W,2.3470270727065952e-09,5.7510625650808991e-14
0,4,DET_23W,2.7029903199190974e-09,7.412692796343128e-14
0,4,DET_24W,-1.1632851077252287e-09,-2.1718444405444191e-14
0,4,DET_25W,-4.5936292875289484e-09,-1.0108117938087687e-13
0,4,DET_26W,-1.3116109183927955e-09,-3.3305045548208443e-14
0,4,DET_27W,3.6187213253868946e-10,-3.9324824074909552e-15
0,4,DET_28W,1.7901845017542446e-09,3.7291918584057209e-14
0,4,DET_29W,4.6433850523505025e-09,1.0669638860770789e-13
0,4,DET_30W,2.5144778317979261e-09,6.2682641352372253e-14
0,4,DET_31W,3.1032323108535131e-09,8.4417400139990192e-14
0,4,DET_32W,7.1420371257734472e-10,2.5642813692611235e-14
0,4,DET_33W,-9.112565815483973e-10,-8.4885603832664071e-15
0,4,DET_34W,-1.2301976131092593e-09,-1.8879518467104032e-14
0,4,DET_35W,-3.8603385195214367e-09,-8.1991118267167259e-14
0,4,DET_36W,-3.3698268300396313e-09,-7.8238305153734891e-14
0,4,DET_37W,-5.4906757221697277e-09,-1.3236417298879858e-13
0,4,DET_38W,-2.1920387873020892e-09,-5.5989367767402043e-14
0,4,DET_39W,-1.1818276316737588e-09,-3.7258865659728029e-14
0,4,DET_40W,1.1528281661665272e-09,2.1505216550238504e-14
0,4,DET_41W,4.0297368610018215e-09,8.7996567271654499e-14
0,4,DET_42W,2.991990742440721e-09,6.948791689798893e-14
0,4,DET_43W,4.4779852692016189e-09,1.0880391421571217e-13
0,4,DET_44W,3.4134300138932154e-09,8.8216468894410779e-14
0,4,DET_45W,9.939738386028762e-10,2.848445119246857e-14
0,4,DET_46W,-1.6644806167762382e-09,-3.1346394041415001e-14
0,4,DET_47W,-5.0062090376141556e-09,-1.1361768938733392e-13
0,4,DET_48W,-1.5493602271874489e-09,-3.7312207646551712e-14
0,4,DET_49W,-8.3595281915169293e-10,-2.4126531703355057e-14
0,4,DET_49E,4.8814377638801299e-10,6.9307571138209744e-15
0,4,DET_48E,1.4604664924746954e-09,3.320222196474747e-14
0,4,DET_47E,5.2612752882513238e-09,1.2712504494975096e-13
0,4,DET_46E,2.2044535320551422e-09,5.7721521072548789e-14
0,4,DET_45E,-6.2804022043982484e-10,-1.132827122139119e-14
0,4,DET_44E,-2.8264330698051704e-09,-6.1469835850014804e-14
0,4,DET_43E,-4.1792466444037027e-09,-9.6499981795590775e-14
0,4,DET_42E,-3.0102600225764327e-09,-7.1558425934645745e-14
0,4,DET_41E,-4.4268782501005965e-09,-1.0874343856622897e-13
0,4,DET_40E,-1.5078190095238492e-09,-3.8806739633531726e-14
0,4,DET_39E,5.5230986522504849e-10,7.9624061616321917e-15
0,4,DET_38E,1.8616883550086846e-09,4.1758127318003651e-14
0,4,DET_37E,5.1908161534970037e-09,1.2155838220850979e-13
0,4,DET_36E,3.3450932946186296e-09,7.9700197210439665e-14
0,4,DET_35E,4.2434892048234249e-09,1.0473815915869013e-13
0,4,DET_33E,1.6169460718626419e-09,4.3830940768018622e-14
0,4,DET_32E,-1.8207075999820401e-10,-8.9179617701185653e-16
0,4,DET_31E,-2.3511205259590433e-09,-5.173324191882013e-14
0,4,DET_30E,-2.2054563840697662e-09,-5.1422272960298591e-14
0,4,DET_29E,-4.5594256101066314e-09,-1.1029159652759905e-13
0,4,DET_28E,-1.9608975524994869e-09,-4.8786731180953283e-14
0,4,DET_27E,-1.0008205438007597e-09,-2.8677944218284314e-14
0,4,DET_26E,1.0995141552227902e-09,2.5870504519451523e-14
0,4,DET_25E,4.6812559072459057e-09,1.1632142443987126e-13
0,4,DET_24E,1.3931049377369678e-09,3.5290199239223176e-14
0,4,DET_23E,-1.9805517432711189e-09,-4.651554171877923e-14
0,4,DET_22E,-2.0650224117041589e-09,-5.0325521942521515e-14
0,4,DET_21E,-4.3184712455389701e-09,-1.0744542729077577e-13
0,4,DET_20E,-1.201744067757436e-09,-3.0417938773287848e-14
0,4,DET_19E,1.4785866329549318e-09,3.5007819002029703e-14
0,4,DET_18E,1.639390147787152e-09,4.0333550386213111e-14
0,4,DET_17E,3.2842059902271941e-09,8.2864887961630781e-14
0,4,DET_16E,9.5839566796053601e-10,2.4755931219213238e-14
0,4,DET_15E,-8.3824601641016108e-10,-1.9057285139302015e-14
0,4,DET_14E,-1.6865327373591204e-09,-4.1742560878252642e-14
0,4,DET_13E,-4.5102345808443183e-09,-1.1324433562162118e-13
0,4,DET_12E,-2.8937238634212641e-09,-7.3063339569979612e-14
0,4,DET_11E,-4.2716802440157411e-09,-1.0876113310199092e-13
0,4,DET_10E,-1.9470683849196135e-09,-4.9771817434289695e-14
0,4,DET_09E,-1.3082320845079856e-09,-3.4177838326219004e-14
0,4,DET_08E,3.9205602101083584e-10,9.672405561700731e-15
0,4,DET_07E,2.1235422523998459e-09,5.0170565712993131e-14
0,4,DET_06E,1.2683966530239459e-09,2.1579595087137953e-14
0,4,DET_05E,1.6973162192829372e-09,1.7146986612674674e-14
0,4,DET_04E,3.2266329750677963e-10,-7.0712205398208525e-15
0,4,DET_03E,-5.3418773216638811e-10,-3.4959305893029567e-14
0,4,DET_02E,-1.7513480897690716e-09,-6.3877676098115923e-14
0,4,DET_01E,-2.5816090813472379e-09,-8.5480157420525147e-14
0,4,DET_00E,-1.5299267383184354e-09,-4.9777522942203754e-14
0,5,DET_00W,1.6055289766704208e-10,3.7591702838886756e-16
0,5,DET_01W,2.7888607921335451e-10,6.0748697278615287e-16
0,5,DET_02W,2.2535151650737759e-10,4.5785570879603239e-16
0,5,DET_03W,1.6181206376874699e-10,2.0274845823537133e-16
0,5,DET_04W,6.1379081926171208e-11,-4.8987186739060842e-17
0,5,DET_05W,4.0577180503470573e-11,-2.7790997811754528e-16
0,5,DET_06W,-3.9860681130486744e-11,-2.6064634552384404e-16
0,5,DET_07W,-1.3320536911901708e-10,-4.685395098307783e-16
0,5,DET_08W,-1.695043150854658e-10,-3.2104722385546816e-16
0,5,DET_09W,-3.0349341145499265e-10,-3.7864609991571624e-16
0,5,DET_10W,-1.8608873195796857e-10,-1.2185983792544817e-16
0,5,DET_11W,-2.6034999790252963e-10,-1.2284436168649094e-17
0,5,DET_12W,-7.0068954753822553e-11,1.6433042842036273e-16
0,5,DET_13W,1.7951561378349704e-11,4.6411424733153253e-16
0,5,DET_14W,1.0862530456306332e-10,3.3472930770308854e-16
0,5,DET_15W,3.328698899602872e-10,6.0999780780848608e-16
0,5,DET_16W,1.6363689398417461e-10,1.7076475584402084e-16
0,5,DET_17W,1.7751048542517079e-10,-2.5856125470019833e-17
0,5,DET_18W,-5.2630986257667133e-11,-2.4006847147717207e-16
0,5,DET_19W,-2.3660026459421935e-10,-5.193876053818272e-16
0,5,DET_20W,-1.111098139614743e-10,-7.0366211521734752e-17
0,5,DET_21W,-9.5242314608318875e-11,2.4110805179889671e-16
0,5,DET_22W,5.1151425503666599e-11,2.808353106669464e-16
0,5,DET_23W,2.1965080252223355e-10,5.5883692936190844e-16
0,5,DET_24W,9.5910218483696298e-11,4.0686445246009349e-17
0,5,DET_25W,9.387133606872054e-11,-2.5877364475406423e-16
0,5,DET_26W,-4.8997135662826474e-11,-1.9795929203502223e-16
0,5,DET_27W,-2.1247989770997533e-10,-3.1296649210707191e-16
0,5,DET_28W,-6.5514025223677992e-11,5.8217396902865932e-17
0,5,DET_29W,2.7219787386737892e-12,4.3043194462056019e-16
0,5,DET_30W,8.0438925335488871e-11,3.6793008539609503e-16
0,5,DET_31W,2.1704099758014559e-10,6.52061798669915e-16
0,5,DET_32W,1.4281829644266305e-10,3.1120508735164443e-16
0,5,DET_33W,1.8440412743399925e-10,2.3728209680902495e-16
0,5,DET_34W,1.3435023818964046e-10,1.2213988509471165e-16
0,5,DET_35W,7.4313466596922492e-11,-2.1721634368260692e-16
0,5,DET_36W,-3.849568170312635e-11,-3.7016303610023449e-16
0,5,DET_37W,-1.3916788034860455e-10,-7.3503066667152123e-16
0,5,DET_38W,-9.90994466929242e-11,-3.7409783126210389e-16
0,5,DET_39W,-1.5480949463448065e-10,-3.8638788096221875e-16
0,5,DET_40W,-5.3078981695698638e-11,1.0799259931129202e-19
0,5,DET_41W,-1.1626810054038509e-11,3.2254627367861461e-16
0,5,DET_42W,5.0084956455313776e-11,3.4894762459234643e-16
0,5,DET_43W,1.4459646468832966e-10,6.4990096078190778e-16
0,5,DET_44W,1.7956313669852629e-10,6.2846952868069691e-16
0,5,DET_45W,7.8672477220091112e-11,2.4236376534223105e-16
0,5,DET_46W,3.5565457456756482e-11,-4.4855594166759137e-17
0,5,DET_47W,-1.1161258454780753e-10,-5.8448350431008221e-16
0,5,DET_48W,-5.8631371579658542e-11,-2.31470141124432e-16
0,5,DET_49W,-7.7900985094445431e-11,-2.2285030156300123e-16
0,5,DET_49E,-3.1479577065582212e-11,-3.5625384307560051e-17
0,5,DET_48E,4.4262627108277065e-11,1.9022149596683605e-16
0,5,DET_47E,2.4154106210114251e-10,8.5939308986695159e-16
0,5,DET_46E,1.265088012808573e-10,4.3074947877870733e-16
0,5,DET_45E,-1.2203892068321333e-11,-4.7403412556383192e-17
0,5,DET_44E,-1.0208847543753519e-10,-3.6637285761916178e-16
0,5,DET_43E,-1.7819160776741313e-10,-6.2307001003352697e-16
0,5,DET_42E,-1.3527597847394075e-10,-4.7414340415965619e-16
0,5,DET_41E,-2.1301690951151039e-10,-7.4444375979158427e-16
0,5,DET_40E,-7.6019405777718946e-11,-2.7086475405505977e-16
0,5,DET_39E,1.3221399428378761e-11,3.5120451416867282e-17
0,5,DET_38E,8.3148287507866166e-11,2.7427546913175826e-16
0,5,DET_37E,2.4550607209918394e-10,8.2038338970592134e-16
0,5,DET_36E,1.5816621616514115e-10,5.3603237524243798e-16
0,5,DET_35E,2.0428940322243711e-10,7.0620158566189712e-16
0,5,DET_33E,6.9286638610830216e-11,2.8008175759656657e-16
0,5,DET_32E,-1.8170591677500144e-11,-2.2450091993495045e-17
0,5,DET_31E,-1.3234372832524854e-10,-3.8116835703511627e-16
0,5,DET_30E,-1.1321430196574847e-10,-3.5894803745798665e-16
0,5,DET_29E,-2.2543729884991663e-10,-7.5194671702661021e-16
0,5,DET_28E,-7.93628452249058e-11,-3.0890748476979504e-16
0,5,DET_27E,3.6443507460905174e-12,-1.2350413767087139e-16
0,5,DET_26E,6.530958845278065e-11,1.9162242955592631e-16
0,5,DET_25E,2.070529974952818e-10,7.6093198803798367e-16
0,5,DET_24E,3.5007350595314034e-11,1.9516349527833405e-16
0,5,DET_23E,-1.8482996338033383e-10,-4.365122150787484e-16
0,5,DET_22E,-1.3058941714051349e-10,-3.7809132770166643e-16
0,5,DET_21E,-2.0473072319492037e-10,-7.0747880466890771e-16
0,5,DET_20E,-1.7619075307829942e-11,-1.4604515395935554e-16
0,5,DET_19E,1.9143704699666612e-10,3.9969429594376051e-16
0,5,DET_18E,1.2277757341251963e-10,3.2386617656234043e-16
0,5,DET_17E,1.2544663344099824e-10,4.8952476040639959e-16
0,5,DET_16E,-1.7511997108525995e-11,6.8860842971857306e-17
0,5,DET_15E,-2.1081045775897845e-10,-3.7052912836400206e-16
0,5,DET_14E,-1.6784994614051131e-10,-3.8906026257402415e-16
0,5,DET_13E,-3.2363703168628842e-10,-8.7077103640365912e-16
0,5,DET_12E,-1.658650493871975e-10,-4.9470165441735269e-16
0,5,DET_11E,-1.7034287097876745e-10,-6.2140311137482938e-16
0,5,DET_10E,-3.8664899810905695e-11,-2.1966300738160571e-16
0,5,DET_09E,6.5223698934604204e-11,-1.082969944239404e-18
0,5,DET_08E,1.202174030623657e-10,2.2557382915007035e-16
0,5,DET_07E,2.5487427057545054e-10,6.0326136960668294e-16
0,5,DET_06E,1.6877752640142614e-10,4.2669180871530142e-16
0,5,DET_05E,2.4963052300915722e-10,6.6664896909796663e-16
0,5,DET_04E,6.5227557850945262e-11,1.9907481947218211e-16
0,5,DET_03E,-2.6296176432065981e-11,1.8592834878348309e-18
0,5,DET_02E,-1.775353440223197e-10,-3.5872037634696897e-16
0,5,DET_01E,-2.7831573550379492e-10,-5.1809244079753587e-16
0,5,DET_00E,-1.7026974380967265e-10,-3.6180304931351616e-16
0,6,DET_00W,-4.1246321617281885e-09,-3.032847078635279e-13
0,6,DET_01W,-6.6858531561274552e-09,-4.950516859274452e-13
0,6,DET_02W,-4.1172630066936829e-09,-3.1800110991767748e-13
0,6,DET_03W,-1.5781932953890305e-10,-4.9903569773694785e-14
0,6,DET_04W,2.722459843159733e-09,1.5772624059247937e-13
0,6,DET_05W,7.2337381092288893e-09,4.5014283320008047e-13
0,6,DET_06W,4.7464178448404311e-09,3.0918194980457819e-13
0,6,DET_07W,6.8962226697290583e-09,4.6545124197844975e-13
0,6,DET_08W,2.3336994818669045e-09,1.7574497643867442e-13
0,6,DET_09W,-5.7502579885301485e-10,4.7014148617823854e-15
0,6,DET_10W,-2.978809732853148e-09,-1.6605441590190564e-13
0,6,DET_11W,-7.9488680933465792e-09,-4.7726253690328449e-13
0,6,DET_12W,-6.1505166429793026e-09,-3.8456211320263166e-13
0,6,DET_13W,-1.051964793478526e-08,-6.7482773820703048e-13
0,6,DET_14W,-4.6428778713443366e-09,-3.0903047894473045e-13
0,6,DET_15W,-4.2541993237248041e-09,-3.0877258262251491e-13
0,6,DET_16W,9.4483394822923932e-10,3.8703452738542269e-14
0,6,DET_17W,6.0250847604013635e-09,3.5686202086485734e-13
0,6,DET_18W,3.983468539018478e-09,2.5569112786450095e-13
0,6,DET_19W,4.87920294733486e-09,3.3308258067383837e-13
0,6,DET_20W,-1.7321206418773829e-09,-9.1618563036377941e-14
0,6,DET_21W,-8.4973157175947914e-09,-5.1156443808599014e-13
0,6,DET_22W,-4.8208917870501931e-09,-3.0495289831689055e-13
0,6,DET_23W,-5.9333430289561508e-09,-3.9687249181467906e-13
0,6,DET_24W,2.0701764533736198e-09,1.1130510463662843e-13
0,6,DET_25W,8.8980123097280926e-09,5.2895816950901945e-13
0,6,DET_26W,2.7718393123230923e-09,1.7832813515089791e-13
