girder,parameter,step,observation_index,dx,dpx,dy,dpy,dz,dpz
GIRDER_2AB,z_offset,1e-05,1080,0.007916656942044003,-0.017390160058975958,0.0,0.0,-0.0002719941039413513,0.0
GIRDER_2AB,z_offset,1e-05,1082,0.0034343162531994364,-0.0019804577045659994,0.0,0.0,-0.0002719941039562591,0.0
GIRDER_2AB,z_offset,1e-05,1083,0.0034343162531994364,-0.0019804577045659994,0.0,0.0,-0.0002719941039562591,0.0
GIRDER_2AB,z_offset,1e-05,1177,-0.020705697178629832,-0.0005433127232699635,0.0,0.0,0.00016646052310832023,0.0
GIRDER_2AB,x_pitch,1e-06,1063,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_2AB,x_pitch,1e-06,1064,-4.2351647362715017e-16,0.0,0.0,0.0,4.4932450873880463e-14,0.0
GIRDER_2AB,x_pitch,1e-06,1066,-4.2351647362715017e-16,0.0,0.0,0.0,4.4932450873880463e-14,0.0
GIRDER_2AB,x_pitch,1e-06,1068,-0.22967973865890964,-1.0835075347221996,0.0,0.0,2.76212150143707e-14,0.0
GIRDER_2AB,x_pitch,1e-06,1070,-0.2459323516797522,-1.0835075347221996,0.0,0.0,2.7189992209047544e-14,0.0
GIRDER_2AB,x_pitch,1e-06,1072,-0.49243031582919755,-1.0835075347221994,0.0,0.0,1.5842163091615586e-13,0.0
GIRDER_2AB,x_pitch,1e-06,1074,-4.960111444303247,-3.3543099122341644,0.0,0.0,0.17559850769965832,0.0
GIRDER_2AB,x_pitch,1e-06,1076,-6.2959653668580176,-3.3543099122341635,0.0,0.0,0.1755985076998581,0.0
GIRDER_2AB,x_pitch,1e-06,1078,-6.658230837381344,-3.3543099122341635,0.0,0.0,0.1755985076998322,0.0
GIRDER_2AB,x_pitch,1e-06,1080,-7.694712600267531,-3.3543099122341626,0.0,0.0,0.1755985076861685,0.0
GIRDER_2AB,x_pitch,1e-06,1082,-8.156160099418164,1.841758564513918,0.0,0.0,0.17559850768673735,0.0
GIRDER_2AB,x_pitch,1e-06,1083,-8.156160099418164,1.841758564513918,0.0,0.0,0.17559850768673735,0.0
GIRDER_2AB,x_pitch,1e-06,1177,18.56830313816777,0.9618678325231219,0.0,0.0,-0.23222263154093103,0.0
GIRDER_2AB,y_pitch,1e-06,1063,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_2AB,y_pitch,1e-06,1064,0.0,0.0,-4.2351647362715017e-16,0.0,0.0,0.0
GIRDER_2AB,y_pitch,1e-06,1066,0.0,0.0,-4.2351647362715017e-16,0.0,0.0,0.0
GIRDER_2AB,y_pitch,1e-06,1068,0.0,0.0,0.23983947144027662,1.1828591924200111,0.0,0.0
GIRDER_2AB,y_pitch,1e-06,1070,0.0,0.0,0.2575823593265892,1.1828591924200111,0.0,0.0
GIRDER_2AB,y_pitch,1e-06,1072,0.0,0.0,0.5266828256023299,1.182859192420011,0.0,0.0
GIRDER_2AB,y_pitch,1e-06,1074,0.0,0.0,1.6648306406625664,-0.4881111692615278,0.0,0.0
GIRDER_2AB,y_pitch,1e-06,1076,0.0,0.0,1.4704403675041398,-0.48811116926152737,0.0,0.0
GIRDER_2AB,y_pitch,1e-06,1078,0.0,0.0,1.4177243612238886,-0.48811116926152737,0.0,0.0
GIRDER_2AB,y_pitch,1e-06,1080,0.0,0.0,1.266898009922059,-0.4881111692615269,0.0,0.0
GIRDER_2AB,y_pitch,1e-06,1082,0.0,0.0,0.9857909996337882,-0.9739744758354011,0.0,0.0
GIRDER_2AB,y_pitch,1e-06,1083,0.0,0.0,0.9857909996337882,-0.9739744758354011,0.0,0.0
GIRDER_2AB,y_pitch,1e-06,1177,0.0,0.0,1.4920148437575258,-0.7634964940616422,0.0,0.0
GIRDER_2AB,tilt,1e-06,1063,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_2AB,tilt,1e-06,1064,0.0,0.0,-1.5716431638507526e-17,6.6174449004242214e-18,0.0,0.0
GIRDER_2AB,tilt,1e-06,1066,0.0,0.0,-1.4975939554150055e-17,6.6174449004242214e-18,0.0,0.0
GIRDER_2AB,tilt,1e-06,1068,0.0,0.0,-0.001794421366424125,-0.010775120612866979,0.0,0.0
GIRDER_2AB,tilt,1e-06,1070,0.0,0.0,-0.0019560481756171295,-0.010775120612866979,0.0,0.0
GIRDER_2AB,tilt,1e-06,1072,0.0,0.0,-0.004407388115044345,-0.010775120612866972,0.0,0.0
GIRDER_2AB,tilt,1e-06,1074,0.0,0.0,-0.03287672757634766,-0.007739806549664544,0.0,0.0
GIRDER_2AB,tilt,1e-06,1076,0.0,0.0,-0.03595910553475151,-0.0077398065496645544,0.0,0.0
GIRDER_2AB,tilt,1e-06,1078,0.0,0.0,-0.036795004642115284,-0.0077398065496645544,0.0,0.0
GIRDER_2AB,tilt,1e-06,1080,0.0,0.0,-0.03918660486596156,-0.0077398065496645605,0.0,0.0
GIRDER_2AB,tilt,1e-06,1082,0.0,0.0,-0.04696408809103277,-0.032511912022761665,0.0,0.0
GIRDER_2AB,tilt,1e-06,1083,0.0,0.0,-0.04696408809103277,-0.032511912022761665,0.0,0.0
GIRDER_2AB,tilt,1e-06,1177,0.0,0.0,-0.14474924274369286,0.02193260083713822,0.0,0.0
GIRDER_2CD,x_offset,1e-05,1085,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_2CD,x_offset,1e-05,1086,0.09024296365744534,0.4909373183589262,0.0,0.0,4.2137242147941267e-13,0.0
GIRDER_2CD,x_offset,1e-05,1088,0.17959355559984305,0.4909373183589262,0.0,0.0,4.2137242147941267e-13,0.0
GIRDER_2CD,x_offset,1e-05,1089,0.17959355559984305,0.4909373183589262,0.0,0.0,4.2137242147941267e-13,0.0
GIRDER_2CD,x_offset,1e-05,1090,0.27385352072589636,0.4909373183589262,0.0,0.0,4.2137242147941267e-13,0.0
GIRDER_2CD,x_offset,1e-05,1092,0.40297003545585003,0.4909373183589262,0.0,0.0,4.2137242147941267e-13,0.0
GIRDER_2CD,x_offset,1e-05,1094,1.4823515469769912,0.4910471051857805,0.0,0.0,-0.07478945623817315,0.0
GIRDER_2CD,x_offset,1e-05,1096,1.6094099854453439,0.4910471051857805,0.0,0.0,-0.07478945623817315,0.0
GIRDER_2CD,x_offset,1e-05,1098,1.7559811016100169,0.04996332069835397,0.0,0.0,-0.07478945623769807,0.0
GIRDER_2CD,x_offset,1e-05,1100,1.7571802213067775,0.04996332069835397,0.0,0.0,-0.07478945623769807,0.0
GIRDER_2CD,x_offset,1e-05,1102,1.761177286962646,0.04996332069835397,0.0,0.0,-0.07478945623769807,0.0
GIRDER_2CD,x_offset,1e-05,1104,1.7662285786852503,0.04996332069835397,0.0,0.0,-0.07478945623769807,0.0
GIRDER_2CD,x_offset,1e-05,1105,1.7662285786852503,0.04996332069835397,0.0,0.0,-0.07478945623769807,0.0
GIRDER_2CD,x_offset,1e-05,1177,0.2824540916269154,0.17302794080819614,0.0,0.0,-0.07480915923225918,0.0
GIRDER_2CD,y_offset,1e-05,1085,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_2CD,y_offset,1e-05,1086,0.0,0.0,-0.09310063968774887,-0.5222047304344795,0.0,0.0
GIRDER_2CD,y_offset,1e-05,1088,0.0,0.0,-0.18814190062811614,-0.5222047304344795,0.0,0.0
GIRDER_2CD,y_offset,1e-05,1089,0.0,0.0,-0.18814190062811614,-0.5222047304344795,0.0,0.0
GIRDER_2CD,y_offset,1e-05,1090,0.0,0.0,-0.28840520887290716,-0.5222047304344795,0.0,0.0
GIRDER_2CD,y_offset,1e-05,1092,0.0,0.0,-0.4257450529790478,-0.5222047304344795,0.0,0.0
GIRDER_2CD,y_offset,1e-05,1094,0.0,0.0,0.18511228780323966,1.0147399906206862,0.0,0.0
GIRDER_2CD,y_offset,1e-05,1096,0.0,0.0,0.44767626038986025,1.0147399906206862,0.0,0.0
GIRDER_2CD,y_offset,1e-05,1098,0.0,0.0,0.8849704981034382,0.8358874915928065,0.0,0.0
GIRDER_2CD,y_offset,1e-05,1100,0.0,0.0,0.9050317979023665,0.8358874915928065,0.0,0.0
GIRDER_2CD,y_offset,1e-05,1102,0.0,0.0,0.9719027972321271,0.8358874915928065,0.0,0.0
GIRDER_2CD,y_offset,1e-05,1104,0.0,0.0,1.0564110226351122,0.8358874915928065,0.0,0.0
GIRDER_2CD,y_offset,1e-05,1105,0.0,0.0,1.0564110226351122,0.8358874915928065,0.0,0.0
GIRDER_2CD,y_offset,1e-05,1177,0.0,0.0,-2.5821357830754743,0.9725028881549087,0.0,0.0
GIRDER_2CD,z_offset,1e-05,1085,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_2CD,z_offset,1e-05,1086,-0.0031573420975197913,-0.017176486671935946,0.0,0.0,1.4738373282224826e-14,0.0
GIRDER_2CD,z_offset,1e-05,1088,-0.006283462671812057,-0.017176486671935946,0.0,0.0,1.4738373282224826e-14,0.0
GIRDER_2CD,z_offset,1e-05,1089,-0.006283462671812057,-0.017176486671935946,0.0,0.0,1.4738373282224826e-14,0.0
GIRDER_2CD,z_offset,1e-05,1090,-0.009581348112823934,-0.017176486671935946,0.0,0.0,1.4738373282224826e-14,0.0
GIRDER_2CD,z_offset,1e-05,1092,-0.014098764107543156,-0.017176486671935946,0.0,0.0,1.4738373282224826e-14,0.0
GIRDER_2CD,z_offset,1e-05,1094,0.02291188200345685,-0.017180327798280496,0.0,0.0,-0.0001811920328470659,0.0
GIRDER_2CD,z_offset,1e-05,1096,0.018466472185651707,-0.017180327798280496,0.0,0.0,-0.0001811920328470659,0.0
GIRDER_2CD,z_offset,1e-05,1098,0.01333836982057459,-0.0017480730839314117,0.0,0.0,-0.00018119203286163488,0.0
GIRDER_2CD,z_offset,1e-05,1100,0.013296416066560235,-0.0017480730839314117,0.0,0.0,-0.00018119203286163488,0.0
GIRDER_2CD,z_offset,1e-05,1102,0.013156570219845723,-0.0017480730839314117,0.0,0.0,-0.00018119203286163488,0.0
GIRDER_2CD,z_offset,1e-05,1104,0.012979840031060258,-0.0017480730839314117,0.0,0.0,-0.00018119203286163488,0.0
GIRDER_2CD,z_offset,1e-05,1105,0.012979840031060258,-0.0017480730839314117,0.0,0.0,-0.00018119203286163488,0.0
GIRDER_2CD,z_offset,1e-05,1177,0.02161336915387628,1.3114380207202041e-05,0.0,0.0,-0.0001814728967864852,0.0
GIRDER_2CD,x_pitch,1e-06,1085,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_2CD,x_pitch,1e-06,1086,-0.19267249423469437,-1.0175142288163326,0.0,0.0,-7.444625512977249e-15,0.0
GIRDER_2CD,x_pitch,1e-06,1088,-0.37786008387935566,-1.0175142288163326,0.0,0.0,1.0722245972157366e-13,0.0
GIRDER_2CD,x_pitch,1e-06,1089,-0.37786008387935566,-1.0175142288163326,0.0,0.0,1.0722245972157366e-13,0.0
GIRDER_2CD,x_pitch,1e-06,1090,-0.5732228158122001,-1.0175142288163326,0.0,0.0,2.1945432523276845e-13,0.0
GIRDER_2CD,x_pitch,1e-06,1092,-0.8408290579910344,-1.0175142288163326,0.0,0.0,3.307200437885013e-13,0.0
GIRDER_2CD,x_pitch,1e-06,1094,-6.347025496586359,-4.335663822191618,0.0,0.0,0.23090848851202972,0.0
GIRDER_2CD,x_pitch,1e-06,1096,-7.468878510588982,-4.335663822191618,0.0,0.0,0.23090848851237505,0.0
GIRDER_2CD,x_pitch,1e-06,1098,-8.296682498169456,1.8836903062857742,0.0,0.0,0.2309084885134134,0.0
GIRDER_2CD,x_pitch,1e-06,1100,-8.251473930818518,1.8836903062857742,0.0,0.0,0.23090848851341564,0.0
GIRDER_2CD,x_pitch,1e-06,1102,-8.100778706315388,1.8836903062857742,0.0,0.0,0.23090848851342316,0.0
GIRDER_2CD,x_pitch,1e-06,1104,-7.910337616349557,1.8836903062857742,0.0,0.0,0.23090848851330462,0.0
GIRDER_2CD,x_pitch,1e-06,1105,-7.910337616349557,1.8836903062857742,0.0,0.0,0.23090848851330462,0.0
GIRDER_2CD,x_pitch,1e-06,1177,-20.73070881562278,0.47888323692478163,0.0,0.0,0.23113229904986346,0.0
GIRDER_2CD,y_pitch,1e-06,1085,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_2CD,y_pitch,1e-06,1086,0.0,0.0,0.1989248436327274,1.085324400910128,0.0,0.0
GIRDER_2CD,y_pitch,1e-06,1088,0.0,0.0,0.3964538845984793,1.085324400910128,0.0,0.0
GIRDER_2CD,y_pitch,1e-06,1089,0.0,0.0,0.3964538845984793,1.085324400910128,0.0,0.0
GIRDER_2CD,y_pitch,1e-06,1090,0.0,0.0,0.6048361695733537,1.085324400910128,0.0,0.0
GIRDER_2CD,y_pitch,1e-06,1092,0.0,0.0,0.8902764870128861,1.085324400910128,0.0,0.0
GIRDER_2CD,y_pitch,1e-06,1094,0.0,0.0,1.8024671930275136,-0.6401886529468931,0.0,0.0
GIRDER_2CD,y_pitch,1e-06,1096,0.0,0.0,1.6368183790774713,-0.6401886529468932,0.0,0.0
GIRDER_2CD,y_pitch,1e-06,1098,0.0,0.0,1.2986238770250143,-0.8861246673576638,0.0,0.0
GIRDER_2CD,y_pitch,1e-06,1100,0.0,0.0,1.2773568850084218,-0.8861246673576638,0.0,0.0
GIRDER_2CD,y_pitch,1e-06,1102,0.0,0.0,1.206466911619781,-0.8861246673576638,0.0,0.0
GIRDER_2CD,y_pitch,1e-06,1104,0.0,0.0,1.1168797077498855,-0.8861246673576638,0.0,0.0
GIRDER_2CD,y_pitch,1e-06,1105,0.0,0.0,1.1168797077498855,-0.8861246673576638,0.0,0.0
GIRDER_2CD,y_pitch,1e-06,1177,0.0,0.0,2.4101492531227806,-0.18363845733281692,0.0,0.0
GIRDER_2CD,tilt,1e-06,1085,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_2CD,tilt,1e-06,1086,0.0,0.0,-0.0003904245715786054,-0.003255332158546262,0.0,0.0
GIRDER_2CD,tilt,1e-06,1088,0.0,0.0,-0.0009828950244339981,-0.003255332158546269,0.0,0.0
GIRDER_2CD,tilt,1e-06,1089,0.0,0.0,-0.0009828950244339981,-0.003255332158546269,0.0,0.0
GIRDER_2CD,tilt,1e-06,1090,0.0,0.0,-0.0016079187988748962,-0.0032553321585462756,0.0,0.0
GIRDER_2CD,tilt,1e-06,1092,0.0,0.0,-0.0024640711565725457,-0.003255332158546282,0.0,0.0
GIRDER_2CD,tilt,1e-06,1094,0.0,0.0,-0.021958690176112846,-0.00936193420191714,0.0,0.0
GIRDER_2CD,tilt,1e-06,1096,0.0,0.0,-0.024381090650858868,-0.009361934201917138,0.0,0.0
GIRDER_2CD,tilt,1e-06,1098,0.0,0.0,-0.03448757692475187,-0.03706480334064678,0.0,0.0
GIRDER_2CD,tilt,1e-06,1100,0.0,0.0,-0.035377132204927386,-0.03706480334064678,0.0,0.0
GIRDER_2CD,tilt,1e-06,1102,0.0,0.0,-0.03834231647217914,-0.03706480334064678,0.0,0.0
GIRDER_2CD,tilt,1e-06,1104,0.0,0.0,-0.04208956808991848,-0.03706480334064678,0.0,0.0
GIRDER_2CD,tilt,1e-06,1105,0.0,0.0,-0.04208956808991848,-0.03706480334064678,0.0,0.0
GIRDER_2CD,tilt,1e-06,1177,0.0,0.0,0.11380137858429318,-0.04132185619498631,0.0,0.0
GIRDER_3AB,x_offset,1e-05,1125,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_3AB,x_offset,1e-05,1126,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_3AB,x_offset,1e-05,1128,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_3AB,x_offset,1e-05,1130,0.12055454534989261,0.5903490712964546,0.0,0.0,6.902974412987725e-13,0.0
GIRDER_3AB,x_offset,1e-05,1132,0.12940978141949375,0.5903490712964546,0.0,0.0,6.902973686781308e-13,0.0
GIRDER_3AB,x_offset,1e-05,1134,0.2637141951417777,0.5903490712964546,0.0,0.0,6.902974412987725e-13,0.0
GIRDER_3AB,x_offset,1e-05,1136,1.3291449138615532,0.4386457437515881,0.0,0.0,-0.06372416823109132,0.0
GIRDER_3AB,x_offset,1e-05,1138,1.5069061015185943,0.4386457437515881,0.0,0.0,-0.06372416823109134,0.0
GIRDER_3AB,x_offset,1e-05,1140,1.551209321637931,0.4386457437515881,0.0,0.0,-0.06372416823109134,0.0
GIRDER_3AB,x_offset,1e-05,1142,1.6841189819959408,0.4386457437515881,0.0,0.0,-0.06372416823109134,0.0
GIRDER_3AB,x_offset,1e-05,1144,1.7998124762786265,0.04995464905349535,0.0,0.0,-0.0637241682307574,0.0
GIRDER_3AB,x_offset,1e-05,1145,1.7998124762786265,0.04995464905349535,0.0,0.0,-0.0637241682307574,0.0
GIRDER_3AB,x_offset,1e-05,1177,-1.2975605393100402,-0.13132422041069686,0.0,0.0,-0.07476052224619542,0.0
GIRDER_3AB,y_offset,1e-05,1125,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_3AB,y_offset,1e-05,1126,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_3AB,y_offset,1e-05,1128,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_3AB,y_offset,1e-05,1130,0.0,0.0,-0.12570527217045943,-0.641374892326891,0.0,0.0
GIRDER_3AB,y_offset,1e-05,1132,0.0,0.0,-0.13532589555556065,-0.641374892326891,0.0,0.0
GIRDER_3AB,y_offset,1e-05,1134,0.0,0.0,-0.2812386835629295,-0.641374892326891,0.0,0.0
GIRDER_3AB,y_offset,1e-05,1136,0.0,0.0,0.00861363464858956,0.8752601714871457,0.0,0.0
GIRDER_3AB,y_offset,1e-05,1138,0.0,0.0,0.36331281915734165,0.8752601714871457,0.0,0.0
GIRDER_3AB,y_offset,1e-05,1140,0.0,0.0,0.45171409648092953,0.8752601714871457,0.0,0.0
GIRDER_3AB,y_offset,1e-05,1142,0.0,0.0,0.716917928451693,0.8752601714871457,0.0,0.0
GIRDER_3AB,y_offset,1e-05,1144,0.0,0.0,1.0736281730947381,0.8358874915959005,0.0,0.0
GIRDER_3AB,y_offset,1e-05,1145,0.0,0.0,1.0736281730947381,0.8358874915959005,0.0,0.0
GIRDER_3AB,y_offset,1e-05,1177,0.0,0.0,-1.737840620069787,-1.2140453440722938,0.0,0.0
GIRDER_3AB,z_offset,1e-05,1125,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_3AB,z_offset,1e-05,1126,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_3AB,z_offset,1e-05,1128,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_3AB,z_offset,1e-05,1130,-0.004779398568003884,-0.02340445561623286,0.0,0.0,2.7443867491039328e-14,0.0
GIRDER_3AB,z_offset,1e-05,1132,-0.005130465402247387,-0.02340445561623286,0.0,0.0,2.7443870369513885e-14,0.0
GIRDER_3AB,z_offset,1e-05,1134,-0.01045497905494051,-0.02340445561623286,0.0,0.0,2.7443867491039328e-14,0.0
GIRDER_3AB,z_offset,1e-05,1136,0.02209398493012435,-0.01739016005897596,0.0,0.0,-0.0002719941039413513,0.0
GIRDER_3AB,z_offset,1e-05,1138,0.015046622566224233,-0.01739016005897596,0.0,0.0,-0.0002719941039413513,0.0
GIRDER_3AB,z_offset,1e-05,1140,0.013290216400267634,-0.01739016005897596,0.0,0.0,-0.00027199410394135125,0.0
GIRDER_3AB,z_offset,1e-05,1142,0.008020997902397835,-0.01739016005897596,0.0,0.0,-0.0002719941039413513,0.0
GIRDER_3AB,z_offset,1e-05,1144,0.0034343162531994217,-0.0019804577045659955,0.0,0.0,-0.0002719941039562591,0.0
GIRDER_3AB,z_offset,1e-05,1145,0.0034343162531994217,-0.0019804577045659955,0.0,0.0,-0.0002719941039562591,0.0
GIRDER_3AB,z_offset,1e-05,1177,-0.014164348582431943,0.0014457055809033947,0.0,0.0,0.00016614222708904455,0.0
GIRDER_3AB,x_pitch,1e-06,1125,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_3AB,x_pitch,1e-06,1126,-2.1175823681357508e-16,0.0,0.0,0.0,4.4932450873880463e-14,0.0
GIRDER_3AB,x_pitch,1e-06,1128,-2.1175823681357508e-16,0.0,0.0,0.0,4.4932450873880463e-14,0.0
GIRDER_3AB,x_pitch,1e-06,1130,-0.22967973865890898,-1.0835075347222,0.0,0.0,2.76212150143707e-14,0.0
GIRDER_3AB,x_pitch,1e-06,1132,-0.24593235167975155,-1.0835075347222,0.0,0.0,2.7189858948352547e-14,0.0
GIRDER_3AB,x_pitch,1e-06,1134,-0.4924303158291971,-1.0835075347222,0.0,0.0,1.5842163091615586e-13,0.0
GIRDER_3AB,x_pitch,1e-06,1136,-4.960111444306716,-3.3543099122367526,0.0,0.0,0.1755985076998469,0.0
GIRDER_3AB,x_pitch,1e-06,1138,-6.319445536248307,-3.3543099122367517,0.0,0.0,0.17559850770004498,0.0
GIRDER_3AB,x_pitch,1e-06,1140,-6.658230837386125,-3.3543099122367517,0.0,0.0,0.17559850770002075,0.0
GIRDER_3AB,x_pitch,1e-06,1142,-7.674586740799579,-3.354309912236751,0.0,0.0,0.1755985077002363,0.0
GIRDER_3AB,x_pitch,1e-06,1144,-8.15616009942426,1.8417585645143688,0.0,0.0,0.1755985077008037,0.0
GIRDER_3AB,x_pitch,1e-06,1145,-8.15616009942426,1.8417585645143688,0.0,0.0,0.1755985077008037,0.0
GIRDER_3AB,x_pitch,1e-06,1177,17.52549279832749,-1.0949288576573224,0.0,0.0,-0.23189316920567457,0.0
GIRDER_3AB,y_pitch,1e-06,1125,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_3AB,y_pitch,1e-06,1126,0.0,0.0,-4.2351647362715017e-16,0.0,0.0,0.0
GIRDER_3AB,y_pitch,1e-06,1128,0.0,0.0,-4.2351647362715017e-16,0.0,0.0,0.0
GIRDER_3AB,y_pitch,1e-06,1130,0.0,0.0,0.23983947144027662,1.1828591924200111,0.0,0.0
GIRDER_3AB,y_pitch,1e-06,1132,0.0,0.0,0.2575823593265892,1.1828591924200111,0.0,0.0
GIRDER_3AB,y_pitch,1e-06,1134,0.0,0.0,0.5266828256023297,1.182859192420011,0.0,0.0
GIRDER_3AB,y_pitch,1e-06,1136,0.0,0.0,1.6648306406625686,-0.48811116926152587,0.0,0.0
GIRDER_3AB,y_pitch,1e-06,1138,0.0,0.0,1.4670235893193115,-0.4881111692615255,0.0,0.0
GIRDER_3AB,y_pitch,1e-06,1140,0.0,0.0,1.4177243612238917,-0.4881111692615255,0.0,0.0
GIRDER_3AB,y_pitch,1e-06,1142,0.0,0.0,1.2698266769376318,-0.48811116926152504,0.0,0.0
GIRDER_3AB,y_pitch,1e-06,1144,0.0,0.0,0.9857909996337925,-0.9739744758353979,0.0,0.0
GIRDER_3AB,y_pitch,1e-06,1145,0.0,0.0,0.9857909996337925,-0.9739744758353979,0.0,0.0
GIRDER_3AB,y_pitch,1e-06,1177,0.0,0.0,-2.1894132425729778,-0.4536377738879211,0.0,0.0
GIRDER_3AB,tilt,1e-06,1125,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_3AB,tilt,1e-06,1126,0.0,0.0,-1.550963648536927e-17,6.6174449004242214e-18,0.0,0.0
GIRDER_3AB,tilt,1e-06,1128,0.0,0.0,-1.47691444010118e-17,6.6174449004242214e-18,0.0,0.0
GIRDER_3AB,tilt,1e-06,1130,0.0,0.0,-0.0017944213664241747,-0.01077512061286721,0.0,0.0
GIRDER_3AB,tilt,1e-06,1132,0.0,0.0,-0.0019560481756171824,-0.01077512061286721,0.0,0.0
GIRDER_3AB,tilt,1e-06,1134,0.0,0.0,-0.0044073881150444505,-0.010775120612867202,0.0,0.0
GIRDER_3AB,tilt,1e-06,1136,0.0,0.0,-0.03287672757634993,-0.007739806549665749,0.0,0.0
GIRDER_3AB,tilt,1e-06,1138,0.0,0.0,-0.0360132841806019,-0.007739806549665762,0.0,0.0
GIRDER_3AB,tilt,1e-06,1140,0.0,0.0,-0.03679500464211814,-0.007739806549665762,0.0,0.0
GIRDER_3AB,tilt,1e-06,1142,0.0,0.0,-0.03914016602666682,-0.007739806549665775,0.0,0.0
GIRDER_3AB,tilt,1e-06,1144,0.0,0.0,-0.046964088091036776,-0.03251191202276414,0.0,0.0
GIRDER_3AB,tilt,1e-06,1145,0.0,0.0,-0.046964088091036776,-0.03251191202276414,0.0,0.0
GIRDER_3AB,tilt,1e-06,1177,0.0,0.0,0.07740068678228124,0.05156799382975136,0.0,0.0
GIRDER_3CD,x_offset,1e-05,1147,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_3CD,x_offset,1e-05,1148,0.09024299151522616,0.4909374699100682,0.0,0.0,4.212665423610059e-13,0.0
GIRDER_3CD,x_offset,1e-05,1150,0.17959361103993168,0.4909374699100682,0.0,0.0,4.212638953830457e-13,0.0
GIRDER_3CD,x_offset,1e-05,1151,0.17959361103993168,0.4909374699100682,0.0,0.0,4.212638953830457e-13,0.0
GIRDER_3CD,x_offset,1e-05,1152,0.27385360526380426,0.4909374699100682,0.0,0.0,4.212638953830457e-13,0.0
GIRDER_3CD,x_offset,1e-05,1154,0.40149734744196025,0.4909374699100682,0.0,0.0,4.212638953830457e-13,0.0
GIRDER_3CD,x_offset,1e-05,1156,1.482351344736163,0.49104725677006406,0.0,0.0,-0.07478945464186772,0.0
GIRDER_3CD,x_offset,1e-05,1158,1.6089187751701728,0.49104725677006406,0.0,0.0,-0.07478945464186772,0.0
GIRDER_3CD,x_offset,1e-05,1160,1.7555491810632224,0.05025345313979139,0.0,0.0,-0.07478945464139261,0.0
GIRDER_3CD,x_offset,1e-05,1162,1.7567552639385777,0.05025345313979139,0.0,0.0,-0.07478945464139261,0.0
GIRDER_3CD,x_offset,1e-05,1164,1.7607755401897613,0.05025345313979139,0.0,0.0,-0.07478945464139261,0.0
GIRDER_3CD,x_offset,1e-05,1166,1.7658561643021948,0.05025345313979139,0.0,0.0,-0.07478945464139261,0.0
GIRDER_3CD,x_offset,1e-05,1167,1.7658561643021948,0.05025345313979139,0.0,0.0,-0.07478945464139261,0.0
GIRDER_3CD,x_offset,1e-05,1177,1.8758996181306764,0.05025345313979139,0.0,0.0,-0.07478945464139261,0.0
GIRDER_3CD,y_offset,1e-05,1147,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_3CD,y_offset,1e-05,1148,0.0,0.0,-0.09310063968774887,-0.5222047304344795,0.0,0.0
GIRDER_3CD,y_offset,1e-05,1150,0.0,0.0,-0.18814190062811614,-0.5222047304344795,0.0,0.0
GIRDER_3CD,y_offset,1e-05,1151,0.0,0.0,-0.18814190062811614,-0.5222047304344795,0.0,0.0
GIRDER_3CD,y_offset,1e-05,1152,0.0,0.0,-0.28840520887290716,-0.5222047304344795,0.0,0.0
GIRDER_3CD,y_offset,1e-05,1154,0.0,0.0,-0.424178438787723,-0.5222047304344795,0.0,0.0
GIRDER_3CD,y_offset,1e-05,1156,0.0,0.0,0.18511228780323966,1.0147399906206862,0.0,0.0
GIRDER_3CD,y_offset,1e-05,1158,0.0,0.0,0.44666152039918733,1.0147399906206862,0.0,0.0
GIRDER_3CD,y_offset,1e-05,1160,0.0,0.0,0.8838281999460555,0.8352366628405488,0.0,0.0
GIRDER_3CD,y_offset,1e-05,1162,0.0,0.0,0.9038738798549278,0.8352366628405488,0.0,0.0
GIRDER_3CD,y_offset,1e-05,1164,0.0,0.0,0.9706928128845024,0.8352366628405488,0.0,0.0
GIRDER_3CD,y_offset,1e-05,1166,0.0,0.0,1.0551352395006273,0.8352366628405488,0.0,0.0
GIRDER_3CD,y_offset,1e-05,1167,0.0,0.0,1.0551352395006273,0.8352366628405488,0.0,0.0
GIRDER_3CD,y_offset,1e-05,1177,0.0,0.0,2.884110591516109,0.8352366628405488,0.0,0.0
