target,location,coordinate,qx_power,qy_power,qk_power,total_order,coefficient
SEX_09AW,exit,py,0,1,2,3,4.634144129376158e-36
SEX_09AW,exit,py,0,2,1,3,-4.195597116512031e-23
SEX_09AW,exit,py,0,3,0,3,-1.690649260548864e-9
SEX_09AW,exit,py,1,0,2,3,-1.3594225436328339e-48
SEX_09AW,exit,py,1,1,1,3,-3.143716568430246e-8
SEX_09AW,exit,py,1,2,0,3,-1.7854708726021121e-23
SEX_09AW,exit,py,2,0,1,3,-2.700748246942459e-23
SEX_09AW,exit,py,2,1,0,3,1.6628009130984217e-9
SEX_09AW,exit,py,3,0,0,3,-3.0221904640147388e-24
SEX_09AW,exit,z,0,0,0,0,-1.0953039287560044e-14
SEX_09AW,exit,z,0,0,1,1,1.1791233679809184e-37
SEX_09AW,exit,z,0,1,0,1,5.154861168272951e-20
SEX_09AW,exit,z,1,0,0,1,2.6811803792701382e-6
SEX_09AW,exit,z,0,0,2,2,-4.844825878262837e-54
SEX_09AW,exit,z,0,1,1,2,-2.933256496369194e-37
SEX_09AW,exit,z,0,2,0,2,-4.4015679108701723e-7
SEX_09AW,exit,z,1,0,1,2,-2.4439734331515725e-25
SEX_09AW,exit,z,1,1,0,2,9.708303234356833e-23
SEX_09AW,exit,z,2,0,0,2,-4.61018704649418e-8
SEX_09AW,exit,z,0,0,3,3,2.4806168017901302e-70
SEX_09AW,exit,z,0,1,2,3,-6.42853033782078e-53
SEX_09AW,exit,z,0,2,1,3,-1.3182505891424652e-13
SEX_09AW,exit,z,0,3,0,3,4.170379501406621e-24
SEX_09AW,exit,z,1,0,2,3,1.506194460609079e-41
SEX_09AW,exit,z,1,1,1,3,2.5002016137564166e-25
SEX_09AW,exit,z,1,2,0,3,-1.8132124355099953e-9
SEX_09AW,exit,z,2,0,1,3,1.2665239215683743e-13
SEX_09AW,exit,z,2,1,0,3,-1.5361527037509848e-23
SEX_09AW,exit,z,3,0,0,3,-1.6032380284817557e-10
SEX_09AW,exit,pz,0,0,0,0,5.244648461889997e-14
SEX_09AW,exit,pz,0,0,1,1,-5.6868948136298595e-37
SEX_09AW,exit,pz,0,1,0,1,-2.916171575292767e-20
SEX_09AW,exit,pz,1,0,0,1,1.1772892979423855e-6
SEX_09AW,exit,pz,0,0,2,2,2.336497474135416e-53
SEX_09AW,exit,pz,0,1,1,2,1.7434029797093863e-35
SEX_09AW,exit,pz,0,2,0,2,-1.7193692162388563e-7
SEX_09AW,exit,pz,1,0,1,2,1.178594530802669e-24
SEX_09AW,exit,pz,1,1,0,2,-4.2033462573036463e-22
SEX_09AW,exit,pz,2,0,0,2,-3.7787510053461864e-8
SEX_09AW,exit,pz,0,0,3,3,-1.1963046323398078e-69
SEX_09AW,exit,pz,0,1,2,3,3.614099016867773e-51
SEX_09AW,exit,pz,0,2,1,3,6.354803529534716e-13
SEX_09AW,exit,pz,0,3,0,3,-5.4323737269159955e-24
SEX_09AW,exit,pz,1,0,2,3,-7.263614470473793e-41
SEX_09AW,exit,pz,1,1,1,3,-1.6817845959185722e-23
SEX_09AW,exit,pz,1,2,0,3,-1.1535889309159536e-9
SEX_09AW,exit,pz,2,0,1,3,-6.107075775364561e-13
SEX_09AW,exit,pz,2,1,0,3,5.293611468649006e-24
SEX_09AW,exit,pz,3,0,0,3,-9.61710448798317e-11
