sample_id,Q1,Q2,Qx_fractional,Qy_fractional,slip_tps_constant,xi_1,xi_2,slip_factor,bmad_physics_seconds,xi_1_finite_difference,xi_2_finite_difference
66,10.5298725960517,9.5783144405931,0.5298725960516997,0.5783144405931004,0.0,-1.16639069602797,-0.929184325659804,8.842734136212504,0.6376718140672892,-1.1663907000247775,-0.9291843264591647
67,10.5299018645517,9.57850260969635,0.5299018645517002,0.5785026096963506,0.0,-1.16999699386611,-0.932558384914017,8.842692243175232,0.7624501117970794,-1.169996995020739,-0.9325583859798313
68,10.5299439738842,9.5780463028858,0.5299439738841993,0.5780463028858005,0.0,-1.16450509537458,-0.928469097605244,8.841947301559888,0.6968833629507571,-1.164505095019308,-0.9284691004474154
69,10.5303293753608,9.5776151974432,0.5303293753608003,0.5776151974431993,0.0,-1.18466961733787,-0.895051349125708,8.841689841981676,0.638997697038576,-1.1846696200024098,-0.8950513504579759
70,10.5299882865157,9.57816795994673,0.5299882865156995,0.5781679599467306,0.0,-1.17174614695514,-0.938352002677334,8.841983324373151,0.679028585087508,-1.1717461450011513,-0.9383520024996982
71,10.5301833392838,9.57855213022178,0.5301833392838002,0.5785521302217802,0.0,-1.16780234034053,-0.947589032662677,8.841955627735867,0.6889749709516764,-1.1678023449590569,-0.9475890320409518
72,10.5301800977173,9.57852009544859,0.5301800977173006,0.5785200954485905,0.0,-1.16328300352464,-0.945814031361181,8.842107910996818,0.6316663960460573,-1.1632830049457255,-0.9458140340257158
73,10.5296159147421,9.57892461646943,0.5296159147421005,0.5789246164694308,0.0,-1.1651118091649,-0.936294159981088,8.843457905698193,0.6712145279161632,-1.1651118099642588,-0.936294159981088
74,10.5298876271028,9.57851645086044,0.5298876271028004,0.5785164508604392,0.0,-1.15969942928729,-0.951346208299952,8.84334312618705,0.6900867058429867,-1.1596994299978292,-0.9513462085664058
75,10.5299968077266,9.57811283051522,0.5299968077266008,0.5781128305152201,0.0,-1.16856800254084,-0.950296196400302,8.842544008985184,0.7021185690537095,-1.1685680000539378,-0.9502961964891198
76,10.5302408889169,9.57773973450854,0.5302408889169001,0.5777397345085404,0.0,-1.17206191401209,-0.950214530792692,8.842181237706171,0.6225733829196543,-1.1720619199628857,-0.9502145324802312
77,10.5298794162867,9.57834347724266,0.5298794162867004,0.5783434772426599,0.0,-1.17088588789116,-0.925033854226598,8.841784890833319,0.6769315460696816,-1.1708858899339702,-0.9250338550259584
78,10.5300906826746,9.57854331761832,0.5300906826746008,0.5785433176183208,0.0,-1.1747474670365,-0.92264260400654,8.842415286544648,0.7155722139868885,-1.1747474700563032,-0.9226426040065404
79,10.5299339855336,9.57856472125629,0.5299339855335994,0.5785647212562903,0.0,-1.17768657474926,-0.913621957288058,8.841877322790163,0.6202367949299514,-1.177686579989512,-0.9136219589755966
80,10.5297111096676,9.57858500365962,0.5297111096676002,0.5785850036596205,0.0,-1.16319151182154,-0.940824030859488,8.842739507241719,0.6767913750372827,-1.1631915150189798,-0.9408240320141202
81,10.5300271314373,9.57847306245411,0.5300271314373006,0.5784730624541101,0.0,-1.15957192017291,-0.955673703195714,8.842863055185612,0.6145027859602123,-1.1595719250578895,-0.9556737039950746
82,10.5300006935201,9.57848515086702,0.5300006935200994,0.5784851508670208,0.0,-1.1753186714536,-0.921146205445922,8.842040939393451,0.7120874940883368,-1.1753186700325102,-0.9211462050018325
