index,name,key,length,x,px,y,py,z,pz,r11,r12,r13,r14,r15,r16,r21,r22,r23,r24,r25,r26,r31,r32,r33,r34,r35,r36,r41,r42,r43,r44,r45,r46,r51,r52,r53,r54,r55,r56,r61,r62,r63,r64,r65,r66,v1,v2,v3,v4,v5,v6
951,D428,Drift,0.8944,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8944,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8944,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.4873795347516e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
952,DET_12E,Marker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
953,D429,Drift,0.774,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.774,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.774,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.61407844353504e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
954,SK_SEX_12E,Sextupole,0.126,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.126,0.0,-6.93889390390723e-18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.93889390390723e-18,1.0,0.126,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.13919746621984e-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
955,D430,Drift,0.223331,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.223331,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.223331,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.61989373756218e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
956,B12E,SBend,6.574262,0.0,0.0,0.0,0.0,0.0,0.0,0.998601412571274,6.56813321327172,0.0,0.0,0.0,0.245761945258038,-0.000425572795175415,0.998601412571274,0.0,0.0,0.0,0.0747823095238826,0.0,0.0,0.998601086397449,6.574262,0.0,0.0,0.0,0.0,-0.000425275148120851,0.998601086397449,0.0,0.0,-0.0747823095238826,-0.245761945258038,0.0,0.0,1.0,-0.00612873904297946,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
957,D431,Drift,0.486816,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.486816,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.486816,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.53103774104387e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
958,DET_11E,Marker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
959,D432,Drift,0.04945,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04945,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04945,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.58677233892517e-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
960,SEX_11E,Sextupole,0.272,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9729061196919e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
961,D433,Drift,0.06475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06475,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06475,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.69653203125186e-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
962,Q11E,Quadrupole,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0283729713008,0.605663932473039,0.0,0.0,0.0,0.0,0.0950212898876943,1.0283729713008,0.0,0.0,0.0,0.0,0.0,0.0,0.971892858091931,0.594367967027169,0.0,0.0,0.0,0.0,-0.0932490905711349,0.971892858091931,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.35199879343802e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
963,D434,Drift,0.157179,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.157179,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.157179,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.14007136392299e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
964,B11E,SBend,6.574262,0.0,0.0,0.0,0.0,0.0,0.0,0.998601412571274,6.56813321327172,0.0,0.0,0.0,0.245761945258038,-0.000425572795175415,0.998601412571274,0.0,0.0,0.0,0.0747823095238826,0.0,0.0,0.998601086397449,6.574262,0.0,0.0,0.0,0.0,-0.000425275148120851,0.998601086397449,0.0,0.0,-0.0747823095238826,-0.245761945258038,0.0,0.0,1.0,-0.00612873904297946,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
965,D435,Drift,0.483617,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.483617,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.483617,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.50783433414352e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
966,DET_10AE,Marker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
967,D436,Drift,0.0534,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0534,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0534,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.87327892615984e-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
968,SEX_10AE,Sextupole,0.272,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9729061196919e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
969,D437,Drift,0.064,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.064,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.064,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.64213204633389e-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
970,Q10AE,Quadrupole,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.946032513446299,0.589167162095423,0.0,0.0,0.0,0.0,-0.178255833419086,0.946032513446299,0.0,0.0,0.0,0.0,0.0,0.0,1.05495612446081,0.61095147408109,0.0,0.0,0.0,0.0,0.184846799342331,1.05495612446081,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.35199879343802e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
971,D438,Drift,2.648973,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.648973,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.648973,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.92138788330831e-08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
972,SK_Q10E,Quadrupole,0.152,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.152,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.152,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1025063610043e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
973,D439,Drift,0.184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.184,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.184,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33461296332099e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
974,Q10E,Quadrupole,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.07730047171926,0.615381855326832,0.0,0.0,0.0,0.0,0.260937668175577,1.07730047171926,0.0,0.0,0.0,0.0,0.0,0.0,0.924641370591321,0.584851164313998,0.0,0.0,0.0,0.0,-0.247991873216369,0.924641370591321,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.35199879343802e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
975,D440,Drift,1.44485,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.44485,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.44485,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.04799757611649e-08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
976,HKICK_9AE,Kicker,0.0635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0635,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0635,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6058653897219e-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
977,D441,Drift,0.06825,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06825,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06825,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.95039862753575e-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
978,DET_10E,Marker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
979,D442,Drift,0.345,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.345,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.345,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.50239930622686e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
980,SEX_09AE,Sextupole,0.272,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9729061196919e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
981,D443,Drift,0.1324,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1324,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1324,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.60341067085322e-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
982,Q09AE,Quadrupole,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.945669289039011,0.589093982353594,0.0,0.0,0.0,0.0,-0.179444365305026,0.945669289039011,0.0,0.0,0.0,0.0,0.0,0.0,1.05533282545301,0.611026271002888,0.0,0.0,0.0,0.0,0.186125176405209,1.05533282545301,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.35199879343802e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
983,D444,Drift,0.0994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.20981133446232e-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
984,DET_9AE,Marker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
985,D445,Drift,1.912,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.912,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.912,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.38683694884225e-08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
986,RF_E1,RFCavity,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00000000001709,1.30559963803877e-08,0.0,0.0,0.0,0.0,0.00261854626171588,1.00000000001709,0.0,0.0,0.0,0.0,0.0,0.0
987,D446,Drift,0.7012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.08603592326456e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
988,RF_E2,RFCavity,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00000000001709,1.30559963803877e-08,0.0,0.0,0.0,0.0,0.00261854626171588,1.00000000001709,0.0,0.0,0.0,0.0,0.0,0.0
989,D447,Drift,1.1394,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1394,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1394,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.26444570873879e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
990,Q09E,Quadrupole,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.04591863830752,0.609155917149487,0.0,0.0,0.0,0.0,0.154222909626595,1.04591863830752,0.0,0.0,0.0,0.0,0.0,0.0,0.954773617732081,0.590927153392707,0.0,0.0,0.0,0.0,-0.149607846542874,0.954773617732081,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.35199879343802e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
991,D448,Drift,0.0194,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0194,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0194,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.40714627654496e-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
992,DET_9E,Marker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
993,DET_S1A,Marker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
994,D449,Drift,0.32385,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.34899134875817e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
995,HKICK_9E,Kicker,0.0635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0635,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0635,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6058653897219e-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
996,D450,Drift,0.87665,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.87665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.87665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.35863290377906e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
997,ID_S1A#1,Wiggler,0.8845999999987089,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.884599999998709,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999331508149064,0.884402875248837,0.0,0.0,0.0,0.0,-0.00151123075005902,0.999331508149064,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4810602244963e-06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
998,SECTOR_1,Marker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
999,ID_S1A#2,Wiggler,0.2929999999998927,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.292999999999893,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999926653301165,0.292992836437278,0.0,0.0,0.0,0.0,-0.000500653939921266,0.999926653301165,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.90561435426059e-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,LS_1A1_1A2_1A3,Photon_Fork,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,ID_S1A#3,Wiggler,1.1774000000013984,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1774000000014,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998815832951621,1.17693521720766,0.0,0.0,0.0,0.0,-0.00201109781621998,0.998815832951621,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.97128680570491e-06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,D451,Drift,0.6955,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6955,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6955,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0446919347269e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,GIRDER_1AB_START,Marker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,VX1A,Kicker,0.0762,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0762,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0762,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.52703846766628e-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,D452,Drift,0.1119,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1119,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1119,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.1164777497619e-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,DET_S1C,Marker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,D453,Drift,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.90133252895868e-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,QX1A,Quadrupole,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.872352498985699,0.38283091650554,0.0,0.0,0.0,0.0,-0.624299415770792,0.872352498985699,0.0,0.0,0.0,0.0,0.0,0.0,1.13332096325488,0.417622952299529,0.0,0.0,0.0,0.0,0.681036337171835,1.13332096325488,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.90133252895868e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,D454,Drift,0.015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.015,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.015,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0879996983595e-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,DET_X1A,Marker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,D455,Drift,0.0585,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0585,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0585,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.24319882360207e-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,HX1A,Kicker,0.169,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.169,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.169,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.22581299348504e-09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
