index,element_id,name,key,s,length,p0c,x,px,y,py,z,pz,beta_a,alpha_a,phi_a,beta_b,alpha_b,phi_b,eta_x,etap_x,eta_y,etap_y
919,0>>919,D15E_SP1I_CSP1,Marker,668.372,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,5.657584601251375,-0.2967546687482838,82.94217469863726,14.379009389938425,1.0247709426467002,61.6237275180591,0.5357847947860438,0.05903757186109477,9.10785033973026e-19,-4.248524425297896e-20
920,0>>920,D15E_SP1O_CSP1,Marker,668.372,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,5.657584601251375,-0.2967546687482838,82.94217469863726,14.379009389938425,1.0247709426467002,61.6237275180591,0.5357847947860438,0.05903757186109477,9.10785033973026e-19,-4.248524425297896e-20
921,0>>921,D415#5,Drift,669.2375830000013,0.8655830000013793,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,6.315408421596532,-0.4632230807501564,83.0874935939666,12.711786358527766,0.9013563396682283,61.68779506373671,0.5868867133503672,0.05903757186109477,8.74010528796741e-19,-4.248524425297896e-20
922,0>>922,B15E,SBend,675.8128690000013,6.575286,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,20.615456754258222,-1.709307181651159,83.7001592472644,6.980188974235097,-0.0324125285704997,62.46044597728169,1.340902539271758,0.17043122329245006,5.919064753373458e-19,-4.318707959032069e-20
923,0>>923,D416,Drift,675.9705810000013,0.157712,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,21.159344931357328,-1.7393091385978054,83.70771053948101,6.993979788547434,-0.05503049613489201,62.48301983834489,1.367781588359657,0.17043122329245006,5.850953546409972e-19,-4.318707959032069e-20
924,0>>924,SEX_14E,Sextupole,676.2425810000013,0.272,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,22.119603268212717,-1.7910523939587664,83.72028358739553,7.034526653581038,-0.09403886060630008,62.52180790950278,1.4141388810952034,0.17043122329245006,5.733484689924299e-19,-4.318707959032069e-20
925,0>>925,D417,Drift,676.3066810000014,0.0641,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,22.349997814548598,-1.8032463008287576,83.7231664983073,7.047171692709382,-0.10323164061592235,62.53091205443892,1.4250635225082493,0.17043122329245006,5.705801771906904e-19,-4.318707959032069e-20
926,0>>926,Q14E,Quadrupole,676.9066810000014,0.6,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,22.0864457328886,2.2264852663408132,83.74968887865623,8.027027509232168,-1.5885456122190693,62.612228106177916,1.4488117132319183,-0.09198816664471846,5.754548873670497e-19,5.958287637374206e-20
927,0>>927,D418,Drift,676.9430810000014,0.0364,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,21.92471497853925,2.2166673256742455,83.7513430164606,8.143255223211646,-1.6045234531512134,62.61673032347241,1.4454633439660505,-0.09198816664471846,5.776237040670538e-19,5.958287637374206e-20
928,0>>928,DET_14E,Marker,676.9430810000014,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,21.92471497853925,2.2166673256742455,83.7513430164606,8.143255223211646,-1.6045234531512134,62.61673032347241,1.4454633439660505,-0.09198816664471846,5.776237040670538e-19,5.958287637374206e-20
929,0>>929,D419,Drift,679.7920540000014,2.848973,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.483515910086176,1.448231944502437,83.9318713875763,20.848559070511786,-2.8550849205680664,62.837162035467884,1.183391540875747,-0.09198816664471846,7.473737101181829e-19,5.958287637374206e-20
930,0>>930,DOG_LEG_14E2,Kicker,680.0365340000013,0.24448,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,10.791509927623144,1.3822899078496207,83.9538347945308,22.270817741308207,-2.962399825817808,62.84850813400329,1.1609022738944461,-0.09198816664471846,7.619405317340354e-19,5.958287637374206e-20
931,0>>931,D420,Drift,680.1765340000013,0.14,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,10.409755336861094,1.3445285975935906,83.96704407911909,23.10889314534681,-3.0238530601722085,62.8546793839747,1.1480239305641855,-0.09198816664471846,7.702821344263593e-19,5.958287637374206e-20
932,0>>932,DET_I14E,Marker,680.1765340000013,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,10.409755336861094,1.3445285975935906,83.96704407911909,23.10889314534681,-3.0238530601722085,62.8546793839747,1.1480239305641855,-0.09198816664471846,7.702821344263593e-19,5.958287637374206e-20
933,0>>933,D421#1,Drift,680.487,0.31046599999864943,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,9.600892935085364,1.2607885765228928,83.99810453353197,25.02881044680331,-3.160132630579282,62.86758909237949,1.1194647324187905,-0.09198816664471846,7.88780591722529e-19,5.958287637374206e-20
934,0>>934,D14BE_RFA2_SEG,Marker,680.487,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,9.600892935085364,1.2607885765228928,83.99810453353197,25.02881044680331,-3.160132630579282,62.86758909237949,1.1194647324187905,-0.09198816664471846,7.88780591722529e-19,5.958287637374206e-20
935,0>>935,D421#2,Drift,682.171,1.6840000000000828,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,6.119454425480591,0.806573958871764,84.21961140981126,36.9169408849045,-3.899327249527964,62.923017389009864,0.964556659789077,-0.09198816664471846,8.891181555359156e-19,5.958287637374206e-20
936,0>>936,D14BE_RFA1_SEG,Marker,682.171,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,6.119454425480591,0.806573958871764,84.21961140981126,36.9169408849045,-3.899327249527964,62.923017389009864,0.964556659789077,-0.09198816664471846,8.891181555359156e-19,5.958287637374206e-20
937,0>>937,D421#3,Drift,682.3520540000013,0.18105400000126792,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,5.83622923204741,0.7577394141064556,84.2499120677984,38.34330755428457,-3.978801205905675,62.92782968310574,0.9479018342652675,-0.09198816664471846,8.999058736349626e-19,5.958287637374206e-20
938,0>>938,DOG_LEG_14E1,Kicker,682.5965340000013,0.24448,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,5.4818464772467985,0.6917973774536395,84.29314842046759,40.31501853995967,-4.086116111155417,62.93404792936403,0.9254125672839668,-0.09198816664471846,9.14472695250815e-19,5.958287637374206e-20
939,0>>939,D422,Drift,682.8585340000012,0.262,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,5.137859561326912,0.6211297825459258,84.34253663337557,42.48627478091242,-4.201121449732938,62.9403785521043,0.9013116676230506,-0.09198816664471846,9.300834088607356e-19,5.958287637374206e-20
940,0>>940,DET_13E,Marker,682.8585340000012,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,5.137859561326912,0.6211297825459258,84.34253663337557,42.48627478091242,-4.201121449732938,62.9403785521043,0.9013116676230506,-0.09198816664471846,9.300834088607356e-19,5.958287637374206e-20
941,0>>941,D423,Drift,682.8767840000012,0.01825,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,5.115278159095394,0.6162073260304075,84.34609653538912,42.639761912169575,-4.209132317782708,62.94080732879669,0.8996328835817845,-0.09198816664471846,9.311707963545564e-19,5.958287637374206e-20
942,0>>942,SEX_13E,Sextupole,683.1487840000012,0.272,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,4.800016607863296,0.5428424946758345,84.40101662657035,44.96200529368962,-4.328527173099829,62.94701947224313,0.8746121022544211,-0.09198816664471846,9.473773387282142e-19,5.958287637374206e-20
943,0>>943,D424,Drift,683.2109340000012,0.06215,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,4.733583126393836,0.526079170158604,84.41405540978378,45.50173672591818,-4.355808019636443,62.94839352828719,0.8688950376974518,-0.09198816664471846,9.510804144948422e-19,5.958287637374206e-20
944,0>>944,Q13E,Quadrupole,683.8109340000012,0.6,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,4.631026919221816,-0.3497108299691546,84.5446386049824,46.318212675601075,3.0388933050480675,62.961255099607534,0.8549052902624293,0.04498277336666878,9.409195610927424e-19,-9.318067734982558e-20
945,0>>945,D425,Drift,684.0002420000012,0.189308,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,4.772118012133707,-0.39558832755134643,84.58491885650447,45.17555801586569,2.9970621735127243,62.96539359568454,0.8634208891229267,0.04498277336666878,9.232797134250017e-19,-9.318067734982558e-20
946,0>>946,B13E,SBend,690.5755280000012,6.575286,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,20.350770149002095,-1.9711934082464544,85.3135115821715,15.156012274217284,1.5540771922174654,63.21940351992161,1.5243460841919205,0.1561558539476537,3.076835870051756e-19,-9.377002418240634e-20
947,0>>947,D426,Drift,691.1804100000012,0.604882,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,22.823286212494793,-2.1164072535234415,85.34158195513909,13.358391125077707,1.4177770688443228,63.26192731379625,1.6188019494394852,0.1561558539476537,2.5096378723767326e-19,-9.377002418240634e-20
948,0>>948,SEX_12E,Sextupole,691.4524100000012,0.272,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,23.992373075708095,-2.1817062141725274,85.35320588532346,12.603791466590927,1.3564863814747288,63.282891259852896,1.661276341713247,0.1561558539476537,2.2545834066005874e-19,-9.377002418240634e-20
949,0>>949,D427,Drift,691.5125600000013,0.06015,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,24.255700910879135,-2.1961464071248895,85.35569928882065,12.441421416244898,1.3429325768964895,63.28769469240459,1.6706691163281984,0.1561558539476537,2.19818073705487e-19,-9.377002418240634e-20
950,0>>950,Q12E,Quadrupole,692.1125600000013,0.6,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,24.013738497076865,2.5833915689119613,85.38007529394461,12.314590127518146,-1.1232783114316574,63.33714975262302,1.664698641342268,-0.1758608970669416,1.7556838205927664e-19,-5.517985804523954e-20
951,0>>951,D428,Drift,693.0069600000013,0.8944,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,19.648202837624694,2.2975740610658706,85.42126259001084,14.47083311074007,-1.2875479220454495,63.40420001836625,1.5074086550055954,-0.1758608970669416,1.262155170236144e-19,-5.517985804523954e-20
952,0>>952,DET_12E,Marker,693.0069600000013,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,19.648202837624694,2.2975740610658706,85.42126259001084,14.47083311074007,-1.2875479220454495,63.40420001836625,1.5074086550055954,-0.1758608970669416,1.262155170236144e-19,-5.517985804523954e-20
953,0>>953,D429,Drift,693.7809600000013,0.774,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,16.28300095644625,2.050231986968292,85.46454863935014,16.573986342867933,-1.4297043158458467,63.45419905874252,1.3712923206757826,-0.1758608970669416,8.3506306896599e-20,-5.517985804523954e-20
954,0>>954,SK_SEX_12E,Sextupole,693.9069600000013,0.126,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,15.771415884319872,2.0099669981617097,85.47241135289634,16.937187689515316,-1.4528460543714927,63.46171945111711,1.3491338476453478,-0.1758608970669416,-1.143726461810559e-18,-5.517985804523954e-20
955,0>>955,D430,Drift,694.1302910000013,0.223331,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,14.889578784344684,1.938598583755655,85.48698565734385,17.595279404113832,-1.4938640512498345,63.474656713658696,1.3098586576424907,-0.1758608970669416,-1.1560498346876604e-18,-5.517985804523954e-20
956,0>>956,B12E,SBend,700.7045530000013,6.574262,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,3.2037127196204507,-0.16191075169819524,86.7433934717073,45.09886777546373,-2.6838083973775935,63.710210306511286,0.39871085210740365,-0.1013900709134343,-1.5171994647609014e-18,-5.461102692655132e-20
957,0>>957,D431,Drift,701.1913690000013,0.486816,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,3.4372669226792407,-0.31784793137464984,86.89062526944718,47.755014510867255,-2.7723531408699658,63.720700427534986,0.3493525433456092,-0.1013900709134343,-1.5437849864451774e-18,-5.461102692655132e-20
958,0>>958,DET_11E,Marker,701.1913690000013,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,3.4372669226792407,-0.31784793137464984,86.89062526944718,47.755014510867255,-2.7723531408699658,63.720700427534986,0.3493525433456092,-0.1013900709134343,-1.5437849864451774e-18,-5.461102692655132e-20
959,0>>959,D432,Drift,701.2408190000012,0.04945,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,3.4694853637881975,-0.3336877836699743,86.9049452352092,48.02964500142613,-2.781347375993088,63.721732956382404,0.3443388043389399,-0.1013900709134343,-1.5464855017266953e-18,-5.461102692655132e-20
960,0>>960,SEX_11E,Sextupole,701.5128190000013,0.272,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,3.67471011531836,-0.420814979308564,86.98119627331397,49.55615458653157,-2.830820216306318,63.727308248999705,0.31676070505048576,-0.1013900709134343,-1.5613397010507172e-18,-5.461102692655132e-20
961,0>>961,D433,Drift,701.5775690000013,0.06475,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,3.730548619157806,-0.44155573635855916,86.99868523464549,49.92350837062804,-2.842597298697059,63.72861003185355,0.3101956979588409,-0.1013900709134343,-1.5648757650442114e-18,-5.461102692655132e-20
962,0>>962,Q11E,Quadrupole,702.1775690000013,0.6,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,4.612792698133481,-1.0564300545472602,87.1452125435304,50.50491029137916,1.8919061346271184,63.74044715556839,0.25758856253150864,-0.07479161314798483,-1.553350624899216e-18,9.284717490420027e-20
963,0>>963,D434,Drift,702.3347480000014,0.157179,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,4.956223067824033,-1.1285333927997279,87.17809129969315,49.912414500636345,1.8776546256704996,63.7435777307585,0.24583289156852153,-0.07479161314798483,-1.5387569987949488e-18,9.284717490420027e-20
964,0>>964,B11E,SBend,708.9090100000013,6.574262,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,39.536303677732185,-4.128929606596695,87.66648879092979,29.037881250401714,1.2930939057576618,63.91713498100092,9.73964339559541e-06,-9.320804990178844e-06,-9.26202756918276e-19,9.337168483885285e-20
965,0>>965,D435,Drift,709.3926270000013,0.483617,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,43.63671190773269,-4.34969755084506,87.67813239235855,27.80867920386482,1.2485910361217445,63.93415460189834,5.2319436486600875e-06,-9.320804990178844e-06,-8.810466228115646e-19,9.337168483885285e-20
966,0>>966,DET_10AE,Marker,709.3926270000013,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,43.63671190773269,-4.34969755084506,87.67813239235855,27.80867920386482,1.2485910361217445,63.93415460189834,5.2319436486600875e-06,-9.320804990178844e-06,-8.810466228115646e-19,9.337168483885285e-20
967,0>>967,D436,Drift,709.4460270000013,0.0534,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,44.10256132433889,-4.374074295713132,87.67934965263261,27.675592084313067,1.2436771202780956,63.936079478457245,4.734212662184537e-06,-9.320804990178844e-06,-8.760605748411698e-19,9.337168483885285e-20
968,0>>968,SEX_10AE,Sextupole,709.7180270000014,0.272,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,46.515830945182856,-4.498240486801443,87.68535501497692,27.005839804847636,1.2186474365801083,63.946028921388525,2.1989537048558915e-06,-9.320804990178844e-06,-8.506634765650017e-19,9.337168483885285e-20
969,0>>969,D437,Drift,709.7820270000013,0.064,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,47.09347552425336,-4.527456061175163,87.686722426849,26.850229850555188,1.2127580992394054,63.94840563873219,1.6024221854844455e-06,-9.320804990178844e-06,-8.446876887353151e-19,9.337168483885285e-20
970,0>>970,Q10AE,Quadrupole,710.3820270000014,0.6,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,47.35300686261046,4.110723595178887,87.69919900951115,28.35352860612773,-3.8085685626986843,63.970550076123104,-3.975568736772568e-06,-9.103425674364464e-06,-8.340628819982338e-19,-5.763478493462232e-20
971,0>>971,D438,Drift,713.0310000000013,2.648973,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,28.22685744148994,3.109489453848233,87.77171824462523,52.368414006282684,-5.257165742692482,64.03934904436609,-2.8090297555670828e-05,-9.103425674364464e-06,-9.86735871150855e-19,-5.763478493462232e-20
972,0>>972,SK_Q10E,Quadrupole,713.1830000000014,0.152,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,27.290305282243537,3.0520379096149552,87.77719483548199,53.97922686936489,-5.340287303900942,64.0422079257644,-2.9474018258174228e-05,-9.103425674364464e-06,-9.954963584609176e-19,-5.763478493462232e-20
973,0>>973,D439,Drift,713.3670000000013,0.184,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,26.179951907041826,2.982491303437829,87.78407870506484,55.96296683125486,-5.440908141153288,64.04555569056808,-3.114904858225729e-05,-9.103425674364464e-06,-1.006101158888888e-18,-5.763478493462232e-20
974,0>>974,Q10E,Quadrupole,713.9670000000013,0.6,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,26.572475272216526,-3.6696509959168226,87.80741240824194,53.91788489378652,8.674153590617845,64.05620292399882,-3.915896771259229e-05,-1.7935084876196044e-05,-9.639905255825389e-19,1.9621340450232989e-19
975,0>>975,D440,Drift,715.4118500000013,1.44485,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,38.31317280470666,-4.456242717956682,87.85271063808509,31.804078378990358,6.6311075193909215,64.09110112889249,-6.507247509596415e-05,-1.7935084876196044e-05,-6.804915880873475e-19,1.9621340450232989e-19
976,0>>976,HKICK_9AE,Kicker,715.4753500000013,0.0635,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,38.881310829714955,-4.490812793985011,87.85435587866529,30.967629404147242,6.541317281288067,64.09312451439315,-6.62113529856026e-05,-1.7935084876196044e-05,-6.680320369014495e-19,1.9621340450232989e-19
977,0>>977,D441,Drift,715.5436000000013,0.06825,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,39.496842674909175,-4.527968820582388,87.8560974899745,30.081326186447846,6.444810450571219,64.09536066241166,-6.743542252840298e-05,-1.7935084876196044e-05,-6.546404720441656e-19,1.9621340450232989e-19
978,0>>978,DET_10E,Marker,715.5436000000013,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,39.496842674909175,-4.527968820582388,87.8560974899745,30.081326186447846,6.444810450571219,64.09536066241166,-6.743542252840298e-05,-1.7935084876196044e-05,-6.546404720441656e-19,1.9621340450232989e-19
979,0>>979,D442,Drift,715.8886000000014,0.345,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,42.685939638264905,-4.715790493492207,87.86449983657172,25.802710646265396,5.95697372387067,64.1077443229833,-7.362302681069061e-05,-1.7935084876196044e-05,-5.869468474908617e-19,1.9621340450232989e-19
980,0>>980,SEX_09AE,Sextupole,716.1606000000014,0.272,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,45.29160734396687,-4.863870189235601,87.87068598568618,22.66673175899631,5.572360420500961,64.11899169194298,-7.850136989701594e-05,-1.7935084876196044e-05,-5.33576801466228e-19,1.9621340450232989e-19
981,0>>981,D443,Drift,716.2930000000014,0.1324,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,46.5891035580443,-4.935950158781282,87.8735682748078,21.215958142077355,5.385144239007764,64.12502929902104,-8.08759751346243e-05,-1.7935084876196044e-05,-5.075981467101195e-19,1.9621340450232989e-19
982,0>>982,Q09AE,Quadrupole,716.8930000000014,0.6,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,47.35263408424162,3.710258857397041,87.88611070593277,17.21165127112412,1.5308865188317857,64.1570102462624,-8.704737647946496e-05,-2.4479209372689346e-06,-4.157934414884611e-19,1.1259365196581963e-19
983,0>>983,D444,Drift,716.9924000000013,0.0994,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,46.61811562625362,3.6792628527438502,87.88822632406116,16.90923043478039,1.5115766234592507,64.16283685225716,-8.729069982062949e-05,-2.4479209372689346e-06,-4.0460163248305864e-19,1.1259365196581963e-19
984,0>>984,DET_9AE,Marker,716.9924000000013,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,46.61811562625362,3.6792628527438502,87.88822632406116,16.90923043478039,1.5115766234592507,64.16283685225716,-8.729069982062949e-05,-2.4479209372689346e-06,-4.0460163248305864e-19,1.1259365196581963e-19
985,0>>985,D445,Drift,718.9044000000014,1.912,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,33.68858890427133,3.083041918167388,87.93649192894684,11.83914285674035,1.14014282112236,64.29838593207829,-9.19711246526877e-05,-2.4479209372689346e-06,-1.893225699244115e-19,1.1259365196581963e-19
986,0>>986,RF_E1,RFCavity,720.7044000000013,1.8,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,23.599970544908345,2.5217460592564924,88.00037279277969,8.364045813446468,0.7904666473742414,64.4802728381787,-9.637738233812434e-05,-2.4479209372270907e-06,1.3346003613835658e-20,1.12593651963895e-19
987,0>>987,D446,Drift,721.4056000000013,0.7012,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,20.216795402615567,2.3030901391074257,88.0324801558677,7.351011656414479,0.654248351245252,64.5698177036048,-9.809386449930798e-05,-2.4479209372270907e-06,9.229667237091884e-20,1.12593651963895e-19
988,0>>988,RF_E2,RFCavity,723.2056000000013,1.8,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,12.936003447868448,1.74179428019653,88.14401668494098,5.625134704678185,0.3045721774971334,64.85352751133347,-0.00010250012218456464,-2.447920937185247e-06,2.9496524590088777e-19,1.1259365196197037e-19
989,0>>989,D447,Drift,724.3450000000013,1.1394,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,9.37163177969666,1.3864940015059333,88.24768516457597,5.183276140087045,0.08322715951457424,65.06613787826659,-0.00010528928330039351,-2.447920937185247e-06,4.232544529463568e-19,1.1259365196197037e-19
990,0>>990,Q09E,Quadrupole,724.9450000000013,0.6,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,8.601021647353232,-0.06335902473639488,88.31558670355804,4.698958874470341,0.6992945864707032,65.18616356663593,-0.0001116151893415225,-1.87983457563908e-05,4.706468315047823e-19,4.417926117241049e-20
991,0>>991,D448,Drift,724.9644000000013,0.0194,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,8.603523910764459,-0.06562362532680212,88.31784192344566,4.671945506019164,0.6931470862703741,65.19030407117006,-0.00011197987724919648,-1.87983457563908e-05,4.71503909171527e-19,4.417926117241049e-20
992,0>>992,DET_9E,Marker,724.9644000000013,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,8.603523910764459,-0.06562362532680212,88.31784192344566,4.671945506019164,0.6931470862703741,65.19030407117006,-0.00011197987724919648,-1.87983457563908e-05,4.71503909171527e-19,4.417926117241049e-20
993,0>>993,DET_S1A,Marker,724.9644000000013,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,8.603523910764459,-0.06562362532680212,88.31784192344566,4.671945506019164,0.6931470862703741,65.19030407117006,-0.00011197987724919648,-1.87983457563908e-05,4.71503909171527e-19,4.417926117241049e-20
994,0>>994,D449,Drift,725.2882500000013,0.32385,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,8.658271046463613,-0.10342728002800758,88.35537309225559,4.256228291970143,0.5905250275138506,65.2629924641296,-0.00011806772152240364,-1.87983457563908e-05,4.858113629022122e-19,4.417926117241049e-20
995,0>>995,HKICK_9E,Kicker,725.3517500000013,0.0635,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,8.671877003590605,-0.11083976134196943,88.36270142987436,4.182509358717265,0.5704030552086499,65.27804325093864,-0.00011926141647793445,-1.87983457563908e-05,4.886167459866603e-19,4.417926117241049e-20
996,0>>996,D450,Drift,726.2284000000013,0.87665,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,8.955922667801504,-0.21317285967086175,88.4623413506981,3.4259499028588394,0.2926089288881116,65.51175366424965,-0.00013574098628527445,-1.87983457563908e-05,5.273464952934539e-19,4.417926117241049e-20
997,0>>997,ID_S1A#1,Wiggler,727.113,0.8845999999987089,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,9.424412875797374,-0.3164339773137135,88.55877708017303,3.1520033029010235,0.01693718018703866,65.78424595363124,-0.00015237000294135347,-1.87983457563908e-05,5.660662340659798e-19,4.3352785456713056e-20
998,0>>998,SECTOR_1,Marker,727.113,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,9.424412875797374,-0.3164339773137135,88.55877708017303,3.1520033029010235,0.01693718018703866,65.78424595363124,-0.00015237000294135347,-1.87983457563908e-05,5.660662340659798e-19,4.3352785456713056e-20
999,0>>999,ID_S1A#2,Wiggler,727.406,0.2929999999998927,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,9.619864511043644,-0.3506364501482021,88.58955395758306,3.1688595352096556,-0.07446417014553167,65.87708619087358,-0.00015787791824797395,-1.87983457563908e-05,5.787267705548085e-19,4.3066202382672994e-20
1000,0>>1000,LS_1A1_1A2_1A3,Photon_Fork,727.406,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,9.619864511043644,-0.3506364501482021,88.58955395758306,3.1688595352096556,-0.07446417014553167,65.87708619087358,-0.00015787791824797395,-1.87983457563908e-05,5.787267705548085e-19,4.3066202382672994e-20
1001,0>>1001,ID_S1A#3,Wiggler,728.5834000000013,1.1774000000013984,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,10.607365367233394,-0.48807669422802974,88.70637580426188,3.775975769535353,-0.4407700572108233,66.22425921599297,-0.00018001109054157477,-1.87983457563908e-05,6.287275916386633e-19,4.1851328660461813e-20
1002,0>>1002,D451,Drift,729.2789000000014,0.6955,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.34274567590159,-0.5692637927140214,88.76982493968478,4.542079577356631,-0.6607451229779302,66.39299923106742,-0.00019308534001514458,-1.87983457563908e-05,6.578351907220145e-19,4.1851328660461813e-20
1003,0>>1003,GIRDER_1AB_START,Marker,729.2789000000014,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.34274567590159,-0.5692637927140214,88.76982493968478,4.542079577356631,-0.6607451229779302,66.39299923106742,-0.00019308534001514458,-1.87983457563908e-05,6.578351907220145e-19,4.1851328660461813e-20
1004,0>>1004,VX1A,Kicker,729.3551000000014,0.0762,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.430179275202555,-0.5781587702907756,88.77651719644011,4.64461361435853,-0.6848459137923854,66.40959023746488,-0.00019451777396178155,-1.87983457563908e-05,6.610242619659417e-19,4.1851328660461813e-20
1005,0>>1005,D452,Drift,729.4670000000013,0.1119,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.561032880436871,-0.5912210798818359,88.78625166185054,4.801842506548602,-0.720238019988416,66.43328716180498,-0.00019662130885192167,-1.87983457563908e-05,6.657074256430473e-19,4.1851328660461813e-20
1006,0>>1006,DET_S1C,Marker,729.4670000000013,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,11.561032880436871,-0.5912210798818359,88.78625166185054,4.801842506548602,-0.720238019988416,66.43328716180498,-0.00019662130885192167,-1.87983457563908e-05,6.657074256430473e-19,4.1851328660461813e-20
