target,location,coordinate,qx_power,qy_power,qk_power,total_order,coefficient
SEX_25E,entry,pz,0,0,2,2,6.310196751725372e-46
SEX_25E,entry,pz,0,1,1,2,1.2785101335412682e-33
SEX_25E,entry,pz,0,2,0,2,1.851446565101877e-7
SEX_25E,entry,pz,1,0,1,2,1.3032759791766218e-19
SEX_25E,entry,pz,1,1,0,2,-2.905280057095888e-20
SEX_25E,entry,pz,2,0,0,2,1.0220953735056187e-6
SEX_25E,entry,pz,0,0,3,3,2.032079529330027e-61
SEX_25E,entry,pz,0,1,2,3,-1.4580310125180162e-47
SEX_25E,entry,pz,0,2,1,3,-1.979510651292541e-9
SEX_25E,entry,pz,0,3,0,3,-2.855861307609634e-23
SEX_25E,entry,pz,1,0,2,3,5.489757098817125e-35
SEX_25E,entry,pz,1,1,1,3,2.233552725241299e-24
SEX_25E,entry,pz,1,2,0,3,1.5319252531913495e-9
SEX_25E,entry,pz,2,0,1,3,1.8897216273955515e-9
SEX_25E,entry,pz,2,1,0,3,-2.5684862831253912e-23
SEX_25E,entry,pz,3,0,0,3,-1.9031392609520527e-8
SEX_25E,entry,pz,0,0,4,4,6.883118138505498e-77
SEX_25E,entry,pz,0,1,3,4,1.627461964930141e-61
SEX_25E,entry,pz,0,2,2,4,3.112452558630101e-23
SEX_25E,entry,pz,0,3,1,4,-9.79064550317067e-26
SEX_25E,entry,pz,0,4,0,4,1.0431892604613579e-11
SEX_25E,entry,pz,1,0,3,4,2.357166051473657e-50
SEX_25E,entry,pz,1,1,2,4,-3.0532519877140468e-37
SEX_25E,entry,pz,1,2,1,4,-1.237462859131931e-10
SEX_25E,entry,pz,1,3,0,4,2.5520112589833014e-25
SEX_25E,entry,pz,2,0,2,4,1.5919976686243258e-24
SEX_25E,entry,pz,2,1,1,4,-4.702608025849978e-25
SEX_25E,entry,pz,2,2,0,4,-4.7504684779618387e-11
SEX_25E,entry,pz,3,0,1,4,-5.7318824629368074e-11
SEX_25E,entry,pz,3,1,0,4,5.368360876268611e-24
SEX_25E,entry,pz,4,0,0,4,-3.5379148755233235e-11
SEX_25E,exit,x,0,0,0,0,3.36667966709373e-14
SEX_25E,exit,x,0,0,1,1,4.355585322041866e-30
SEX_25E,exit,x,0,1,0,1,2.162146569764256e-20
SEX_25E,exit,x,1,0,0,1,0.0009734407276383211
SEX_25E,exit,x,0,0,2,2,1.2231920450132287e-45
SEX_25E,exit,x,0,1,1,2,1.1808621308091258e-32
SEX_25E,exit,x,0,2,0,2,1.632023471419837e-7
SEX_25E,exit,x,1,0,1,2,2.5255883725091635e-19
SEX_25E,exit,x,1,1,0,2,-9.511960603159538e-21
SEX_25E,exit,x,2,0,0,2,-1.2012763848838693e-5
SEX_25E,exit,x,0,0,3,3,3.938559087867282e-61
SEX_25E,exit,x,0,1,2,3,-9.874034729639166e-47
SEX_25E,exit,x,0,2,1,3,-3.849994148880024e-9
SEX_25E,exit,x,0,3,0,3,6.396747644963855e-23
SEX_25E,exit,x,1,0,2,3,1.0640865661706305e-34
SEX_25E,exit,x,1,1,1,3,2.1102680650315916e-22
SEX_25E,exit,x,1,2,0,3,3.0510475759889293e-8
SEX_25E,exit,x,2,0,1,3,3.6611693409012613e-9
SEX_25E,exit,x,2,1,0,3,9.99474868236982e-22
SEX_25E,exit,x,3,0,0,3,3.01064884398413e-7
SEX_25E,exit,x,0,0,4,4,1.3339071885657461e-76
SEX_25E,exit,x,0,1,3,4,8.732788040876523e-61
SEX_25E,exit,x,0,2,2,4,6.055131327756873e-23
SEX_25E,exit,x,0,3,1,4,1.7978049540398426e-24
SEX_25E,exit,x,0,4,0,4,-3.881823335515908e-11
SEX_25E,exit,x,1,0,3,4,4.568448552828381e-50
SEX_25E,exit,x,1,1,2,4,-4.631971582209602e-36
SEX_25E,exit,x,1,2,1,4,6.055654806688518e-10
SEX_25E,exit,x,1,3,0,4,-1.1702746234559568e-24
SEX_25E,exit,x,2,0,2,4,3.085590866892298e-24
