training_case,evaluation_case,model,target,target_index,x_rmse_um,y_rmse_um,rmse_2d_um,median_2d_um,p90_2d_um,p95_2d_um,p99_2d_um,max_2d_um
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_31W,23,37.03166488057588,17.402681752072393,40.91695902668221,28.044200497630285,65.38737807339945,74.49622754750902,75.93258762997222,76.31977748042777
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_32W,24,24.8577804831418,34.02594635603535,42.138750289630806,30.177856278798224,68.5910602624044,76.10601331103368,84.58915773438005,86.47428196263456
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_33W,25,11.870518889091922,12.055009898249995,16.91840661360264,13.74573451426717,27.95159121819195,29.139542028792295,33.425272146962996,35.54193674615851
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_34W,26,10.460568163378428,14.916545746140196,18.218859000974224,16.497380415419435,26.817612220901594,30.281249232467697,34.274812830345894,43.20294122771528
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_35W,27,41.64961573393589,32.55862744314612,52.86543967249405,28.791346042416862,88.93590079213813,92.29368071285667,97.06539968376929,99.01004850609053
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_36W,28,18.18464269980106,15.291737162006035,23.759597125189313,19.666480032614857,35.97489379231377,42.36073552541774,49.64547044251628,51.107788853707106
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_37W,29,15.395373675677373,13.340164908059874,20.37099728506123,16.55440509883907,30.521233595328518,33.798830252944455,44.71500877036032,55.652764064510485
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_38W,30,14.738318425399012,19.69957132086897,24.60266530753242,20.432193041106864,36.26047574377698,39.49495409988177,49.71372960156542,61.389778341041705
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_39W,31,30.080649405754727,14.915712362814181,33.57564510120602,24.97653148438497,53.58533959593219,60.376398806079806,68.38606795304126,70.13424774313408
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_40W,32,14.314884748474379,16.392994204617665,21.7634138947623,16.393491832037235,32.480105648285615,39.643266061552275,50.405139503888506,51.84738357790798
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_41W,33,30.670079625967823,16.294029154704628,34.729658367993935,23.077182202967364,56.93666220541573,65.19450175221385,69.44036874619431,70.41427487917709
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_42W,34,34.40034506675424,19.092033489847132,39.34322665325262,33.51946173929936,57.020637957043434,64.69797523997325,71.48600415519749,72.80472285653565
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_43W,35,17.432966761830244,31.416481529241636,35.929147523929075,21.010165132663047,61.178835926779996,65.56097044229429,75.5575511846812,75.92568460229893
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_44W,36,13.063916129370213,12.16857171425205,17.85329219500186,14.847959928309347,25.950464177227307,27.75684088554668,35.86476528149718,39.41162701101405
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_45W,37,32.18140898642573,38.84297304717391,50.442240627227115,28.76784338507484,81.98339584459379,91.32636177280528,104.39275660049132,109.91596248825674
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_47W,38,14.012521381291133,26.79958345099026,30.241832428074396,24.59982284836505,47.33006314619987,50.23386848252909,61.09996467539572,65.38977875289771
