case,target,target_index,x_rmse_um,y_rmse_um,rmse_2d_um,median_2d_um,p90_2d_um,p99_2d_um,max_2d_um
time_drift,SEX_32W,24,1430.950638438632,1319.8269895313551,1946.6799973142295,1938.6221072224218,2034.7003778796288,2066.6300546683497,2070.1777965337633
time_drift,SEX_33W,25,1274.5796164308138,1500.6146498212768,1968.8569084316803,1933.1792181615574,2248.440336023201,2270.740594124059,2273.21840057971
time_drift,SEX_34W,26,1442.884709608767,1361.397417583116,1983.763900726282,1959.7423235774027,2132.1265863203193,2153.477893307781,2155.850260750832
time_drift,SEX_35W,27,1512.756118304617,1413.765446493202,2070.5467420867794,2113.6827708433184,2154.200306929735,2162.413858878589,2163.3264757617953
time_drift,SEX_36W,28,1545.0567702642404,1576.2028990326492,2207.173758963778,2242.724969677489,2452.088927136325,2494.816967346656,2499.564527370026
time_drift,SEX_37W,29,1376.3933494042835,1412.3450551332478,1972.0996950062333,1925.6959829441146,2221.3532796681106,2260.208153535057,2264.5253617424955
time_drift,SEX_38W,30,1284.9529513040147,1505.4809456931753,1979.2869839692564,2015.1065318945002,2030.6983301042044,2032.469091756044,2032.665843050693
time_drift,SEX_39W,31,1396.2120213745186,1508.1589552242565,2055.2253995252786,2024.7490365372628,2172.788934963282,2211.4858860946774,2215.785547331499
time_drift,SEX_40W,32,1356.4897815910865,1506.789626745487,2027.4317514601664,2024.162033752214,2194.4607979823186,2232.845957538297,2237.1109752667394
time_drift,SEX_41W,33,1389.761424379503,1590.0413914019884,2111.7927083558457,2103.4843124923927,2181.1909114960913,2193.5648698797695,2194.939754144623
time_drift,SEX_42W,34,1158.8469277559084,1438.0133120863925,1846.8374286078847,1893.5489866996782,2131.7491092249033,2210.9834798372763,2219.787298794207
time_drift,SEX_43W,35,1681.8586984532012,1392.9641718802434,2183.8035318463762,2181.719570080094,2237.664250119535,2251.2836902800746,2252.7969614090234
time_drift,SEX_44W,36,1420.5269580833028,1287.1667158363516,1916.9493976102603,1872.591340618867,2118.137053321434,2179.271293631588,2186.063986999383
time_drift,SEX_45W,37,1404.6217247620527,1412.0169480250977,1991.671170445472,1996.4880973863567,2032.814947663442,2042.8814213442615,2043.9999184199082
time_drift,SEX_47W,38,1318.688425470591,1437.9567670233016,1951.0660745598066,1896.4192531728384,2115.767924896847,2172.7034238048545,2179.0295903501888
time_drift,SEX_47E,39,1510.552569921101,1267.9931938306715,1972.2007519763677,1982.463271511307,2030.5853821332025,2041.8242256205126,2043.0729860079914
time_drift,SEX_45E,40,1302.8878831154873,1496.42294948615,1984.1367089285918,2015.1298653643753,2162.107700484975,2181.145729361931,2183.261065903815
time_drift,SEX_44E,41,1537.8838860835408,1272.6556837542344,1996.1811882861161,2071.284128540687,2201.3993459299218,2226.0390553338448,2228.7768008231697
time_drift,SEX_43E,42,1356.4036059286454,1433.2401269060967,1973.3240999769998,1923.1058562456997,2246.302437893062,2291.2186004888595,2296.209285221726
time_drift,SEX_42E,43,1347.9302728923014,1436.917561384585,1970.1898636413034,1966.0571109938826,2049.065001039074,2069.7514438293456,2072.049937472709
time_drift,SEX_41E,44,1277.506030138956,1654.3163915702796,2090.163720970084,2142.536315403227,2217.288770396338,2227.2039159846718,2228.30559882782
time_drift,SEX_40E,45,1298.4696971265698,1448.5676774993515,1945.3462084297055,1969.4931911336726,2027.7384540821745,2049.332529761583,2051.7318715037395
time_drift,SEX_39E,46,1392.3817845322155,1701.7634550197868,2198.801012083176,2233.7479566756674,2271.6576295783357,2285.942345614689,2287.5295362853954
time_drift,SEX_38E,47,1364.7603434831206,1577.9533338597207,2086.2664065222284,2069.1806196063753,2170.0875777178458,2199.3356778140005,2202.585466713573
time_drift,SEX_37E,48,1366.0535246443717,1630.2104003221664,2126.8963730073615,2139.3658211758366,2259.4819330489704,2303.6052120000327,2308.5077985501507
time_drift,SEX_36E,49,1348.4595047659652,1118.8475390670937,1752.1880183559535,1759.8141238102644,1964.6434371206894,1968.3850951181926,1968.800834895693
time_drift,SEX_35E,50,1519.9892329308032,1186.5274382188054,1928.2672610070554,1906.3027649445348,2201.066952911262,2267.7853273479554,2275.1984800631435
time_drift,SEX_34E,51,1463.7313384566503,1547.4979070173708,2130.0843183787915,2190.3540504551297,2260.868207065583,2287.018670202421,2289.9242772176253
time_drift,SEX_33E,52,1487.8301667034661,1444.0738490313413,2073.4000787134783,2040.8339623406246,2135.6505519087104,2170.820063227871,2174.727786707778
time_drift,SEX_32E,53,1334.870829758802,1597.7318236163646,2081.9767319394873,2041.5725511769328,2266.1357986663384,2316.9438998750657,2322.589244453813
time_drift,SEX_31E,54,1317.3732740926064,1421.6046016471607,1938.151693422849,1913.3233484632885,2095.909640749583,2165.03859625088,2172.71959130658
time_drift,SEX_30E,55,1414.9382195007481,1472.0295943064496,2041.793645674792,1972.5710096221792,2355.1443900057902,2420.4006021537825,2427.6512923924483
time_drift,SEX_29E,56,1563.3836019455725,1474.4345257787652,2148.982423762643,2153.149636561583,2254.0641314898407,2256.3170398271936,2256.5673629757885
time_drift,SEX_28E,57,1405.1050156906115,1370.8536712765838,1963.0486222127563,2046.358600290788,2058.399365170561,2062.862307798662,2063.3581903128957
time_drift,SEX_27E,58,1609.3067698267282,1525.906597503349,2217.714865286876,2175.4689018775307,2395.0134115004603,2446.3561306424667,2452.0608772138007
time_drift,SEX_26E,59,1424.6530437159806,1422.685470674328,2013.3728525628435,1952.3799321676743,2238.559372500525,2308.681869636675,2316.4732582073584
time_drift,SEX_25E,60,1622.8034643745011,1418.2139658557473,2155.184896229131,2141.2217805489736,2258.2575203557303,2279.812819855626,2282.2078531333923
time_drift,SEX_24E,61,1386.5002678522058,1526.332785747545,2062.0559559823055,2060.028865115513,2227.2261897259173,2240.8588423609353,2242.373581542604
time_drift,SEX_23E,62,1602.9658420917947,1462.2395212680508,2169.710558685484,2116.748346618552,2353.6398926565525,2434.3306410197315,2443.2962797267514
time_drift,SEX_22E,63,1359.0251604375833,1400.3062895554242,1951.3603181552294,1964.3468070020117,2062.3145929430075,2065.111567563085,2065.422342520871
time_drift,SEX_21E,64,1466.9752874022747,1537.2366409800493,2124.8795222837016,2132.264709151052,2202.497083428581,2208.563750108937,2209.2378241845317
time_drift,SEX_20E,65,1193.8895243384075,1560.722594174934,1965.0005629243788,1963.9514866729096,1976.6515250630703,1980.2981852834275,1980.7033697523561
time_drift,SEX_19E,66,1429.0533441194714,1430.5619141196591,2022.0536220557426,2090.1703322950343,2131.04124008142,2140.1785229961183,2141.193776653307
time_drift,SEX_18E,67,1300.369935431951,1410.8053734550074,1918.6802158631908,1894.384526433708,2122.275094916502,2175.171168322528,2181.0485098120866
time_drift,SEX_17E,68,1293.191871166172,1557.313293570408,2024.2455162310173,2026.847219694008,2079.950827206245,2088.50481038249,2089.4552529576285
time_drift,SEX_16E,69,1450.7636336524795,1313.2870702906055,1956.8950022218944,1952.3874614155172,2084.4008078826346,2118.7028170539,2122.514151406263
time_drift,SEX_15E,70,1526.935251984048,1479.1029295556991,2125.859059291523,2167.1798702345004,2248.074701435328,2249.1387765341883,2249.2570071007285
time_drift,SEX_14E,71,1323.86620551403,1205.4045450865146,1790.42504657898,1748.0981309820945,1950.6889754272693,2017.8915824625176,2025.3585387997675
time_drift,SEX_13E,72,1601.2505605131637,1377.3806349626145,2112.15074535738,2122.050476769665,2247.266848367517,2269.9980306398174,2272.523717558962
time_drift,SEX_12E,73,1378.563215253346,1215.1617015485135,1837.676385917804,1830.7917580409207,1917.9908784885135,1932.3124936820032,1933.9037842590576
time_drift,SEX_11E,74,1545.8195870939799,1355.68688424713,2056.075174686737,2112.842006522008,2243.620115259679,2292.309325758827,2297.7192380365104
time_drift,SEX_10AE,75,1187.027498490988,1092.2360880680274,1613.0759294750883,1764.8735796023032,1984.0038083951358,2033.1906765271895,2038.6558840974176
time_drift,SEX_09AE,76,968.4636675680317,644.8232478058663,1163.494261399784,857.3937677481044,1675.7498140365462,1728.3425492298304,1734.1861864735288
bpm_noise,SEX_09AW,1,254.3658549186872,363.848326162083,443.94548381469565,377.31275428814365,551.9499889296806,617.7530836245518,625.0645385906487
bpm_noise,SEX_10W,2,899.0638378021013,824.6201297986883,1219.9648121616658,916.9373500041152,1752.378563264393,1808.145264398377,1814.3415645243754
bpm_noise,SEX_10AW,3,331.32143468264235,337.7065371146964,473.0957601692963,477.8633768565487,492.80929081704994,498.50582041317705,499.13876814608005
bpm_noise,SEX_12W,4,198.88830680832737,360.92505715233733,412.09641525436905,239.9743663946029,619.2907358413268,707.1431842115651,716.9045673638138
bpm_noise,SEX_13W,5,851.0206056186148,701.0558807580762,1102.5948572041118,755.4100803331874,1625.144018428709,1840.8202936268958,1864.7843242044723
bpm_noise,SEX_14W,6,331.9899982162192,315.5127727373466,458.00182169508207,353.9439240592697,627.8501764555657,718.8916114937938,729.0073264980415
bpm_noise,SEX_15W,7,621.98663394136,1152.4297727514734,1309.5654828704503,1118.721781868868,1844.7379733264015,1887.9996485468862,1892.8065013491623
bpm_noise,SEX_16W,8,886.4301830653731,299.5533699340882,935.6765952444143,480.82151822579266,1406.6936482591832,1682.4746425360186,1713.116975233445
bpm_noise,SEX_17W,9,1195.7098509743646,744.6770447197573,1408.6397511960567,1440.6718233567574,1841.3082834260458,1895.2421335768129,1901.2347835935648
bpm_noise,SEX_18W,10,307.54343463301706,192.56568778233057,362.85604348963915,285.17468831942847,506.44264029615704,573.8592536040015,581.3499884159843
bpm_noise,SEX_19W,11,680.5782874582184,604.137518297355,910.0378818346236,702.0957085518445,1302.0253082832182,1345.2679911888827,1350.0727337339565
bpm_noise,SEX_20W,12,333.0630061898411,971.372664956188,1026.8864690491841,454.706782001192,1552.7445994531581,1876.7041928138476,1912.699703187258
bpm_noise,SEX_21W,13,361.5463400125357,445.2358739459484,573.5422734418734,573.4795089760221,749.5592268792086,761.0597215671363,762.3375543102394
bpm_noise,SEX_22W,14,562.5537938288211,939.6014836408438,1095.133653492246,547.6093981024699,1623.180880665008,1988.3485740893643,2028.9227622476265
bpm_noise,SEX_23W,15,493.7859761719597,403.63341454628113,637.7652574438225,483.0149918771782,874.6663395807936,992.5770520043935,1005.6782422736825
bpm_noise,SEX_24W,16,214.60983218709987,437.17975317386333,487.01490393676374,375.22859620058887,658.7586664189176,750.1426740678597,760.2964526955201
bpm_noise,SEX_25W,17,624.6224444908833,258.56048749650455,676.0227243637573,410.6416290484559,953.8771856253078,1149.4033895617217,1171.1285233324345
bpm_noise,SEX_26W,18,754.3811945735629,797.6274636992969,1097.8618116928965,717.1443470884192,1620.0381688495258,1817.1833310381323,1839.0883490590888
bpm_noise,SEX_27W,19,603.8531335133438,872.134811576712,1060.7816629343813,263.9239809393448,1562.261523415509,2032.5828770570872,2084.8408052394852
bpm_noise,SEX_28W,20,795.8962101039765,144.46122079477004,808.9003780264837,193.28287420592815,1181.1118710891071,1550.0233903911635,1591.0135592025035
bpm_noise,SEX_29W,21,911.2539006684972,690.8874222116237,1143.551092716794,704.6553262970157,1681.8768252949833,1962.4087101075484,1993.578919531167
bpm_noise,SEX_30W,22,761.4826297773699,976.5713361197246,1238.3647968120392,771.64096658961,1831.568133049726,2094.6998940145186,2123.9367563439405
bpm_noise,SEX_31W,23,911.7472936918792,464.9291759758241,1023.4462693410069,685.6798189161252,1512.1419422437461,1696.1513674888436,1716.5968591827434
bpm_noise,SEX_32W,24,846.5968942484893,567.2031691488489,1019.0415773871474,808.2507476194394,1451.0892672906384,1626.8165220106468,1646.3417725350923
bpm_noise,SEX_33W,25,465.3518120866887,1253.8793199947306,1337.447441256221,1075.3753459170077,1904.736273969487,1980.7694448688692,1989.2175749688006
bpm_noise,SEX_34W,26,1169.9907543201978,768.2449791618664,1399.6709303268972,1558.5143522808744,1670.767720638214,1698.4946493667906,1701.5754192255213
bpm_noise,SEX_35W,27,1076.9658413504687,762.0173096809314,1319.2898861467434,1208.6947547157279,1814.7321539288826,1871.3697034733186,1877.6627645338115
bpm_noise,SEX_36W,28,680.5617589162988,686.6508016010455,966.7748605743762,514.5794699298592,1432.7199216454278,1743.0385340609503,1777.5183798848975
bpm_noise,SEX_37W,29,1014.0384702796545,656.8632488229574,1208.1983888672225,1028.3154183631725,1690.0960746437968,1833.5998390730424,1849.5447017874033
bpm_noise,SEX_38W,30,1194.1052905242805,834.1405900647313,1456.5980807524136,1135.384799528177,2109.584759897901,2231.623818855287,2245.1837142949967
bpm_noise,SEX_39W,31,708.1708065342593,434.19220858234337,830.6797007396993,508.14153408074696,1235.752536466349,1437.0300878461856,1459.3942602217232
bpm_noise,SEX_40W,32,626.2191508387631,518.5971771329582,813.0765382222601,335.7663014915662,1189.263937328483,1517.5355068403235,1554.0101256749729
bpm_noise,SEX_41W,33,853.7857343672075,178.46080980192025,872.2375484030189,244.3623674707973,1278.4034169202816,1658.0961721843216,1700.2842561025486
bpm_noise,SEX_42W,34,368.5849610394942,177.04416755123856,408.9003677772821,342.72128951541924,560.2402642835843,618.096741285685,624.5252387303628
bpm_noise,SEX_43W,35,624.1956690878679,818.5784745124565,1029.41291629899,805.1902663843968,1481.918549823654,1599.3436931450092,1612.3909312918265
bpm_noise,SEX_44W,36,756.1420742764409,730.3441977077474,1051.2628042580275,973.7208007566715,1411.619419359315,1444.8849435598695,1448.5811129154868
bpm_noise,SEX_45W,37,379.7530376440098,711.3075034664882,806.3316526638284,523.0239533262882,1135.244007290962,1360.4796627242174,1385.505846661246
bpm_noise,SEX_47W,38,328.88449197201334,275.24791831775536,428.866442611155,418.9989935889281,558.8482517088993,570.5796497953163,571.8831384715849
bpm_noise,SEX_47E,39,949.2934541511553,602.8561159478129,1124.5414881763654,460.89571928036304,1635.4475875516018,2077.117689125258,2126.1921448556645
bpm_noise,SEX_45E,40,874.127390725703,1143.475015625788,1439.317132037732,1120.0631383972782,2089.3878387378404,2241.6505754828504,2258.5686573434073
bpm_noise,SEX_44E,41,273.08397808810486,417.2962101968705,498.70932027895293,450.1537773407181,676.4072466606565,737.9747898099051,744.8156279375995
bpm_noise,SEX_43E,42,538.9393919246755,652.006201741246,845.912380378243,410.5295924068988,1259.5274577900593,1535.8817100768765,1566.5877381087453
bpm_noise,SEX_42E,43,368.7208343603425,244.14269895654064,442.2224679334726,280.3721821069694,627.0940600488383,751.5244103562748,765.350004834879
bpm_noise,SEX_41E,44,711.7082583079372,499.8473006768889,869.6987805773269,518.3810741558743,1272.997985765107,1499.7418604575164,1524.9356243122288
bpm_noise,SEX_40E,45,505.3593452847047,267.46447939503224,571.7738325637515,312.96997194256244,837.2355666101971,1021.5779501810738,1042.0604372445048
bpm_noise,SEX_39E,46,956.8340100749222,927.2764287326963,1332.4311982685335,590.2431154134072,1980.6075711763729,2444.866200295126,2496.4504924194325
bpm_noise,SEX_38E,47,324.79959458841455,368.2808116579179,491.0453470711369,374.3378785434176,663.9702146900818,765.5454320687496,776.8315673330462
bpm_noise,SEX_37E,48,505.47680181348187,706.9644784466999,869.083178388007,720.880881520598,1212.7913149559768,1290.8363597835132,1299.5080314310173
bpm_noise,SEX_36E,49,653.9005052791908,171.33266821806492,675.9739299729707,266.42366633227175,975.880209920735,1249.0470281378016,1279.398896828587
bpm_noise,SEX_35E,50,497.57698150963756,645.3867420877584,814.9275424176637,582.3053709935274,1167.3481064162272,1363.3882518991218,1385.1704902861102
bpm_noise,SEX_34E,51,270.7746849035919,295.4154416300102,400.7358395977249,389.048278643882,539.2848509744595,545.8256600327284,546.5524165947583
bpm_noise,SEX_33E,52,241.9258432601245,206.40467909371526,318.0110142572139,259.6666078589947,444.0404389884023,471.5810549708243,474.64112341331565
bpm_noise,SEX_32E,53,984.6958079942492,306.812627056749,1031.3873289908652,596.0674464609984,1489.9901584356126,1829.9933983613746,1867.771536130904
bpm_noise,SEX_31E,54,1117.9528550812286,644.0031094705154,1290.1777362797588,1086.6792553573923,1823.9416564964547,1984.4476254085014,2002.2816219542844
bpm_noise,SEX_30E,55,1092.6589604109392,695.9086885523138,1295.4506963095569,1333.8888339694663,1630.5002225259293,1635.467430428462,1636.0193424176323
bpm_noise,SEX_29E,56,192.40572027072378,139.55076157190146,237.68545653487863,251.43195447397824,276.8223477515093,280.38095154684294,280.7763519685467
bpm_noise,SEX_28E,57,309.64376542279524,170.55100837328402,353.5065882304756,314.79205645364755,462.7743754668345,490.6534573182906,493.7511330795635
bpm_noise,SEX_27E,58,736.1581441483038,763.2796745321251,1060.4360776349233,840.1176257227845,1498.6238238593762,1529.054071270179,1532.4352098713794
bpm_noise,SEX_26E,59,233.46878755525452,632.6439081519899,674.3485666065762,351.4839442217883,978.3198863918349,1209.318364336441,1234.9848618858418
bpm_noise,SEX_25E,60,1060.4720164107086,809.9319712326685,1334.3877605909875,1181.4514173926477,1852.181747411002,1913.0745978385855,1919.840470108317
bpm_noise,SEX_24E,61,577.2334263096238,711.465645994159,916.1778178274313,632.6344781710844,1334.1405942877939,1531.5495605163994,1553.483890097356
bpm_noise,SEX_23E,62,927.9242575719023,551.2855485667666,1079.3327493636643,935.3730136703268,1464.7007719199055,1647.0242731768085,1667.2824399831313
bpm_noise,SEX_22E,63,1142.0249353962581,942.6072836040813,1480.7867652603777,1553.1446308438985,1862.4476047700364,1942.5513402275012,1951.4517552783307
bpm_noise,SEX_21E,64,356.4436816153273,390.06328801159606,528.3951805400065,341.336125963346,732.8168549739303,876.8417054916439,892.8444666602788
bpm_noise,SEX_20E,65,411.16640439449446,795.2616976633402,895.2647540661226,498.26861613723383,1318.4025987450768,1581.1250168965105,1610.3163966911145
bpm_noise,SEX_19E,66,861.9626192163056,743.4416725569599,1138.2816336129315,1169.8612628677015,1465.1386250946196,1508.431039850866,1513.2413081571156
bpm_noise,SEX_18E,67,213.9131874390582,185.5368271424708,283.165615826556,246.75525621167023,380.4021944276623,404.1485232815834,406.78700426535244
bpm_noise,SEX_17E,68,1162.0990911552724,833.4249506300321,1430.0599448962205,1224.2535135547537,1978.8390882163221,2078.3936364838755,2089.4552529580483
bpm_noise,SEX_16E,69,590.553070479336,508.3077948394739,779.185307450763,517.4434943456527,1127.1829667903576,1304.2663900782377,1323.9423259991136
bpm_noise,SEX_15E,70,855.0609441766767,554.1849434683911,1018.9456167153247,545.2307102812698,1527.5555731456839,1805.664027697757,1836.5649670924322
bpm_noise,SEX_14E,71,219.36655188138207,691.1769544008108,725.1532709566355,434.8224627354316,1069.5122157451656,1259.573981506494,1280.6919554799751
bpm_noise,SEX_13E,72,195.83793559447818,735.8999233859137,761.5124386753644,318.996828498306,1101.4601703341486,1399.0310369405945,1432.0944665635332
bpm_noise,SEX_12E,73,1189.63975974817,247.87976181495026,1215.1901638390268,1283.5555980897589,1376.5449771063054,1407.5138992360748,1410.9548905838271
bpm_noise,SEX_11E,74,141.7307158378388,217.31085437840852,259.44479806421265,198.1648256374625,351.9706474223134,397.32293349068794,402.36207638717406
bpm_noise,SEX_10AE,75,441.1147440500182,590.017921358686,736.6840333160055,184.41269592498733,1093.0536976763483,1406.9912965420745,1441.8732519716
bpm_noise,SEX_09AE,76,684.758605600926,878.4558349649147,1113.8128217651429,706.6309878258792,1608.864350209524,1944.986975854938,1982.3339342599843
