source_target_index,source_target,observation_index,observation_sextupole,observation_plane,kick_px_response,kick_py_response,bump_x_response_m_per_m,bump_y_response_m_per_m,normal_source_response,skew_source_response,k2_bx_center_x_response,k2_bx_center_y_response,k2_by_center_x_response,k2_by_center_y_response
12,SEX_20W,51,SEX_34E,x,5.001390025757537,1.0574125305091243e-14,0.030686523348826267,1.8082192155145154e-15,-1.3603780870060502,2.8761620829848183e-15,1.360378087006052,-2.8761620829840583e-15,-2.8761620829677273e-15,-1.3603780870060491
12,SEX_20W,51,SEX_34E,y,2.749682934710273e-14,6.881769602013959,-1.560651836857012e-15,-0.17974244972966902,-7.479137582411943e-15,1.8718413317477969,7.479137582413003e-15,-1.8718413317477993,-1.8718413317477953,-7.479137582435451e-15
12,SEX_20W,52,SEX_33E,x,0.6544616845530173,-1.7203228189737785e-15,0.02434816131892975,7.692776303038689e-16,-0.17801357819842073,-4.679278067608678e-16,0.17801357819842098,4.679278067609684e-16,4.679278067631036e-16,-0.1780135781984206
12,SEX_20W,52,SEX_33E,y,4.625259808925533e-14,12.619243254532185,-2.472858053252886e-15,-0.3062667443446299,-1.2580706680277451e-14,3.4324341652327544,1.2580706680279396e-14,-3.432434165232759,-3.4324341652327517,-1.2580706680320559e-14
12,SEX_20W,53,SEX_32E,x,-6.149105579119994,-1.759406036625445e-14,0.042979679896989115,-4.280442081035529e-16,1.6725567175206386,-4.785584419621211e-15,-1.6725567175206408,4.785584419620278e-15,4.7855844196001966e-15,1.6725567175206373
12,SEX_20W,53,SEX_32E,y,2.2361327619908817e-14,6.818006445262376,-1.0725313281282751e-15,-0.15037151775155233,-6.082281112615198e-15,1.8544977531113664,6.0822811126162474e-15,-1.8544977531113689,-1.854497753111365,-6.082281112638489e-15
12,SEX_20W,54,SEX_31E,x,-5.454882703138023,-1.1941409678645678e-14,0.02375972079389252,-1.0278664829919137e-15,1.4837280952535423,-3.2480634325916246e-15,-1.4837280952535443,3.2480634325907955e-15,3.2480634325729838e-15,1.4837280952535412
12,SEX_20W,54,SEX_31E,y,1.8081890100074624e-14,7.226624558336091,-5.717796646403978e-16,-0.12707015352109866,-4.918274107220298e-15,1.965641879867417,4.918274107221409e-15,-1.9656418798674196,-1.9656418798674153,-4.918274107244986e-15
12,SEX_20W,55,SEX_30E,x,-9.70054656594089,-1.2794514530779112e-14,0.03395329089368149,-2.797395029869632e-15,2.638548665935922,-3.4801079523719186e-15,-2.6385486659359256,3.4801079523704415e-15,3.4801079523387707e-15,2.63854866593592
12,SEX_20W,55,SEX_30E,y,-4.477628944240857e-15,1.0156618418302217,3.9551205635572493e-16,0.008785291918366809,1.217915072833513e-15,0.2762600209778203,-1.2179150728333594e-15,-0.2762600209778207,-0.2762600209778201,1.2179150728300416e-15
12,SEX_20W,56,SEX_29E,x,0.2416175246020451,4.525819965500815e-15,0.006697789945530025,-4.116606069638879e-16,-0.06571996669175627,1.231023030616222e-15,0.06571996669175635,-1.2310230306161866e-15,-1.2310230306153954e-15,-0.06571996669175621
12,SEX_20W,56,SEX_29E,y,-4.1226702599010704e-14,-5.6806982132051616,2.290514710223848e-15,0.20062451392074823,1.1213663106930912e-14,-1.5451499139918041,-1.1213663106931794e-14,1.5451499139918061,1.545149913991803,1.1213663106950311e-14
12,SEX_20W,57,SEX_28E,x,11.482154856982698,2.6438769149314838e-14,-0.003814650255234059,1.5761067795876053e-15,-3.123146121099294,7.191345208613637e-15,3.123146121099298,-7.191345208611892e-15,-7.191345208574397e-15,-3.1231461210992917
12,SEX_20W,57,SEX_28E,y,-1.5606195244194663e-14,-3.4622753677708786,1.2917982469822565e-15,0.08935662479891286,4.244885106420949e-15,-0.9417389000336791,-4.2448851064214835e-15,0.9417389000336803,0.9417389000336783,4.244885106432775e-15
12,SEX_20W,58,SEX_27E,x,4.819816034269086,7.927132903913032e-15,0.00336077296944607,9.855981153321988e-16,-1.3109899613211915,2.156180149864345e-15,1.3109899613211933,-2.1561801498636113e-15,-2.156180149847875e-15,-1.3109899613211904
12,SEX_20W,58,SEX_27E,y,-5.540096303102474e-15,-5.421628944235068,1.8169450412776263e-15,0.07479807983116132,1.5069061944438731e-15,-1.4746830728319387,-1.5069061944447034e-15,1.4746830728319407,1.4746830728319376,1.5069061944623966e-15
12,SEX_20W,59,SEX_26E,x,2.8472839026220793,-8.823968089420679e-15,0.02981685490584561,1.6028081497280785e-15,-0.7744612215132056,-2.400119320322425e-15,0.7744612215132066,2.400119320322863e-15,2.4001193203321516e-15,-0.7744612215132051
12,SEX_20W,59,SEX_26E,y,1.3419349195917801e-14,0.6680397033586152,-3.283192392600768e-16,-0.04320930716260312,-3.650062981289642e-15,0.18170679931354333,3.650062981289748e-15,-0.18170679931354358,-0.1817067993135432,-3.650062981291922e-15
12,SEX_20W,60,SEX_25E,x,-2.759213335996441,-1.0044367913000275e-14,0.019498578920526435,-1.7982045692257346e-16,0.750506027391032,-2.732068072336075e-15,-0.750506027391033,2.7320680723356568e-15,2.7320680723266452e-15,0.7505060273910314
12,SEX_20W,60,SEX_25E,y,5.543910280765518e-14,9.063584380689578,-3.413451052529246e-15,-0.24751851437788439,-1.507943596368221e-14,2.4652949515475653,1.5079435963683615e-14,-2.4652949515475684,-2.4652949515475635,-1.5079435963713166e-14
12,SEX_20W,61,SEX_24E,x,-13.66470035537939,-1.884342774856915e-14,0.04432781338605876,-2.896103618029653e-15,3.7167984966631944,-5.125412347610809e-15,-3.7167984966631993,5.1254123476087285e-15,5.125412347564115e-15,3.7167984966631913
12,SEX_20W,61,SEX_24E,y,1.2780963600263458e-14,3.6455019163374422,-1.299664427508107e-15,-0.07969326674598487,-3.4764220992716607e-15,0.9915765212437844,3.4764220992722224e-15,-0.9915765212437857,-0.9915765212437836,-3.476422099284114e-15
12,SEX_20W,62,SEX_23E,x,-2.1720044466161186,3.533380535258592e-15,0.010294501273440382,-1.0173661110786353e-15,0.5907852094795844,9.61079505590337e-16,-0.5907852094795851,-9.610795055906702e-16,-9.610795055977577e-16,0.5907852094795839
12,SEX_20W,62,SEX_23E,y,-3.267745139450706e-14,1.1978598130213385,-2.0185813211758354e-16,0.050756821385495775,8.888266779305921e-15,0.3258178691418041,-8.88826677930575e-15,-0.32581786914180455,-0.32581786914180383,8.888266779301822e-15
12,SEX_20W,63,SEX_22E,x,6.582838998128887,3.024517759633709e-14,-0.00121975656268547,-2.850198746774993e-16,-1.7905322074910575,8.22668830620369e-15,1.79053220749106,-8.226688306202696e-15,-8.226688306181192e-15,-1.7905322074910561
12,SEX_20W,63,SEX_22E,y,-2.6178589221141738e-14,-1.768941454274242,7.604096441148087e-16,0.07819891402045771,7.120576268150553e-15,-0.4811520755625939,-7.120576268150832e-15,0.48115207556259454,0.4811520755625935,7.12057626815659e-15
12,SEX_20W,64,SEX_21E,x,4.228449108178868,9.136177350687648e-15,0.0016486947478342312,6.515454466679486e-16,-1.150138157424652,2.4850402393870407e-15,1.1501381574246536,-2.4850402393863978e-15,-2.4850402393725907e-15,-1.1501381574246512
12,SEX_20W,64,SEX_21E,y,-5.532601177210841e-14,-7.938222192128496,3.02635493064731e-15,0.2228876899109035,1.504867520201349e-14,-2.159196436258951,-1.504867520201472e-14,2.1591964362589535,2.159196436258949,1.5048675202040602e-14
12,SEX_20W,65,SEX_20E,x,5.023139335731852,-1.2542214107947988e-14,0.018400275110467955,2.440267674062392e-15,-1.3662938993190636,-3.411482237361853e-15,1.3662938993190654,3.4114822373626254e-15,3.4114822373790135e-15,-1.3662938993190625
12,SEX_20W,65,SEX_20E,y,-2.5373598982485018e-14,-5.540966961820118,2.042851203000178e-15,0.13213480822063534,6.901618923235925e-15,-1.507143013615072,-6.901618923236781e-15,1.507143013615074,1.507143013615071,6.9016189232548524e-15
12,SEX_20W,66,SEX_19E,x,-0.6026769797015845,-1.5777757622037233e-14,0.020473578238113077,9.063765638947918e-16,0.163928138478831,-4.291550073194128e-15,-0.16392813847883123,4.291550073194041e-15,4.291550073192066e-15,0.16392813847883086
12,SEX_20W,66,SEX_19E,y,-2.0302332547489066e-14,-9.450898207971118,3.3647803539304113e-15,0.18504179216178082,5.522234452917026e-15,-2.5706443125681444,-5.522234452918477e-15,2.570644312568148,2.5706443125681426,5.522234452949314e-15
12,SEX_20W,67,SEX_18E,x,-7.141087701774046,-4.406839363109395e-14,0.05303084730138535,5.32606371903296e-16,1.9423758548825405,-1.1986603067657555e-14,-1.9423758548825432,1.1986603067656481e-14,1.1986603067633147e-14,1.942375854882539
12,SEX_20W,67,SEX_18E,y,6.8123242876125845e-15,-0.5908609021221491,1.771409075219112e-16,-0.0037207242997590174,-1.8529522062306233e-15,-0.16071416537722458,1.8529522062305353e-15,0.1607141653772248,0.16071416537722447,-1.852952206228603e-15
12,SEX_20W,68,SEX_17E,x,-3.7964332531912586,-1.1932775797070798e-14,0.017314608299900884,-5.727107889711001e-16,1.0326298448680225,-3.2457150168032575e-15,-1.0326298448680238,3.245715016802682e-15,3.2457150167902835e-15,1.0326298448680216
12,SEX_20W,68,SEX_17E,y,5.839807812662925e-14,12.507780278878343,-4.581144326923195e-15,-0.30474676482436136,-1.588427725044316e-14,3.4021162358549097,1.5884277250445093e-14,-3.402116235854914,-3.402116235854907,-1.5884277250485884e-14
12,SEX_20W,69,SEX_16E,x,-4.912456736884058,2.1244589673146474e-14,0.007590163883476969,-3.0308219937996683e-15,1.3361882324324639,5.778528391095841e-15,-1.3361882324324657,-5.7785283910965994e-15,-5.778528391112621e-15,1.3361882324324628
12,SEX_20W,69,SEX_16E,y,1.7280740782592852e-14,5.817972544407301,-2.090211241077903e-15,-0.12739892383888288,-4.700361492865256e-15,1.5824885320787858,4.700361492866151e-15,-1.5824885320787878,-1.5824885320787845,-4.700361492885131e-15
12,SEX_20W,70,SEX_15E,x,0.7194997634162901,1.905654608400842e-14,4.909215273601886e-7,-9.279880718619749e-16,-0.19570393564923091,5.183380534850291e-15,0.19570393564923116,-5.183380534850188e-15,-5.183380534847829e-15,-0.19570393564923078
12,SEX_20W,70,SEX_15E,y,-1.1289788160674756e-14,5.2919863181442715,-1.7900113877993532e-15,-0.0770120466942068,3.070822379703534e-15,1.439420278535242,-3.0708223797027292e-15,-1.439420278535244,-1.4394202785352408,3.0708223796854496e-15
12,SEX_20W,71,SEX_14E,x,9.649221837891442,4.089468166538899e-14,0.0037143590231234758,9.753666190428858e-16,-2.6245883399064724,1.1123353412985805e-14,2.624588339906476,-1.1123353412984346e-14,-1.1123353412952828e-14,-2.6245883399064702
12,SEX_20W,71,SEX_14E,y,-2.5397349802968725e-14,-1.568329071872868,6.516638404872454e-16,0.06520883025658353,6.908079146407494e-15,-0.4265855075494201,-6.908079146407743e-15,0.42658550754942065,0.42658550754941976,6.908079146412847e-15
12,SEX_20W,72,SEX_13E,x,4.381925855094245,9.872356569796228e-15,0.12639180737175815,-1.1524941584185397e-15,-1.1918838325856347,2.685280986984574e-15,1.1918838325856362,-2.6852809869839082e-15,-2.6852809869696e-15,-1.1918838325856338
12,SEX_20W,72,SEX_13E,y,-6.44890220809987e-14,-9.01683381462856,3.4030839808248047e-15,0.2547442227074631,1.7541014006031647e-14,-2.4525787975789686,-1.7541014006033048e-14,2.4525787975789717,2.452578797578967,1.7541014006062444e-14
12,SEX_20W,73,SEX_12E,x,1.263356658007699,-3.032173498423445e-14,-0.41844450697177443,5.985537890754494e-16,-0.3436330109780941,-8.247511915711772e-15,0.34363301097809457,8.247511915711976e-15,8.247511915716082e-15,-0.34363301097809384
12,SEX_20W,73,SEX_12E,y,-3.0237461548924944e-14,-6.474129408156288,2.4264783797482384e-15,0.16227954898360702,8.224589541307585e-15,-1.7609631990185104,-8.224589541308585e-15,1.7609631990185128,1.760963199018509,8.2245895413297e-15
12,SEX_20W,74,SEX_11E,x,-4.217175600472418,-1.7720766197458745e-14,-0.21625231499956252,1.151480544045097e-15,1.1470717633284977,-4.820048405708779e-15,-1.1470717633284992,4.820048405708141e-15,4.820048405694366e-15,1.1470717633284968
12,SEX_20W,74,SEX_11E,y,-3.169502775404317e-14,-13.92379769657571,5.049300468132131e-15,0.30614101178213615,8.621047549099744e-15,-3.7872729734685935,-8.621047549101881e-15,3.7872729734685984,3.7872729734685904,8.621047549147312e-15
12,SEX_20W,75,SEX_10AE,x,-12.25708721838693,-2.1167309575777844e-14,-0.13582075140474933,2.517577815415999e-15,3.333927723401245,-5.757508204611574e-15,-3.3339277234012497,5.757508204609709e-15,5.7575082045696885e-15,3.3339277234012425
12,SEX_20W,75,SEX_10AE,y,-1.446737259869067e-14,-10.400902501606197,3.901026028516974e-15,0.21493103611247666,3.935125346843863e-15,-2.8290454804368856,-3.935125346845457e-15,2.829045480436889,2.8290454804368834,3.935125346879398e-15
12,SEX_20W,76,SEX_09AE,x,-10.321116811783455,-1.2217850662942378e-14,0.03717499545391603,1.3567448278520455e-15,2.8073437728051,-3.323255380320327e-15,-2.8073437728051034,3.3232553803187546e-15,3.323255380285059e-15,2.8073437728050976
12,SEX_20W,76,SEX_09AE,y,-7.789661524488327e-15,-9.579950125389555,3.761007593401648e-15,0.18712942461728443,2.118787934660825e-15,-2.605746434105959,-2.1187879346622916e-15,2.6057464341059626,2.605746434105957,2.1187879346935566e-15
13,SEX_21W,1,SEX_09AW,x,-4.175217676625345,7.14093315773022e-15,0.07905055471150979,-7.662681568844337e-16,1.135659208042094,1.9423338189026198e-15,-1.1356592080420944,-1.9423338189115095e-15,-1.9423338189053753e-15,1.1356592080420977
13,SEX_21W,1,SEX_09AW,y,-6.837841592301747e-15,-7.916452741224034,2.5203171830743886e-15,0.6534137612934432,1.8598929131060753e-15,-2.1532751456129375,-1.85989291312293e-15,2.1532751456129384,2.1532751456129446,1.859892913111294e-15
13,SEX_21W,2,SEX_10W,x,-3.5290307843555,8.945835380265196e-15,-0.22762692515458455,-6.355095983680873e-16,0.9598963733446961,2.4332672234321333e-15,-0.9598963733446966,-2.4332672234396476e-15,-2.4332672234344652e-15,0.9598963733446993
13,SEX_21W,2,SEX_10W,y,-9.908301076351388e-15,-11.707464828716528,2.8942797968439965e-15,0.9337178347973324,2.6950578927675777e-15,-3.184430433410896,-2.6950578927925037e-15,3.1844304334108973,3.1844304334109066,2.695057892775295e-15
13,SEX_21W,3,SEX_10AW,x,-5.391902560404792,1.8865169285244257e-14,-1.6430070052994021,-4.655680079620767e-16,1.4665974964301034,5.131326045586438e-15,-1.466597496430104,-5.13132604559792e-15,-5.131326045590005e-15,1.4665974964301083
13,SEX_21W,3,SEX_10AW,y,-1.1250265253695804e-14,-10.59061523728407,3.1479900838241288e-15,0.6068807737711075,3.060072149005259e-15,-2.8806473445412673,-3.0600721490278075e-15,2.8806473445412686,2.880647344541277,3.060072149012242e-15
13,SEX_21W,4,SEX_12W,x,4.432870892021977,-1.7868997178618516e-14,-0.7711392537602193,1.85039423659752e-15,-1.2057408826299778,-4.860367232584237e-15,1.2057408826299783,4.860367232593676e-15,4.860367232587172e-15,-1.2057408826299818
13,SEX_21W,4,SEX_12W,y,-1.7892209218839396e-14,-13.24176135452441,1.8140411237152655e-15,0.24860124297022185,4.866680907524316e-15,-3.6017590884306396,-4.8666809075525096e-15,3.6017590884306414,3.6017590884306516,4.866680907533051e-15
13,SEX_21W,5,SEX_13W,x,1.4314211588085226,-9.264202194441966e-15,0.6876440251784032,1.839828021434802e-16,-0.38934655519591815,-2.519862996888215e-15,0.3893465551959183,2.5198629968912634e-15,2.5198629968891654e-15,-0.38934655519591943
13,SEX_21W,5,SEX_13W,y,-3.710905220397299e-14,-25.566562218734177,2.44913127243549e-15,0.1649581882268993,1.0093662199480653e-14,-6.954104923495697,-1.0093662199535088e-14,6.9541049234956995,6.95410492349572,1.0093662199497519e-14
13,SEX_21W,6,SEX_14W,x,0.31383830080240394,-2.0652160132613944e-14,2.346351019950963,-8.40330968269677e-16,-0.08536401781825388,-5.617387556070993e-15,0.08536401781825392,5.6173875560716636e-15,5.617387556071219e-15,-0.08536401781825416
13,SEX_21W,6,SEX_14W,y,-1.695088881579405e-14,-11.320406347614373,8.620808921123106e-16,-0.07907958183002804,4.610641757895982e-15,-3.0791505265511097,-4.6106417579200846e-15,3.079150526551111,3.07915052655112,4.61064175790345e-15
13,SEX_21W,7,SEX_15W,x,-2.1304805990032047,-1.0303648857921469e-15,0.6711138613086347,-9.23354663259711e-16,0.5794907229288717,-2.80259248935464e-16,-0.5794907229288719,2.8025924893092843e-16,2.802592489340622e-16,0.5794907229288736
13,SEX_21W,7,SEX_15W,y,-1.713730244629691e-14,-10.403820861987658,1.529182880916331e-16,-0.518853111420212,4.66134626539276e-15,-2.8298392744606433,-4.661346265414912e-15,2.8298392744606446,2.8298392744606526,4.661346265399626e-15
13,SEX_21W,8,SEX_16W,x,-5.5272451242034535,8.751208697624677e-15,-0.0653578117733721,-1.8234398753766613e-15,1.5034106737833395,2.3803287657539124e-15,-1.5034106737833401,-2.380328765765681e-15,-2.3803287657575593e-15,1.5034106737833446
13,SEX_21W,8,SEX_16W,y,-2.94316093509171e-15,-0.3265155867237537,-3.3294437198489734e-16,-0.4632052900536697,8.005397743449451e-16,-0.08881223958886102,-8.005397743456407e-16,0.08881223958886106,0.08881223958886131,8.005397743451627e-16
13,SEX_21W,9,SEX_17W,x,-0.06319409992297192,4.941867190585052e-15,-0.7638410600921246,2.223591999831458e-16,0.017188795179048366,1.3441878758391343e-15,-0.017188795179048373,-1.3441878758392694e-15,-1.3441878758391804e-15,0.017188795179048425
13,SEX_21W,9,SEX_17W,y,5.4970531999024186e-15,8.023526917780309,-1.2216955039547784e-15,-1.032207287944634,-1.495198470373458e-15,2.182399321636244,1.4951984703905404e-15,-2.182399321636245,-2.182399321636251,-1.4951984703787457e-15
13,SEX_21W,10,SEX_18W,x,4.564872298615937,1.2502195300388493e-14,-2.324297308110326,1.6569094853892962e-15,-1.2416452652235348,3.4005971217056705e-15,1.2416452652235352,-3.4005971216959537e-15,-3.4005971217026764e-15,-1.241645265223539
13,SEX_21W,10,SEX_18W,y,5.9274917466554854e-15,4.431568507491122,-7.679429073050578e-16,0.007528432302115732,-1.612277755090292e-15,1.2053866340375854,1.6122777550997275e-15,-1.2053866340375858,-1.2053866340375894,-1.6122777550932152e-15
13,SEX_21W,11,SEX_19W,x,2.653402653824711,2.6790190372102377e-15,-0.6124963563303043,7.701728256580087e-16,-0.7217255218403215,7.286931781211847e-16,0.7217255218403218,-7.28693178115536e-16,-7.286931781194401e-16,-0.7217255218403239
13,SEX_21W,11,SEX_19W,y,1.2596910884461261e-14,6.5755186561074845,-1.2812388015417242e-15,0.7538994968759514,-3.426359760573463e-15,1.788541074461236,3.426359760587464e-15,-1.788541074461237,-1.788541074461242,-3.426359760577804e-15
13,SEX_21W,12,SEX_20W,x,4.072710186675673,-3.3098388601887835e-16,0.4403834070883824,1.2959942473962896e-15,-1.107777170775783,-9.002761699713491e-17,1.1077771707757835,9.00276170058056e-17,9.002761699981671e-17,-1.1077771707757869
13,SEX_21W,12,SEX_20W,y,2.909338769774375e-15,-1.4126850949235576,-3.764538139313642e-16,0.5393485682447068,-7.913401453786301e-16,-0.3842503458192077,7.91340145375623e-16,0.38425034581920786,0.38425034581920897,-7.913401453777026e-16
13,SEX_21W,13,SEX_21W,x,-0.40100290027066954,-3.744231302764317e-15,1.0000000000000004,2.42061508854695e-27,0.10907278887362212,-1.0184309143518943e-15,-0.10907278887362216,1.018430914351041e-15,1.0184309143516335e-15,0.10907278887362248
13,SEX_21W,13,SEX_21W,y,-2.2656483143944766e-15,-10.293688876598782,-7.827077901602879e-27,1.0000000000000033,6.162563415152977e-16,-2.7998833744348692,-6.16256341537213e-16,2.7998833744348706,2.7998833744348786,6.162563415220772e-16
13,SEX_21W,14,SEX_22W,x,2.8385074495694624,-1.475319074558123e-14,2.4144701648164117,-7.265799432616754e-16,-0.7720740262828938,-4.012867882798095e-15,0.7720740262828941,4.01286788280414e-15,4.012867882799977e-15,-0.7720740262828963
13,SEX_21W,14,SEX_22W,y,-5.657298247412351e-15,-0.08807733376709947,9.13864707712629e-16,0.40910109352857377,1.5387851232961596e-15,-0.023957034784651058,-1.5387851232963478e-15,0.02395703478465107,0.023957034784651138,1.5387851232962227e-15
13,SEX_21W,15,SEX_23W,x,1.8010717848651367,-3.3058734137028914e-15,0.12075252810660245,-3.5751140558501886e-16,-0.4898915254833172,-8.991975685271866e-16,0.48989152548331744,8.991975685310214e-16,8.991975685283754e-16,-0.4898915254833188
13,SEX_21W,15,SEX_23W,y,-1.6037695319181458e-14,8.843817082282651,2.928161306566518e-15,0.4216914016570724,4.362253126817357e-15,2.4055182463808813,-4.36225312679853e-15,-2.405518246380882,-2.4055182463808893,4.3622531268115485e-15
13,SEX_21W,16,SEX_24W,x,2.889531877357075,9.056636812117272e-15,-2.2137794575627074,-2.0236517035202517e-16,-0.7859526706411244,2.463405212895898e-15,0.7859526706411247,-2.4634052128897478e-15,-2.463405212894004e-15,-0.7859526706411271
13,SEX_21W,16,SEX_24W,y,-3.148754399275359e-15,7.135399226655245,8.645757613353533e-16,-0.2405681937867752,8.564611966028976e-16,1.9408285896502269,-8.56461196587707e-16,-1.9408285896502278,-1.9408285896502333,8.564611965982025e-16
13,SEX_21W,17,SEX_25W,x,-1.128398156231832,5.520932929474228e-15,-0.5467326439566627,2.766078075709286e-16,0.3069242984950583,1.50169375681699e-15,-0.3069242984950584,-1.501693756819393e-15,-1.501693756817738e-15,0.3069242984950593
13,SEX_21W,17,SEX_25W,y,1.6341226197185101e-15,15.498573142265906,7.663132018277992e-16,-1.0294943184195593,-4.444813525634348e-16,4.215611894696327,4.444813525964309e-16,-4.215611894696329,-4.215611894696341,-4.444813525736407e-16
13,SEX_21W,18,SEX_26W,x,-6.0879859522827955,1.7966327312564402e-14,0.2760122587565713,4.32454928774832e-16,1.6559321790209205,4.886841029017518e-15,-1.6559321790209212,-4.8868410290304814e-15,-4.886841029021543e-15,1.655932179020926
13,SEX_21W,18,SEX_26W,y,3.897083765630668e-15,0.9458481606832674,-9.656641656677562e-16,-0.3292226299125568,-1.0600067842515418e-15,0.25727069970584876,1.060006784253556e-15,-0.25727069970584887,-0.2572706997058496,-1.0600067842521682e-15
13,SEX_21W,19,SEX_27W,x,-1.5365310697451613,1.1459094717678943e-15,0.7940806557076798,-1.3175294000507695e-16,0.4179364509706839,3.116873763208673e-16,-0.41793645097068405,-3.1168737632413865e-16,-3.1168737632188e-16,0.41793645097068527
13,SEX_21W,19,SEX_27W,y,1.1274436890527324e-14,-10.993481803276724,-3.851597146865872e-15,-0.14496562104090382,-3.0666468342234323e-15,-2.9902270504912694,3.0666468342000288e-15,2.9902270504912707,2.990227050491279,-3.0666468342162044e-15
13,SEX_21W,20,SEX_28W,x,0.7707736315624993,-1.7764284209625353e-14,2.07652149345548,-8.324421654670009e-16,-0.20965042778499984,-4.831885305018096e-15,0.20965042778499993,4.8318853050197394e-15,4.831885305018619e-15,-0.20965042778500054
13,SEX_21W,20,SEX_28W,y,4.049891382897066e-15,-10.105755977258395,-1.6812231672267448e-15,0.24066313619905594,-1.101570456148002e-15,-2.7487656258142836,1.1015704561264876e-15,2.748765625814285,2.748765625814293,-1.1015704561413521e-15
13,SEX_21W,21,SEX_29W,x,2.123308313885265,-1.2113459840670688e-14,0.2725255966363098,-2.9146093424523483e-16,-0.5775398613767921,-3.2948610766624276e-15,0.5775398613767924,3.2948610766669497e-15,3.2948610766638365e-15,-0.577539861376794
13,SEX_21W,21,SEX_29W,y,2.747240640306702e-15,-22.404014930013993,-1.869410580080181e-15,0.9054095332779322,-7.47249454163423e-16,-6.093892060963807,7.472494541157259e-16,6.093892060963809,6.093892060963827,-7.472494541486745e-16
13,SEX_21W,22,SEX_30W,x,5.850415649415005,-3.2910558816629916e-14,-1.1541854116638328,5.422728294143034e-16,-1.5913130566408815,-8.951671998123337e-15,1.5913130566408822,8.951671998135798e-15,8.951671998127218e-15,-1.5913130566408868
13,SEX_21W,22,SEX_30W,y,-1.7618407045648035e-15,-5.369700597824426,4.602276840425741e-16,0.42381383526428784,4.792206716416265e-16,-1.460558562608244,-4.792206716530586e-16,1.4605585626082447,1.460558562608249,4.792206716451636e-16
13,SEX_21W,23,SEX_31W,x,0.7993450739521981,-5.405808158593704e-15,-0.8331606004594324,3.853031972693693e-16,-0.2174218601149979,-1.4703798191374876e-15,0.21742186011499798,1.47037981913919e-15,1.4703798191380189e-15,-0.21742186011499862
13,SEX_21W,23,SEX_31W,y,-7.595322295436897e-15,1.932612760811157,3.0804152685225047e-15,0.5575855905920151,2.0659276643588364e-15,0.5256706709406347,-2.065927664354723e-15,-0.5256706709406349,-0.5256706709406365,2.0659276643575707e-15
13,SEX_21W,24,SEX_32W,x,-3.170144241359369,1.53403380905299e-14,-1.157534099396031,7.453288845642164e-16,0.8622792336497485,4.172571960624134e-15,-0.8622792336497488,-4.172571960630885e-15,-4.172571960626235e-15,0.8622792336497513
13,SEX_21W,24,SEX_32W,y,-6.473610559268317e-15,7.908847273232823,2.7162268816523853e-15,0.19437286830039396,1.7608220721209824e-15,2.151206458319328,-1.7608220721041456e-15,-2.151206458319329,-2.151206458319335,1.760822072115781e-15
13,SEX_21W,25,SEX_33W,x,-4.1986903325633875,2.1786796695711942e-14,-0.20387715915046384,3.21023908545998e-16,1.1420437704572415,5.926008701233649e-15,-1.142043770457242,-5.92600870124259e-15,-5.926008701236433e-15,1.1420437704572453
13,SEX_21W,25,SEX_33W,y,-1.158390288346802e-14,20.951434232466646,4.920087514983734e-15,0.03571511392407483,3.1508215843033016e-15,5.698790111230928,-3.1508215842586982e-15,-5.698790111230931,-5.698790111230947,3.150821584289518e-15
13,SEX_21W,26,SEX_34W,x,-7.522582909718403,4.5918424306789396e-14,0.289379457803352,2.634392701860974e-16,2.0461425514434057,1.2489811411446717e-14,-2.0461425514434066,-1.2489811411462739e-14,-1.248981141145171e-14,2.0461425514434124
13,SEX_21W,26,SEX_34W,y,-8.255957447069727e-15,15.269186669185899,2.8339635686108256e-15,-0.11431602005342432,2.2456204256029657e-15,4.153218774018565,-2.2456204255704596e-15,-4.153218774018566,-4.153218774018579,2.24562042559292e-15
13,SEX_21W,27,SEX_35W,x,-2.8637887555204937,2.3126762300585143e-14,0.6564338102580101,-1.6297960456546116e-16,0.7789505415015744,6.290479345759159e-15,-0.7789505415015747,-6.2904793457652595e-15,-6.290479345761066e-15,0.7789505415015769
13,SEX_21W,27,SEX_35W,y,-1.3242952800175655e-14,24.973010020471133,3.3853187519190246e-15,-0.42226169070197817,3.602083161647778e-15,6.792658725568149,-3.602083161594613e-15,-6.792658725568152,-6.792658725568171,3.6020831616313476e-15
13,SEX_21W,28,SEX_36W,x,0.11665180385047069,2.8099401400266173e-14,1.798334261424841,-1.0546484514798644e-15,-0.03172929064732803,7.6430371808724e-15,0.031729290647328046,-7.643037180872155e-15,-7.643037180872348e-15,-0.031729290647328136
13,SEX_21W,28,SEX_36W,y,-6.9529829735235055e-15,10.495696877987017,6.007607506064122e-16,-0.39598847869665227,1.8912113687983936e-15,2.854829550812469,-1.8912113687760495e-15,-2.8548295508124704,-2.8548295508124784,1.8912113687914895e-15
13,SEX_21W,29,SEX_37W,x,2.3142031327592965,-5.1459069485632096e-15,0.36784944009426157,-4.0083169416619704e-16,-0.6294632521105287,-1.399686690009193e-15,0.629463252110529,1.3996866900141205e-15,1.3996866900107215e-15,-0.6294632521105308
13,SEX_21W,29,SEX_37W,y,-1.0390770816315787e-14,12.482707800469306,-5.614383651733019e-16,-0.812757648394667,2.826289662037894e-15,3.3952965217276514,-2.82628966201132e-15,-3.3952965217276527,-3.3952965217276625,2.8262896620296848e-15
