sample_id,scenario,rho,trial_id,active_rms_rad,global_rms_rad,maximum_abs_kick_rad,converged,newton_iterations,closure_norm,x_rmse_m,x_max_abs_m,y_rmse_m,y_max_abs_m
1737,all,0.20000000000000001,537,1.0000000000000004e-06,1.0000000000000006e-06,2.8749103610263033e-06,true,2,2.3975725503937939e-14,1.3566722975973873e-08,5.2956555099403779e-08,1.581915131852847e-08,4.6393611823445518e-08
1738,all,0.20000000000000001,538,9.9999999999999974e-07,1.0000000000000002e-06,3.1839503520323188e-06,true,2,2.6724158850783591e-14,2.5887858448466766e-08,7.48925271798484e-08,1.7157928572874909e-08,4.6514288404349443e-08
1739,all,0.20000000000000001,539,1.0000000000000002e-06,1.0000000000000004e-06,3.5369587879704913e-06,true,2,1.1799403395192829e-14,3.8004315877107208e-08,1.3578842997068186e-07,2.5493059226273772e-08,7.8915139464033623e-08
1740,all,0.20000000000000001,540,1.0000000000000004e-06,1.0000000000000002e-06,2.5609448423495071e-06,true,2,4.8560680383784895e-14,2.2521233351717701e-08,5.684890992847802e-08,2.6457595134506745e-08,7.0115065046457521e-08
1741,all,0.20000000000000001,541,1.0000000000000002e-06,1.0000000000000002e-06,2.977813949803906e-06,true,3,3.4398561245700654e-14,3.4384850710676953e-08,1.3586465272795445e-07,3.1264856043670977e-08,7.9034530156475052e-08
1742,all,0.20000000000000001,542,9.9999999999999995e-07,1.0000000000000002e-06,2.8624372260290643e-06,true,3,6.4465845195786046e-15,1.4984315978681989e-08,3.6271246676294888e-08,9.3317750395929536e-09,3.5673011335960337e-08
1743,all,0.20000000000000001,543,1.0000000000000002e-06,1.0000000000000004e-06,2.5934332726694902e-06,true,2,9.4012439423630626e-15,3.0516531872628173e-08,6.7365987566070373e-08,9.1400397196169858e-09,2.2467181498247286e-08
1744,all,0.20000000000000001,544,9.9999999999999995e-07,1.0000000000000002e-06,2.7046452576453655e-06,true,5,1.036715539220938e-14,1.6941600174712925e-08,5.4529928345328771e-08,2.701505236172737e-08,6.3415335167831465e-08
1745,all,0.20000000000000001,545,9.9999999999999974e-07,9.9999999999999995e-07,2.9249178760287311e-06,true,2,2.3597115741727902e-14,1.700357764881195e-08,6.6790458729676372e-08,1.9086369411648289e-08,5.7868378324762776e-08
1746,all,0.20000000000000001,546,1.0000000000000004e-06,1.0000000000000004e-06,2.6456405978660475e-06,true,2,2.4463452168262738e-14,2.3882390050383968e-08,5.9143667890254603e-08,3.3877334950864125e-08,8.2996151533023437e-08
1747,all,0.20000000000000001,547,9.9999999999999995e-07,9.9999999999999995e-07,2.5658869985160594e-06,true,2,4.4040537480897136e-14,1.2927528899737387e-08,6.2378905346660574e-08,2.4441160825244995e-08,5.4835934264825699e-08
1748,all,0.20000000000000001,548,1.0000000000000002e-06,9.9999999999999995e-07,2.7105667832102944e-06,true,2,3.1682513484555589e-14,2.5657138405388857e-08,5.603099942526335e-08,7.9293493996497055e-09,2.4537993753359156e-08
1749,all,0.20000000000000001,549,1.0000000000000002e-06,1.0000000000000002e-06,2.1688475381933215e-06,true,13,1.6973378486427598e-14,1.9238337400057822e-08,5.21234117412811e-08,2.1168456173879328e-08,7.6393819037578982e-08
1750,all,0.20000000000000001,550,1.0000000000000006e-06,1.0000000000000006e-06,2.3056780744920614e-06,true,2,7.3537578063512834e-14,1.0355518225662424e-08,2.7796170257859965e-08,2.0182814132362937e-08,5.1015935750172944e-08
1751,all,0.20000000000000001,551,1.0000000000000002e-06,1.0000000000000002e-06,3.0563514775238989e-06,true,5,1.3121049219772126e-14,5.3363326126933443e-08,1.4302108044574047e-07,3.4305832492750865e-08,1.2621451832929348e-07
1752,all,0.20000000000000001,552,9.9999999999999995e-07,9.9999999999999995e-07,2.5365599288682527e-06,true,2,3.0975430790324501e-14,2.00007865855331e-08,8.9434779155378452e-08,1.7026131858940836e-08,4.6823556577201735e-08
1753,all,0.20000000000000001,553,1.0000000000000006e-06,1.0000000000000002e-06,3.1911778767806292e-06,true,2,3.3825179940548176e-14,2.4171226634554198e-08,6.4379184915377974e-08,1.8102793341873294e-08,4.7696299035988529e-08
1754,all,0.20000000000000001,554,1.0000000000000002e-06,9.9999999999999995e-07,2.8102821600762699e-06,true,2,9.4648961094186064e-14,2.431280590805708e-08,8.1584205328943948e-08,1.7466504502766912e-08,4.685660807197034e-08
1755,all,0.20000000000000001,555,1.0000000000000002e-06,9.9999999999999995e-07,2.5862445601207888e-06,true,2,1.8603182235110475e-14,1.2928150234312335e-08,3.781753827279688e-08,9.3845827379527128e-09,3.4094337823167283e-08
1756,all,0.20000000000000001,556,1.0000000000000002e-06,1.0000000000000002e-06,2.7915824378135601e-06,true,3,7.2296937117158966e-14,8.5889473873549278e-09,4.4596903584978587e-08,1.1807584714458041e-08,3.2555993294660149e-08
1757,all,0.20000000000000001,557,9.9999999999999995e-07,9.9999999999999995e-07,2.3294453217043846e-06,true,2,9.3395918686961421e-14,3.3179333369972595e-08,8.5729994547811827e-08,3.1010596044200961e-08,1.1821096977657534e-07
1758,all,0.20000000000000001,558,1.0000000000000004e-06,1.0000000000000002e-06,2.9135716840616408e-06,true,2,2.8372305679643591e-14,1.2044919583830319e-08,2.7889268845726622e-08,1.5251258236887075e-08,3.8039382349474594e-08
1759,all,0.20000000000000001,559,1.0000000000000004e-06,1.0000000000000002e-06,2.1067318903104202e-06,true,3,6.8445893051703012e-15,1.2408464998356756e-08,4.1142481362749228e-08,1.7349314498206704e-08,4.5406696986700382e-08
1760,all,0.20000000000000001,560,1.0000000000000002e-06,1.0000000000000002e-06,2.9557504340722635e-06,true,4,1.782556336268577e-14,1.0787954764190619e-08,2.8445347410865907e-08,7.0008680171861043e-09,1.9724199128041953e-08
1761,all,0.20000000000000001,561,1.0000000000000002e-06,9.9999999999999995e-07,2.9928461069514934e-06,true,2,1.6237369684998891e-14,6.8193816680680008e-09,2.2617270343042173e-08,1.781777889345028e-08,4.220022573761203e-08
1762,all,0.20000000000000001,562,1.0000000000000002e-06,1.0000000000000002e-06,3.0261872318419015e-06,true,3,1.0705384767013599e-14,1.4943190501705587e-08,4.5505374007999422e-08,1.4136525566742759e-08,3.5673762592574763e-08
1763,all,0.20000000000000001,563,9.9999999999999995e-07,9.9999999999999995e-07,2.8140172771176439e-06,true,4,3.9780941267843795e-14,2.8419475073722688e-08,1.2613319006274382e-07,2.1291117914092691e-08,1.1393716225141103e-07
1764,all,0.20000000000000001,564,1.0000000000000002e-06,1.0000000000000002e-06,2.8661424262567915e-06,true,2,5.3579885770374094e-14,2.4600695160387014e-08,5.6514558519071834e-08,1.6338153675503292e-08,5.5548102294858881e-08
1765,all,0.20000000000000001,565,9.9999999999999995e-07,1.0000000000000002e-06,2.6535717721741084e-06,true,3,2.2632460443981532e-14,2.6037363904764913e-08,7.8646002849014351e-08,3.1522020939660965e-08,9.8913787967573521e-08
1766,all,0.20000000000000001,566,1.0000000000000002e-06,1.0000000000000002e-06,2.6832229449044133e-06,true,3,3.4276945037129761e-15,3.7367544953744641e-08,9.9187868744798902e-08,3.4963295728209178e-08,8.3840801334920251e-08
1767,all,0.20000000000000001,567,1.0000000000000002e-06,1.0000000000000002e-06,2.9589008548674287e-06,true,6,1.6036532743387517e-14,3.3797122567957138e-08,8.3734303109317398e-08,3.3278506668194319e-08,1.0765862428221919e-07
1768,all,0.20000000000000001,568,1.0000000000000002e-06,1.0000000000000002e-06,2.3394732716393379e-06,true,2,1.1923087920741959e-14,2.3183792130526107e-08,6.9428219257039459e-08,2.4398024992878729e-08,6.3072149101142466e-08
1769,all,0.20000000000000001,569,1.0000000000000002e-06,1.0000000000000002e-06,2.918585449068214e-06,true,2,3.2972918328717123e-14,1.8290862150936917e-08,6.8486407133958038e-08,1.8384587870470656e-08,4.7411815743850721e-08
1770,all,0.20000000000000001,570,1.0000000000000002e-06,1.0000000000000002e-06,2.9661522590937727e-06,true,2,2.7935255772481696e-14,1.5765402107177003e-08,6.9485414207204332e-08,1.2515639794366852e-08,3.895857250560967e-08
1771,all,0.20000000000000001,571,1.0000000000000006e-06,1.0000000000000004e-06,2.8020218779637381e-06,true,2,1.7970647735072098e-14,2.857213334436704e-08,1.206034081994295e-07,8.2565415607708505e-09,2.4584751338979199e-08
1772,all,0.20000000000000001,572,1.0000000000000002e-06,1.0000000000000002e-06,2.5749728088472836e-06,true,2,2.9865363693397337e-14,1.0128486201355932e-08,4.4541643245271656e-08,2.5644918478659519e-08,6.5304726697229691e-08
1773,all,0.20000000000000001,573,1.0000000000000006e-06,1.0000000000000004e-06,2.4882676658546447e-06,true,2,3.7566893445645564e-14,2.3039171976224586e-08,7.4659015802946982e-08,2.0665912848414382e-08,6.6425086667921539e-08
1774,all,0.20000000000000001,574,1.0000000000000004e-06,1.0000000000000002e-06,2.8004081485527634e-06,true,2,6.2283132754009288e-14,7.4415282804781487e-09,2.3056852385683335e-08,1.3494583593590787e-08,3.458393742993796e-08
1775,all,0.20000000000000001,575,9.9999999999999974e-07,9.9999999999999995e-07,3.0088684163354321e-06,true,5,2.4249679407521251e-14,1.670908551138498e-08,3.6762128605150046e-08,1.6486377914827483e-08,4.2242018852533527e-08
1776,all,0.20000000000000001,576,1.0000000000000002e-06,1.0000000000000002e-06,2.91001569930178e-06,true,4,2.0086384785475067e-14,2.5411188417910454e-08,1.0345070502147669e-07,3.9650967836642045e-08,1.7698845140790491e-07
1777,all,0.20000000000000001,577,1.0000000000000004e-06,1.0000000000000002e-06,2.5990204010235202e-06,true,2,9.9956774601004609e-14,4.0340734011062249e-08,1.0691885470211215e-07,2.295978807473654e-08,6.6073733306162174e-08
1778,all,0.20000000000000001,578,9.9999999999999995e-07,1.0000000000000002e-06,2.6979378862153967e-06,true,2,1.3022171147885338e-14,2.6275408753337471e-08,9.2896897568514603e-08,2.720618880591945e-08,7.6009233637323393e-08
1779,all,0.20000000000000001,579,9.9999999999999995e-07,9.9999999999999995e-07,2.6192679132447117e-06,true,2,1.1067836209923042e-14,2.8147163699584962e-08,1.0658163402798432e-07,1.9038238732086577e-08,7.8811952363832139e-08
1780,all,0.20000000000000001,580,1.0000000000000002e-06,1.0000000000000002e-06,2.6691004895030829e-06,true,6,1.964774666505678e-14,4.0339045038432551e-08,1.0112575975738947e-07,2.99306719210631e-08,9.9006604932519801e-08
1781,all,0.20000000000000001,581,1.0000000000000002e-06,1.0000000000000004e-06,2.7768585378797105e-06,true,2,1.1289451301377611e-14,2.3621907156811138e-08,6.8304610117281284e-08,1.6538229086455517e-08,6.2737519026746433e-08
1782,all,0.20000000000000001,582,9.9999999999999995e-07,1.0000000000000002e-06,2.9306812855607874e-06,true,3,1.0548519920908991e-14,1.7458704609702898e-08,4.3034987086063015e-08,2.428558073729761e-08,9.3327542416692544e-08
1783,all,0.20000000000000001,583,1.0000000000000002e-06,1.0000000000000002e-06,2.9374191992737106e-06,true,4,6.0719275938376266e-15,1.282793368648301e-08,4.1989036324296958e-08,1.2365772606871068e-08,5.3774326664088714e-08
1784,all,0.20000000000000001,584,1.0000000000000002e-06,1.0000000000000002e-06,2.6714557823747122e-06,true,2,2.1357880578784753e-14,1.0005430700800872e-08,4.7854470611868871e-08,1.1690862472730335e-08,2.7152939996159022e-08
1785,all,0.20000000000000001,585,9.9999999999999995e-07,1.0000000000000002e-06,3.1279400854224634e-06,true,2,8.1541721303185005e-14,9.8125096993626449e-09,2.832588663018859e-08,1.7014989533601693e-08,4.6012332397275726e-08
1786,all,0.20000000000000001,586,1.0000000000000004e-06,1.0000000000000004e-06,2.693266754526611e-06,true,7,3.0188305687315584e-14,9.6253225139820328e-09,3.9044627780926433e-08,1.9191219250788632e-08,5.7499440013336069e-08
1787,all,0.20000000000000001,587,1.0000000000000002e-06,1.0000000000000002e-06,2.7774009780967132e-06,true,2,4.2684379008594893e-14,3.6668080868294467e-08,8.8804847865955883e-08,3.2832366594735214e-08,1.1700628116619731e-07
1788,all,0.20000000000000001,588,1.0000000000000002e-06,1.0000000000000004e-06,3.6731212179655975e-06,true,2,1.1879900997554778e-14,2.1908017221447667e-08,8.1130397039386182e-08,1.8430968515888362e-08,8.6124025306035673e-08
1789,all,0.20000000000000001,589,1.0000000000000004e-06,1.0000000000000002e-06,3.3885971665460217e-06,true,7,4.8266398752230243e-15,1.2485552522985643e-08,3.2389771436117099e-08,1.3005611595766669e-08,3.3761952373606374e-08
1790,all,0.20000000000000001,590,1.0000000000000002e-06,1.0000000000000002e-06,2.5400229223477826e-06,true,5,3.3713943876956302e-14,3.4195210358031089e-08,1.6320808370398621e-07,3.3491066709346458e-08,8.3599222195306598e-08
1791,all,0.20000000000000001,591,9.9999999999999995e-07,1.0000000000000002e-06,3.0336213900714747e-06,true,4,1.9194354127007297e-14,3.822079497389188e-09,1.1346657165928198e-08,8.3705543907688509e-09,2.2591340962014212e-08
1792,all,0.20000000000000001,592,1.0000000000000002e-06,1.0000000000000002e-06,3.3533030757529305e-06,true,3,1.6404642479901662e-14,2.0897374319149675e-08,6.8588349125264791e-08,2.096324231271409e-08,6.1352761438215897e-08
1793,all,0.20000000000000001,593,1.0000000000000002e-06,1.0000000000000002e-06,3.050824352458592e-06,true,4,2.2019781326350386e-14,2.5639152003780832e-08,8.9840173588678907e-08,1.184625514230523e-08,3.0485323598432356e-08
1794,all,0.20000000000000001,594,9.9999999999999995e-07,9.9999999999999995e-07,2.3971911370247279e-06,true,3,6.1631943987394451e-15,3.135519454122951e-08,1.0110372599889117e-07,2.7519521715610336e-08,7.0090741191935709e-08
1795,all,0.20000000000000001,595,1.0000000000000004e-06,1.0000000000000002e-06,2.3915415095076192e-06,true,2,1.3437216310059867e-14,2.0288473225296283e-08,7.601634380120792e-08,9.8426699247444312e-09,3.6611376044324781e-08
1796,all,0.20000000000000001,596,1.0000000000000002e-06,1.0000000000000002e-06,2.8952088962242138e-06,true,4,7.0224844870575461e-14,1.1587123912995343e-08,3.2914506664476206e-08,1.2990611833437877e-08,6.0285521766178965e-08
1797,all,0.20000000000000001,597,1.0000000000000002e-06,1.0000000000000002e-06,3.1598645677025087e-06,true,5,9.8698709360223207e-14,1.0734272896059219e-08,2.7706683838717161e-08,3.2180323458136273e-08,9.03932846409996e-08
1798,all,0.20000000000000001,598,1.0000000000000002e-06,1.0000000000000002e-06,2.8086927426477871e-06,true,4,7.3413687756054034e-14,3.6009909890525466e-08,1.4874664279809768e-07,2.5677342591156439e-08,8.2196485693970377e-08
1799,all,0.20000000000000001,599,9.9999999999999995e-07,9.9999999999999995e-07,2.6895808350756854e-06,true,2,1.9008669688711592e-14,2.0835882945975045e-08,5.7140547453371493e-08,1.3444835644814868e-08,4.1779339582521371e-08
1800,all,0.20000000000000001,600,9.9999999999999995e-07,1.0000000000000002e-06,2.7867063528088886e-06,true,3,4.5229864965293603e-15,2.5519213022678801e-08,1.0068526165238345e-07,1.7644421593684477e-08,7.3197392873792686e-08
1801,all,0.28000000000000003,1,1.4000000000000001e-06,1.4000000000000001e-06,3.4635793487908457e-06,true,4,8.5057604804699751e-14,5.2271955595124385e-08,1.1779499996603104e-07,7.9354780108270829e-08,2.4774955907267381e-07
1802,all,0.28000000000000003,2,1.4000000000000001e-06,1.4000000000000001e-06,4.0989785017546368e-06,true,2,4.0874916225075003e-14,3.6912746401491327e-08,1.5384199582996194e-07,5.703391410207136e-08,1.5058195871506084e-07
1803,all,0.28000000000000003,3,1.4000000000000006e-06,1.4000000000000001e-06,3.3715029445832842e-06,true,7,7.5365082055488959e-15,3.2299458130374005e-08,1.3255268016022781e-07,5.4988526874619994e-08,1.5562686627464248e-07
1804,all,0.28000000000000003,4,1.4000000000000006e-06,1.4000000000000001e-06,3.6333023044234736e-06,true,2,8.3797494175709512e-15,3.1959026321301683e-08,1.0219240105524552e-07,4.9811889686096049e-08,1.8268233171055426e-07
1805,all,0.28000000000000003,5,1.3999999999999995e-06,1.3999999999999999e-06,4.0715262914281147e-06,true,2,7.1977259056759155e-14,3.1568565218359085e-08,9.863658089435956e-08,2.7077343696310824e-08,7.1972618123823402e-08
1806,all,0.28000000000000003,6,1.4000000000000004e-06,1.4000000000000001e-06,3.9266811388651578e-06,true,4,9.5602113040838757e-14,1.7209905790751915e-08,3.9147187425730978e-08,2.432283336312164e-08,6.0679651723433148e-08
1807,all,0.28000000000000003,7,1.4000000000000006e-06,1.4000000000000004e-06,4.2461488510148698e-06,true,2,6.0417419345176237e-14,3.9897445159461029e-08,8.9351580901536609e-08,3.4122734576495562e-08,1.0428126119975292e-07
1808,all,0.28000000000000003,8,1.4000000000000001e-06,1.4000000000000004e-06,3.6369639048470249e-06,true,2,9.142460804429803e-14,5.324837050943853e-08,2.0892062447489673e-07,3.5426654054016104e-08,8.1676860582859378e-08
1809,all,0.28000000000000003,9,1.4000000000000001e-06,1.4000000000000001e-06,3.9332788032786912e-06,true,6,8.139973684522726e-14,1.2556212973047347e-07,4.1000823887069049e-07,1.09669330787512e-07,4.4295263581796114e-07
1810,all,0.28000000000000003,10,1.4000000000000004e-06,1.4000000000000001e-06,4.5962054246664018e-06,true,4,1.6555758753181759e-14,3.6829306594976546e-08,1.0911711470669438e-07,2.9558219628215729e-08,6.4988184536645061e-08
1811,all,0.28000000000000003,11,1.4000000000000004e-06,1.4000000000000004e-06,4.0634444085269503e-06,true,2,9.7059529158372947e-14,1.4012568412043289e-08,5.7313770476102865e-08,3.3819006334839756e-08,9.6997593815999498e-08
1812,all,0.28000000000000003,12,1.4000000000000001e-06,1.4000000000000001e-06,3.6739142114043385e-06,true,2,3.0961917124826778e-14,3.5933317267877399e-08,1.4057882300605451e-07,3.2692978969500921e-08,8.7513716582108782e-08
1813,all,0.28000000000000003,13,1.4000000000000004e-06,1.4000000000000004e-06,4.4378299430867141e-06,true,2,7.4833534778743748e-14,4.2050645799527991e-08,1.7943413128940211e-07,3.9706895162884888e-08,1.108452063598405e-07
1814,all,0.28000000000000003,14,1.4000000000000001e-06,1.4000000000000001e-06,4.2416542260323788e-06,true,2,3.7452463715265439e-14,4.1326627236056912e-08,1.1439197998520598e-07,8.9922047674984556e-08,1.9938191647463766e-07
1815,all,0.28000000000000003,15,1.4000000000000001e-06,1.4000000000000001e-06,3.4836390863681071e-06,true,3,3.306768943776908e-14,3.6444027085015377e-08,1.3949013801320409e-07,5.2242112048698394e-08,1.9930575588254285e-07
1816,all,0.28000000000000003,16,1.4000000000000004e-06,1.4000000000000001e-06,4.3503640860493221e-06,true,3,8.6660844323657897e-14,4.6463397056823074e-08,1.2996529057465733e-07,2.3865021616950326e-08,6.4902506767973e-08
1817,all,0.28000000000000003,17,1.4000000000000004e-06,1.4000000000000001e-06,3.474087227749843e-06,true,3,3.43800630140753e-14,1.0471606254804042e-07,3.0782190215197791e-07,8.6080793343668853e-08,2.0494358072233492e-07
1818,all,0.28000000000000003,18,1.4000000000000001e-06,1.4000000000000001e-06,4.6097134305043411e-06,true,2,3.3150131120378342e-14,5.3138668956496243e-08,2.1407742697987509e-07,3.1281005164812844e-08,1.083852511638624e-07
