trial,element_order,element_index,element_name,s_m,k2l_m2,projection_numerator,contribution_norm_m
29,25,276,sex_32w,243.94043177919482,0.30627744000000001,-3.2421068077341238e-13,8.9896452172036323e-07
29,26,284,sex_33w,252.37312377919483,-0.49414784,3.8120847439390206e-12,5.1096513706165519e-06
29,27,292,sex_34w,258.31562377919482,0.17423313600000001,-8.9267816038111228e-13,1.1278880408862669e-06
29,28,298,sex_35w,266.24257577919485,-0.16527236800000006,5.2817824550258566e-13,8.1324870969047265e-07
29,29,310,sex_36w,277.21423877919489,0.16991948800000006,1.3793082762942774e-15,3.8651974658141516e-08
29,30,318,sex_37w,285.22943077919496,-0.037644799999999999,-3.1685272930379656e-14,4.9863236711894515e-08
29,31,326,sex_38w,293.43187277919498,0.20518374400000003,3.8398432145416047e-13,4.2701466255067018e-07
29,32,334,sex_39w,301.86131477919497,-0.45719936,-1.5127498436601145e-12,1.9932405018117113e-06
29,33,342,sex_40w,310.06725677919502,0.24519304000000003,2.8816498833170194e-13,7.3620210215868965e-07
29,34,350,sex_41w,318.27219977919509,-0.49659312,5.5292297338348222e-13,1.5587397096784488e-06
29,35,358,sex_42w,326.47714177919511,0.11078288,-6.3583400944145499e-15,7.2906772119098435e-09
29,36,366,sex_43w,334.67708377919513,-0.022612475200000003,5.3719460208150063e-16,4.6959633469598654e-10
29,37,376,sex_44w,345.68227077919522,-0.10419966400000001,1.5148519267327059e-13,2.8365197580011356e-07
29,38,388,sex_45w,352.02348077919532,0.039331744000000002,-1.5774972940140912e-14,8.3449407659386339e-08
29,39,480,sex_45e,416.40351263697158,0.039202544000000006,-3.7786124315087548e-14,4.8129003564587308e-08
29,40,492,sex_44e,422.74312263697158,-0.104066112,-5.7660182256865678e-14,2.9338502202856285e-07
29,41,502,sex_43e,433.74671063697156,-0.0224741904,8.4914476176779721e-15,5.240669474999826e-09
29,42,510,sex_42e,441.95415263697157,0.110769824,1.1916120537420366e-12,5.7763759443003671e-07
