target,target_s_m,target_length_m,target_nominal_kn2_m3,state_index,direction,direction_family,radius_scale,qx,qy,qk,bump_x_command_m,bump_y_command_m,delta_k2_m3,converged,failure,closed_orbit_seconds,maximum_abs_corrector_delta,maximum_abs_corrector_total,maximum_ring_abs_x_m,maximum_ring_abs_y_m,maximum_bpm_abs_x_m,maximum_bpm_abs_y_m,entry_x,entry_px,entry_y,entry_py,entry_z,entry_pz,exit_x,exit_px,exit_y,exit_py,exit_z,exit_pz
SEX_09AW,50.513,0.272,2.2518524157,11,x_m,x_axis,4.0,-4.0,0.0,0.0,-0.004,0.0,0.0,true,,93.8511648,0.015491776002243482,0.015491776002243482,0.00400805799616774,1.042149610935703e-17,0.0039054861767249364,8.470150571635294e-18,-0.003992732206133998,0.00025542846987254694,-4.097202818565293e-19,-1.7907165693023874e-19,-1.144462094486613e-5,-5.3074870093398535e-6,-0.003923911647145978,0.0002506301620121159,-4.582872003313193e-19,-1.7801956206609455e-19,-1.1453327593962194e-5,-5.3074870093398535e-6
SEX_09AW,50.513,0.272,2.2518524157,12,x_m,x_axis,5.0,-5.0,0.0,0.0,-0.005,0.0,0.0,true,,93.8511648,0.019364720002804352,0.019364720002804352,0.005007831680884658,1.388014865846557e-17,0.004880029286606094,1.1686935608998091e-17,-0.00498865174883658,0.0003196633380566072,-4.0578258072039855e-19,-1.8942027932556205e-19,-1.4527849554919638e-5,-6.81883163371102e-6,-0.004902727345826745,0.0003121727898138306,-4.571305325424462e-19,-1.8811346830503034e-19,-1.4541421901831354e-5,-6.81883163371102e-6
SEX_09AW,50.513,0.272,2.2518524157,13,x_m,x_axis,6.0,-6.0,0.0,0.0,-0.006,0.0,0.0,true,,93.8511648,0.023237664003365223,0.023237664003365223,0.0060067107583459435,1.6067271486721642e-17,0.005853841550582607,1.3265172607268706e-17,-0.005983667697895631,0.000384047752105394,-6.3831105261253075e-19,-2.9604368783435136e-19,-1.7698857890830575e-5,-8.402730796911587e-6,-0.005880679937036528,0.00037327115468784944,-7.185060523724179e-19,-2.9357902471168403e-19,-1.771835642966491e-5,-8.402730796911587e-6
SEX_09AW,50.513,0.272,2.2518524157,14,x_m,x_axis,8.0,-8.0,0.0,0.0,-0.008,0.0,0.0,true,,93.8511648,0.030983552004486964,0.030983552004486964,0.008001783605181147,2.2580604013979188e-17,0.0077992695009617315,1.949050661572888e-17,-0.007970987556785308,0.0005132613564719146,-1.1331784247394329e-18,-5.028956687573551e-19,-2.430300593387048e-5,-1.1785637498235643e-5,-0.00783399468060083,0.0004941377408814567,-1.269189662642919e-18,-4.970822031706522e-19,-2.433750836249183e-5,-1.1785637498235643e-5
SEX_09AW,50.513,0.272,2.2518524157,15,x_m,x_axis,10.0,-10.0,0.0,0.0,-0.01,0.0,0.0,true,,93.8511648,0.038729440005608705,0.038729440005608705,0.00999326760507491,2.858279621957009e-17,0.009741755770830746,2.4394378216815716e-17,-0.00995468336283384,0.0006430606349754537,-6.049092845066108e-19,-3.1733562633337723e-19,-3.1255738701488994e-5,-1.5450986497442894e-5,-0.009783847990268048,0.0006132343123574018,-6.907036200941909e-19,-3.1342014093108667e-19,-3.130939723840624e-5,-1.5450986497442894e-5
SEX_09AW,50.513,0.272,2.2518524157,16,x_m,x_axis,12.0,-12.0,0.0,0.0,-0.012,0.0,0.0,true,,93.8511648,0.046475328006730446,0.046475328006730446,0.01198114451629705,3.1340646196571913e-17,0.011681276441345298,2.4708613667526203e-17,-0.011934737473724094,0.0007734354783843975,-9.069640119970619e-19,-4.743495978926407e-19,-3.8557443215614495e-5,-1.9393375813074364e-5,-0.011730223143664285,0.0007305638795763909,-1.0350509135158861e-18,-4.673130411377156e-19,-3.863435040435517e-5,-1.9393375813074364e-5
SEX_09AW,50.513,0.272,2.2518524157,17,x_m,x_axis,15.0,-15.0,0.0,0.0,-0.015,0.0,0.0,true,,93.8511648,0.058094160008413054,0.058094160008413054,0.014956134664157373,4.0096408087119196e-17,0.014584921731197137,3.2076921298386646e-17,-0.0148979300562737,0.0009700512999481015,-6.396036330209154e-19,-4.1648229822051317e-19,-5.01692664412677e-5,-2.581412150673758e-5,-0.014643206850228007,0.0009032485039559515,-7.520543057978933e-19,-4.101879323365412e-19,-5.028858923630476e-5,-2.581412150673758e-5
SEX_09AW,50.513,0.272,2.2518524157,18,x_m,x_axis,20.0,-20.0,0.0,0.0,-0.02,0.0,0.0,true,,93.8511648,0.07745888001121741,0.07745888001121741,0.01989590918352639,5.6095770220167e-17,0.01940890511764382,4.6258675447579885e-17,-0.019817879829351247,0.0013004389542007585,-1.3046392081905913e-18,-6.785388783402015e-19,-7.131918201676693e-5,-3.7818347525449013e-5,-0.01948031615453351,0.0011822285470984933,-1.4869674233964761e-18,-6.617410412612214e-19,-7.152880713583232e-5,-3.7818347525449013e-5
SEX_09AW,50.513,0.272,2.2518524157,19,y_m,y_axis,0.25,0.0,-0.25,0.0,0.0,-0.00025,0.0,true,,93.8511648,0.002080949972351702,0.002080949972351702,0.00011399396801215485,0.00040947320211730666,2.137712263130209e-7,0.0003942154660910235,-9.5205140256849e-9,-2.137091032496298e-9,-0.0002499999005581722,-2.0874450277152123e-5,-2.745055455301998e-8,-1.0746015881204047e-8,-7.459025681975097e-9,1.744164321453778e-8,-0.0002556777509010424,-2.0874448894270226e-5,-2.750981558731768e-8,-1.0746015881204047e-8
SEX_09AW,50.513,0.272,2.2518524157,20,y_m,y_axis,0.5,0.0,-0.5,0.0,0.0,-0.0005,0.0,true,,93.8511648,0.004161899944703404,0.004161899944703404,0.00011397714262924012,0.0008189464847490718,8.550828968579108e-7,0.0007884307625986596,-3.808034937794637e-8,-8.548551553194361e-9,-0.0004999992044608366,-4.174875035142023e-5,-1.0980229189061143e-7,-4.298420204130225e-8,-2.983447237617016e-8,6.976619389040554e-8,-0.0005113548634963742,-4.1748739288896635e-5,-1.1003933443473171e-7,-4.298420204130225e-8
SEX_09AW,50.513,0.272,2.2518524157,21,y_m,y_axis,0.75,0.0,-0.75,0.0,0.0,-0.00075,0.0,true,,93.8511648,0.006242849917055107,0.006242849917055107,0.00011394909557435652,0.001228419928431461,1.923928998140273e-6,0.0011826457199462263,-8.567461708842966e-8,-1.9234909121907348e-8,-0.0007499973150291305,-6.262275001224835e-5,-2.470555147779182e-7,-9.671447565647738e-8,-6.71216707936927e-8,1.5697254982432838e-7,-0.0007670306994551814,-6.262271267911613e-5,-2.4758885452807653e-7,-9.671447565647738e-8
SEX_09AW,50.513,0.272,2.2518524157,22,y_m,y_axis,1.0,0.0,-1.0,0.0,0.0,-0.001,0.0,true,,93.8511648,0.008323799889406808,0.008323799889406808,0.0001139098197331267,0.0016378936137445596,3.420299479922143e-6,0.001576860168570764,-1.5229510731721857e-7,-3.419705439871706e-8,-0.0009999936355372882,-8.349629903364416e-5,-4.3921070067232613e-7,-1.7193686222894892e-7,-1.1931278033064686e-7,2.790588625841561e-7,-0.0010227046203962298,-8.34962105498484e-5,-4.401588453588978e-7,-1.7193686222894892e-7
SEX_09AW,50.513,0.272,2.2518524157,23,y_m,y_axis,1.25,0.0,-1.25,0.0,0.0,-0.00125,0.0,true,,93.8511648,0.010404749861758511,0.010404749861758511,0.00011385930516049951,0.002047367621333386,5.3441802024829794e-6,0.0019710739389298855,-2.3793030657955152e-7,-5.343623466757814e-8,-0.001249987569191033,-0.00010436924716698798,-6.8626854553118e-7,-2.6865126933541574e-7,-1.8639680453981751e-7,4.3602254393724965e-7,-0.0012783759878646393,-0.00010436907437107952,-6.877499917316961e-7,-2.6865126933541574e-7
SEX_09AW,50.513,0.272,2.2518524157,24,y_m,y_axis,1.5,0.0,-1.5,0.0,0.0,-0.0015,0.0,true,,93.8511648,0.012485699834110214,0.012485699834110214,0.00011379753904770173,0.0024568420319315857,7.695553144888736e-6,0.002365286861508333,-3.4256545932802364e-7,-7.695404924247047e-8,-0.0014999785190999233,-0.0001252414441321533,-9.882299322879028e-7,-3.868577813241842e-7,-2.6835965147311873e-7,6.278602703724615e-7,-0.0015340441633021568,-0.00012524114559150047,-9.9036316223934e-7,-3.868577813241842e-7
